nm,Abs,
357.00,  0.232,
356.00,  0.235,
355.00,  0.242,
354.00,  0.247,
353.00,  0.259,
352.00,  0.260,
351.00,  0.274,
350.00,  0.284,
349.00,  0.289,
348.00,  0.301,
347.00,  0.310,
346.00,  0.319,
345.00,  0.334,
344.00,  0.345,
343.00,  0.356,
342.00,  0.367,
341.00,  0.378,
340.00,  0.394,
339.00,  0.407,
338.00,  0.418,
337.00,  0.434,
336.00,  0.442,
335.00,  0.458,
334.00,  0.467,
333.00,  0.480,
332.00,  0.483,
331.00,  0.496,
330.00,  0.512,
329.00,  0.518,
328.00,  0.530,
327.00,  0.540,
326.00,  0.540,
325.00,  0.557,
324.00,  0.559,
323.00,  0.572,
322.00,  0.598,
321.00,  0.594,
320.00,  0.612,
319.00,  0.614,
318.00,  0.624,
317.00,  0.631,
316.00,  0.630,
315.00,  0.651,
314.00,  0.668,
313.00,  0.662,
312.00,  0.682,
311.00,  0.689,
310.00,  0.697,
309.00,  0.725,
308.00,  0.717,
307.00,  0.733,
306.00,  0.741,
305.00,  0.749,
304.00,  0.768,
303.00,  0.766,
302.00,  0.778,
301.00,  0.794,
300.00,  0.803,
299.00,  0.814,
298.00,  0.834,
297.00,  0.838,
296.00,  0.867,
295.00,  0.894,
294.00,  0.922,
293.00,  0.954,
292.00,  0.987,
291.00,  1.027,
290.00,  1.080,
289.00,  1.137,
288.00,  1.194,
287.00,  1.245,
286.00,  1.302,
285.00,  1.341,
284.00,  1.372,
283.00,  1.402,
282.00,  1.421,
281.00,  1.439,
280.00,  1.451,
279.00,  1.457,
278.00,  1.460,
277.00,  1.459,
276.00,  1.457,
275.00,  1.451,
274.00,  1.441,
273.00,  1.426,
272.00,  1.409,
271.00,  1.390,
270.00,  1.366,
269.00,  1.341,
268.00,  1.316,
267.00,  1.295,
266.00,  1.282,
265.00,  1.257,
264.00,  1.238,
263.00,  1.221,
262.00,  1.208,
261.00,  1.199,
260.00,  1.195,
259.00,  1.196,
258.00,  1.201,
257.00,  1.213,
256.00,  1.232,
255.00,  1.257,
254.00,  1.298,
253.00,  1.341,
252.00,  1.398,
251.00,  1.465,
250.00,  1.545,
249.00,  1.639,
248.00,  1.751,
247.00,  1.878,
246.00,  2.018,
245.00,  2.174,
244.00,  2.346,
243.00,  2.508,
242.00,  2.657,
241.00,  2.795,
240.00,  2.963,
239.00,  3.057,
238.00,  3.136,
237.00,  3.309,
236.00,  3.315,
235.00,  3.372,
234.00,  3.416,
233.00,  3.618,
232.00,  3.469,
231.00,  3.421,
230.00,  3.560,
229.00,  3.736,
228.00,  3.406,
227.00,  3.383,
226.00,  3.621,
225.00,  3.443,
224.00,  3.411,
223.00,  3.485,
222.00,  3.651,
221.00,  3.430,
220.00,  3.460,
219.00,  3.463,
218.00,  3.437,
217.00,  3.400,
216.00,  3.397,
215.00,  3.535,
214.00,  3.441,
213.00,  3.339,
212.00,  3.306,
211.00,  3.412,
210.00,  3.416,
209.00,  3.241,
208.00,  3.290,
207.00,  3.344,
206.00,  3.389,
205.00,  3.151,
204.00,  3.278,
203.00,  3.064,
202.00,  2.958,
201.00,  3.185,
200.00,  3.115,
199.00,  3.001,
198.00,  3.022,
197.00,  3.004,
196.00,  2.836,
195.00,  2.859,
194.00,  2.700,
193.00,  2.663,
192.00,  2.615,
191.00,  2.475,
190.00,  2.439,
