nm,Abs,
268.00,  2.017,
267.00,  2.017,
266.00,  2.012,
265.00,  2.008,
264.00,  2.011,
263.00,  1.996,
262.00,  1.979,
261.00,  1.978,
260.00,  1.956,
259.00,  1.945,
258.00,  1.939,
257.00,  1.922,
256.00,  1.915,
255.00,  1.912,
254.00,  1.907,
253.00,  1.912,
252.00,  1.925,
251.00,  1.941,
250.00,  1.962,
249.00,  1.999,
248.00,  2.037,
247.00,  2.086,
246.00,  2.153,
245.00,  2.225,
244.00,  2.296,
243.00,  2.388,
242.00,  2.480,
241.00,  2.542,
240.00,  2.670,
239.00,  2.754,
238.00,  2.880,
237.00,  2.915,
236.00,  3.006,
235.00,  3.034,
234.00,  3.094,
233.00,  3.217,
232.00,  3.148,
231.00,  3.221,
230.00,  3.328,
229.00,  3.297,
228.00,  3.244,
227.00,  3.376,
226.00,  3.289,
225.00,  3.316,
224.00,  3.326,
223.00,  3.397,
222.00,  3.283,
221.00,  3.300,
220.00,  3.273,
219.00,  3.299,
218.00,  3.382,
217.00,  3.276,
216.00,  3.330,
215.00,  3.387,
214.00,  3.148,
213.00,  3.315,
212.00,  3.288,
211.00,  3.196,
210.00,  3.259,
209.00,  3.107,
208.00,  3.087,
207.00,  3.184,
206.00,  3.305,
205.00,  3.131,
204.00,  3.182,
203.00,  3.082,
202.00,  2.914,
201.00,  2.903,
200.00,  2.961,
199.00,  2.904,
198.00,  2.808,
197.00,  2.722,
196.00,  2.710,
195.00,  2.744,
194.00,  2.600,
193.00,  2.537,
192.00,  2.403,
191.00,  2.309,
190.00,  2.232,
