nm,Abs,
600.00,  0.031,
599.00,  0.032,
598.00,  0.032,
597.00,  0.033,
596.00,  0.034,
595.00,  0.034,
594.00,  0.035,
593.00,  0.035,
592.00,  0.036,
591.00,  0.037,
590.00,  0.038,
589.00,  0.038,
588.00,  0.039,
587.00,  0.040,
586.00,  0.040,
585.00,  0.041,
584.00,  0.042,
583.00,  0.042,
582.00,  0.043,
581.00,  0.044,
580.00,  0.045,
579.00,  0.045,
578.00,  0.046,
577.00,  0.046,
576.00,  0.047,
575.00,  0.048,
574.00,  0.048,
573.00,  0.049,
572.00,  0.050,
571.00,  0.051,
570.00,  0.051,
569.00,  0.052,
568.00,  0.053,
567.00,  0.053,
566.00,  0.054,
565.00,  0.055,
564.00,  0.055,
563.00,  0.056,
562.00,  0.056,
561.00,  0.057,
560.00,  0.058,
559.00,  0.059,
558.00,  0.060,
557.00,  0.060,
556.00,  0.061,
555.00,  0.062,
554.00,  0.063,
553.00,  0.063,
552.00,  0.064,
551.00,  0.065,
550.00,  0.065,
549.00,  0.066,
548.00,  0.067,
547.00,  0.068,
546.00,  0.068,
545.00,  0.069,
544.00,  0.070,
543.00,  0.071,
542.00,  0.072,
541.00,  0.073,
540.00,  0.074,
539.00,  0.075,
538.00,  0.075,
537.00,  0.076,
536.00,  0.077,
535.00,  0.078,
534.00,  0.079,
533.00,  0.079,
532.00,  0.080,
531.00,  0.081,
530.00,  0.082,
529.00,  0.083,
528.00,  0.083,
527.00,  0.084,
526.00,  0.085,
525.00,  0.085,
524.00,  0.086,
523.00,  0.087,
522.00,  0.087,
521.00,  0.088,
520.00,  0.088,
519.00,  0.089,
518.00,  0.089,
517.00,  0.090,
516.00,  0.090,
515.00,  0.091,
514.00,  0.091,
513.00,  0.091,
512.00,  0.092,
511.00,  0.092,
510.00,  0.092,
509.00,  0.093,
508.00,  0.093,
507.00,  0.093,
506.00,  0.093,
505.00,  0.093,
504.00,  0.093,
503.00,  0.093,
502.00,  0.094,
501.00,  0.093,
500.00,  0.094,
499.00,  0.094,
498.00,  0.094,
497.00,  0.094,
496.00,  0.094,
495.00,  0.094,
494.00,  0.094,
493.00,  0.094,
492.00,  0.094,
491.00,  0.094,
490.00,  0.094,
489.00,  0.094,
488.00,  0.094,
487.00,  0.094,
486.00,  0.094,
485.00,  0.094,
484.00,  0.094,
483.00,  0.095,
482.00,  0.094,
481.00,  0.095,
480.00,  0.095,
479.00,  0.095,
478.00,  0.095,
477.00,  0.095,
476.00,  0.095,
475.00,  0.095,
474.00,  0.095,
473.00,  0.095,
472.00,  0.096,
471.00,  0.096,
470.00,  0.096,
469.00,  0.097,
468.00,  0.097,
467.00,  0.097,
466.00,  0.097,
465.00,  0.097,
464.00,  0.097,
463.00,  0.097,
462.00,  0.097,
461.00,  0.097,
460.00,  0.097,
459.00,  0.097,
458.00,  0.097,
457.00,  0.097,
456.00,  0.097,
455.00,  0.097,
454.00,  0.097,
453.00,  0.098,
452.00,  0.098,
451.00,  0.098,
450.00,  0.098,
449.00,  0.098,
448.00,  0.098,
447.00,  0.098,
446.00,  0.098,
445.00,  0.098,
444.00,  0.098,
443.00,  0.098,
442.00,  0.098,
441.00,  0.098,
440.00,  0.098,
439.00,  0.098,
438.00,  0.098,
437.00,  0.099,
436.00,  0.099,
435.00,  0.099,
434.00,  0.099,
433.00,  0.099,
432.00,  0.099,
431.00,  0.099,
430.00,  0.099,
429.00,  0.099,
428.00,  0.099,
427.00,  0.099,
426.00,  0.099,
425.00,  0.100,
424.00,  0.100,
423.00,  0.100,
422.00,  0.100,
421.00,  0.100,
420.00,  0.100,
419.00,  0.100,
418.00,  0.100,
417.00,  0.101,
416.00,  0.101,
415.00,  0.101,
414.00,  0.101,
413.00,  0.101,
412.00,  0.102,
411.00,  0.103,
410.00,  0.103,
409.00,  0.103,
408.00,  0.104,
407.00,  0.105,
406.00,  0.105,
405.00,  0.106,
404.00,  0.106,
403.00,  0.107,
402.00,  0.107,
401.00,  0.108,
400.00,  0.109,
399.00,  0.110,
398.00,  0.111,
397.00,  0.112,
396.00,  0.113,
395.00,  0.114,
394.00,  0.116,
393.00,  0.117,
392.00,  0.118,
391.00,  0.119,
390.00,  0.121,
389.00,  0.122,
388.00,  0.125,
387.00,  0.126,
386.00,  0.127,
385.00,  0.129,
384.00,  0.131,
383.00,  0.132,
382.00,  0.134,
381.00,  0.136,
380.00,  0.138,
379.00,  0.140,
378.00,  0.142,
377.00,  0.144,
376.00,  0.146,
375.00,  0.149,
374.00,  0.151,
373.00,  0.154,
372.00,  0.158,
371.00,  0.160,
370.00,  0.164,
369.00,  0.168,
368.00,  0.172,
367.00,  0.175,
366.00,  0.178,
365.00,  0.185,
364.00,  0.192,
363.00,  0.197,
362.00,  0.200,
361.00,  0.198,
360.00,  0.213,
359.00,  0.222,
358.00,  0.228,
357.00,  0.232,
356.00,  0.234,
355.00,  0.242,
354.00,  0.255,
353.00,  0.261,
352.00,  0.258,
351.00,  0.276,
350.00,  0.287,
349.00,  0.292,
348.00,  0.304,
347.00,  0.310,
346.00,  0.325,
345.00,  0.346,
344.00,  0.349,
343.00,  0.361,
342.00,  0.374,
341.00,  0.379,
340.00,  0.398,
339.00,  0.410,
338.00,  0.424,
337.00,  0.431,
336.00,  0.445,
335.00,  0.460,
334.00,  0.471,
333.00,  0.484,
332.00,  0.487,
331.00,  0.508,
330.00,  0.521,
329.00,  0.523,
328.00,  0.538,
327.00,  0.548,
326.00,  0.556,
325.00,  0.564,
