nm,Abs,
600.00,  0.025,
599.00,  0.026,
598.00,  0.026,
597.00,  0.027,
596.00,  0.027,
595.00,  0.028,
594.00,  0.029,
593.00,  0.029,
592.00,  0.030,
591.00,  0.031,
590.00,  0.031,
589.00,  0.032,
588.00,  0.033,
587.00,  0.034,
586.00,  0.034,
585.00,  0.035,
584.00,  0.036,
583.00,  0.036,
582.00,  0.037,
581.00,  0.038,
580.00,  0.039,
579.00,  0.039,
578.00,  0.040,
577.00,  0.040,
576.00,  0.042,
575.00,  0.042,
574.00,  0.043,
573.00,  0.043,
572.00,  0.044,
571.00,  0.045,
570.00,  0.045,
569.00,  0.046,
568.00,  0.047,
567.00,  0.048,
566.00,  0.048,
565.00,  0.049,
564.00,  0.050,
563.00,  0.050,
562.00,  0.051,
561.00,  0.051,
560.00,  0.052,
559.00,  0.053,
558.00,  0.054,
557.00,  0.054,
556.00,  0.055,
555.00,  0.055,
554.00,  0.056,
553.00,  0.057,
552.00,  0.057,
551.00,  0.058,
550.00,  0.058,
549.00,  0.059,
548.00,  0.060,
547.00,  0.060,
546.00,  0.061,
545.00,  0.062,
544.00,  0.062,
543.00,  0.063,
542.00,  0.064,
541.00,  0.064,
540.00,  0.065,
539.00,  0.066,
538.00,  0.066,
537.00,  0.067,
536.00,  0.067,
535.00,  0.068,
534.00,  0.069,
533.00,  0.069,
532.00,  0.070,
531.00,  0.070,
530.00,  0.071,
529.00,  0.071,
528.00,  0.072,
527.00,  0.072,
526.00,  0.073,
525.00,  0.073,
524.00,  0.074,
523.00,  0.074,
522.00,  0.074,
521.00,  0.074,
520.00,  0.075,
519.00,  0.075,
518.00,  0.075,
517.00,  0.076,
516.00,  0.076,
515.00,  0.076,
514.00,  0.076,
513.00,  0.076,
512.00,  0.076,
511.00,  0.077,
510.00,  0.077,
509.00,  0.077,
508.00,  0.077,
507.00,  0.077,
506.00,  0.077,
505.00,  0.077,
504.00,  0.077,
503.00,  0.077,
502.00,  0.076,
501.00,  0.076,
500.00,  0.077,
499.00,  0.077,
498.00,  0.076,
497.00,  0.076,
496.00,  0.076,
495.00,  0.076,
494.00,  0.076,
493.00,  0.076,
492.00,  0.076,
491.00,  0.076,
490.00,  0.075,
489.00,  0.075,
488.00,  0.075,
487.00,  0.075,
486.00,  0.075,
485.00,  0.075,
484.00,  0.075,
483.00,  0.075,
482.00,  0.074,
481.00,  0.075,
480.00,  0.075,
479.00,  0.075,
478.00,  0.074,
477.00,  0.074,
476.00,  0.075,
475.00,  0.075,
474.00,  0.075,
473.00,  0.075,
472.00,  0.075,
471.00,  0.075,
470.00,  0.075,
469.00,  0.075,
468.00,  0.075,
467.00,  0.075,
466.00,  0.075,
465.00,  0.075,
464.00,  0.075,
463.00,  0.075,
462.00,  0.075,
461.00,  0.075,
460.00,  0.075,
459.00,  0.075,
458.00,  0.075,
457.00,  0.075,
456.00,  0.075,
455.00,  0.075,
454.00,  0.074,
453.00,  0.075,
452.00,  0.075,
451.00,  0.075,
450.00,  0.075,
449.00,  0.075,
448.00,  0.075,
447.00,  0.075,
446.00,  0.075,
445.00,  0.075,
444.00,  0.075,
443.00,  0.074,
442.00,  0.074,
441.00,  0.074,
440.00,  0.074,
439.00,  0.074,
438.00,  0.074,
437.00,  0.074,
436.00,  0.074,
435.00,  0.074,
434.00,  0.074,
433.00,  0.074,
432.00,  0.074,
431.00,  0.074,
430.00,  0.074,
429.00,  0.074,
428.00,  0.074,
427.00,  0.074,
426.00,  0.074,
425.00,  0.074,
424.00,  0.074,
423.00,  0.074,
422.00,  0.074,
421.00,  0.074,
420.00,  0.074,
419.00,  0.074,
418.00,  0.074,
417.00,  0.074,
416.00,  0.074,
415.00,  0.074,
414.00,  0.074,
413.00,  0.074,
412.00,  0.075,
411.00,  0.075,
410.00,  0.075,
409.00,  0.075,
408.00,  0.075,
407.00,  0.076,
406.00,  0.076,
405.00,  0.077,
404.00,  0.077,
403.00,  0.077,
402.00,  0.078,
401.00,  0.078,
400.00,  0.079,
399.00,  0.080,
398.00,  0.081,
397.00,  0.081,
396.00,  0.082,
395.00,  0.083,
394.00,  0.084,
393.00,  0.085,
392.00,  0.086,
391.00,  0.086,
390.00,  0.088,
389.00,  0.088,
388.00,  0.090,
387.00,  0.091,
386.00,  0.092,
385.00,  0.094,
384.00,  0.095,
383.00,  0.097,
382.00,  0.098,
381.00,  0.099,
380.00,  0.101,
379.00,  0.102,
378.00,  0.104,
377.00,  0.106,
376.00,  0.107,
375.00,  0.110,
374.00,  0.111,
373.00,  0.114,
372.00,  0.116,
371.00,  0.119,
370.00,  0.122,
369.00,  0.125,
368.00,  0.128,
367.00,  0.132,
366.00,  0.134,
365.00,  0.141,
364.00,  0.146,
363.00,  0.152,
362.00,  0.155,
361.00,  0.160,
360.00,  0.164,
359.00,  0.177,
358.00,  0.180,
357.00,  0.182,
356.00,  0.188,
355.00,  0.195,
354.00,  0.202,
353.00,  0.205,
352.00,  0.212,
351.00,  0.224,
350.00,  0.235,
349.00,  0.236,
348.00,  0.255,
347.00,  0.260,
346.00,  0.263,
345.00,  0.277,
344.00,  0.290,
343.00,  0.303,
342.00,  0.311,
341.00,  0.318,
340.00,  0.332,
339.00,  0.346,
338.00,  0.353,
337.00,  0.359,
336.00,  0.377,
335.00,  0.382,
334.00,  0.398,
333.00,  0.412,
332.00,  0.416,
331.00,  0.423,
330.00,  0.432,
