nm,Abs,
448.00,  0.106,
447.00,  0.106,
446.00,  0.106,
445.00,  0.106,
444.00,  0.105,
443.00,  0.105,
442.00,  0.105,
441.00,  0.105,
440.00,  0.105,
439.00,  0.105,
438.00,  0.105,
437.00,  0.105,
436.00,  0.106,
435.00,  0.105,
434.00,  0.105,
433.00,  0.105,
432.00,  0.105,
431.00,  0.105,
430.00,  0.105,
429.00,  0.105,
428.00,  0.105,
427.00,  0.105,
426.00,  0.105,
425.00,  0.105,
424.00,  0.104,
423.00,  0.104,
422.00,  0.105,
421.00,  0.104,
420.00,  0.105,
419.00,  0.104,
418.00,  0.105,
417.00,  0.105,
416.00,  0.105,
415.00,  0.105,
414.00,  0.105,
413.00,  0.106,
412.00,  0.106,
411.00,  0.106,
410.00,  0.106,
409.00,  0.107,
408.00,  0.107,
407.00,  0.107,
406.00,  0.108,
405.00,  0.108,
404.00,  0.109,
403.00,  0.110,
402.00,  0.110,
401.00,  0.111,
400.00,  0.112,
399.00,  0.113,
398.00,  0.114,
397.00,  0.114,
396.00,  0.116,
395.00,  0.116,
394.00,  0.118,
393.00,  0.119,
392.00,  0.120,
391.00,  0.121,
390.00,  0.123,
389.00,  0.124,
388.00,  0.126,
387.00,  0.127,
386.00,  0.129,
385.00,  0.131,
384.00,  0.133,
383.00,  0.134,
382.00,  0.136,
381.00,  0.138,
380.00,  0.140,
379.00,  0.141,
378.00,  0.144,
377.00,  0.145,
376.00,  0.148,
375.00,  0.151,
374.00,  0.152,
373.00,  0.156,
372.00,  0.159,
371.00,  0.162,
370.00,  0.165,
369.00,  0.169,
368.00,  0.172,
367.00,  0.177,
366.00,  0.179,
365.00,  0.184,
364.00,  0.188,
363.00,  0.192,
362.00,  0.198,
361.00,  0.199,
360.00,  0.215,
359.00,  0.213,
358.00,  0.221,
357.00,  0.223,
356.00,  0.234,
355.00,  0.237,
354.00,  0.241,
353.00,  0.249,
352.00,  0.266,
351.00,  0.273,
350.00,  0.281,
349.00,  0.285,
348.00,  0.292,
347.00,  0.303,
346.00,  0.312,
345.00,  0.330,
344.00,  0.344,
343.00,  0.352,
342.00,  0.367,
341.00,  0.375,
340.00,  0.380,
339.00,  0.394,
338.00,  0.411,
337.00,  0.428,
336.00,  0.435,
335.00,  0.448,
334.00,  0.459,
333.00,  0.468,
332.00,  0.469,
331.00,  0.483,
330.00,  0.501,
329.00,  0.510,
328.00,  0.520,
327.00,  0.523,
326.00,  0.534,
325.00,  0.547,
324.00,  0.557,
323.00,  0.560,
322.00,  0.571,
321.00,  0.594,
320.00,  0.597,
319.00,  0.603,
318.00,  0.618,
317.00,  0.622,
316.00,  0.632,
315.00,  0.645,
314.00,  0.650,
313.00,  0.666,
312.00,  0.669,
311.00,  0.681,
310.00,  0.680,
309.00,  0.697,
308.00,  0.707,
307.00,  0.728,
306.00,  0.724,
305.00,  0.742,
304.00,  0.738,
303.00,  0.758,
302.00,  0.760,
301.00,  0.780,
300.00,  0.784,
299.00,  0.803,
298.00,  0.800,
297.00,  0.833,
296.00,  0.834,
295.00,  0.891,
294.00,  0.920,
293.00,  0.953,
292.00,  0.985,
291.00,  1.024,
290.00,  1.076,
289.00,  1.134,
288.00,  1.192,
287.00,  1.245,
286.00,  1.300,
285.00,  1.337,
284.00,  1.369,
283.00,  1.398,
282.00,  1.420,
281.00,  1.438,
280.00,  1.450,
279.00,  1.456,
278.00,  1.460,
277.00,  1.459,
276.00,  1.454,
275.00,  1.446,
274.00,  1.439,
273.00,  1.428,
272.00,  1.409,
271.00,  1.388,
270.00,  1.365,
269.00,  1.339,
268.00,  1.315,
267.00,  1.294,
266.00,  1.281,
265.00,  1.255,
264.00,  1.235,
263.00,  1.218,
262.00,  1.205,
261.00,  1.197,
260.00,  1.192,
259.00,  1.193,
258.00,  1.199,
257.00,  1.211,
256.00,  1.228,
255.00,  1.252,
254.00,  1.295,
253.00,  1.338,
252.00,  1.393,
251.00,  1.459,
250.00,  1.538,
249.00,  1.634,
248.00,  1.745,
247.00,  1.871,
246.00,  2.011,
245.00,  2.165,
244.00,  2.335,
243.00,  2.496,
242.00,  2.648,
241.00,  2.755,
240.00,  2.894,
239.00,  3.054,
238.00,  3.184,
237.00,  3.181,
236.00,  3.206,
235.00,  3.376,
234.00,  3.546,
233.00,  3.394,
232.00,  3.387,
231.00,  3.445,
230.00,  3.448,
229.00,  3.583,
228.00,  3.412,
227.00,  3.435,
226.00,  3.399,
225.00,  3.520,
224.00,  3.463,
223.00,  3.421,
222.00,  3.363,
221.00,  3.405,
220.00,  3.426,
219.00,  3.360,
218.00,  3.299,
217.00,  3.316,
216.00,  3.433,
215.00,  3.516,
214.00,  3.351,
213.00,  3.323,
212.00,  3.239,
211.00,  3.313,
210.00,  3.330,
209.00,  3.202,
208.00,  3.092,
207.00,  3.192,
206.00,  3.199,
205.00,  3.130,
204.00,  3.127,
203.00,  3.082,
202.00,  3.108,
201.00,  2.984,
200.00,  2.909,
199.00,  2.984,
198.00,  2.854,
197.00,  2.927,
196.00,  2.909,
195.00,  2.684,
194.00,  2.615,
193.00,  2.641,
192.00,  2.458,
191.00,  2.354,
190.00,  2.236,
