nm,Abs,
296.00,  0.904,
295.00,  1.005,
294.00,  1.051,
293.00,  1.105,
292.00,  1.158,
291.00,  1.221,
290.00,  1.306,
289.00,  1.398,
288.00,  1.487,
287.00,  1.581,
286.00,  1.678,
285.00,  1.753,
284.00,  1.826,
283.00,  1.892,
282.00,  1.955,
281.00,  2.007,
280.00,  2.051,
279.00,  2.101,
278.00,  2.141,
277.00,  2.180,
276.00,  2.228,
275.00,  2.240,
274.00,  2.284,
273.00,  2.301,
272.00,  2.306,
271.00,  2.341,
270.00,  2.328,
269.00,  2.354,
268.00,  2.345,
267.00,  2.341,
266.00,  2.346,
265.00,  2.329,
264.00,  2.323,
263.00,  2.303,
262.00,  2.282,
261.00,  2.270,
260.00,  2.254,
259.00,  2.242,
258.00,  2.236,
257.00,  2.229,
256.00,  2.233,
255.00,  2.232,
254.00,  2.247,
253.00,  2.265,
252.00,  2.281,
251.00,  2.320,
250.00,  2.365,
249.00,  2.431,
248.00,  2.504,
247.00,  2.589,
246.00,  2.673,
245.00,  2.782,
244.00,  2.891,
243.00,  2.987,
242.00,  3.042,
241.00,  3.104,
240.00,  3.244,
239.00,  3.302,
238.00,  3.328,
237.00,  3.250,
236.00,  3.448,
235.00,  3.387,
234.00,  3.347,
233.00,  3.260,
232.00,  3.534,
231.00,  3.368,
230.00,  3.388,
229.00,  3.327,
228.00,  3.433,
227.00,  3.448,
226.00,  3.348,
225.00,  3.257,
224.00,  3.461,
223.00,  3.479,
222.00,  3.308,
221.00,  3.436,
220.00,  3.347,
219.00,  3.429,
218.00,  3.305,
217.00,  3.345,
216.00,  3.307,
215.00,  3.176,
214.00,  3.177,
213.00,  3.174,
212.00,  3.297,
211.00,  3.290,
210.00,  3.144,
209.00,  3.224,
208.00,  3.171,
207.00,  3.089,
206.00,  3.155,
205.00,  3.261,
204.00,  2.945,
203.00,  2.979,
202.00,  2.940,
201.00,  2.875,
200.00,  2.894,
199.00,  2.870,
198.00,  2.902,
197.00,  2.691,
196.00,  2.673,
195.00,  2.591,
194.00,  2.618,
193.00,  2.419,
192.00,  2.421,
191.00,  2.440,
190.00,  2.210,
