nm,Abs,
329.00,  0.445,
328.00,  0.454,
327.00,  0.458,
326.00,  0.467,
325.00,  0.479,
324.00,  0.482,
323.00,  0.486,
322.00,  0.503,
321.00,  0.505,
320.00,  0.519,
319.00,  0.527,
318.00,  0.535,
317.00,  0.545,
316.00,  0.548,
315.00,  0.563,
314.00,  0.563,
313.00,  0.574,
312.00,  0.594,
311.00,  0.590,
310.00,  0.599,
309.00,  0.598,
308.00,  0.611,
307.00,  0.627,
306.00,  0.631,
305.00,  0.639,
304.00,  0.652,
303.00,  0.663,
302.00,  0.666,
301.00,  0.677,
300.00,  0.697,
299.00,  0.711,
298.00,  0.727,
297.00,  0.763,
296.00,  0.793,
295.00,  0.823,
294.00,  0.859,
293.00,  0.901,
292.00,  0.941,
291.00,  0.989,
290.00,  1.052,
289.00,  1.121,
288.00,  1.195,
287.00,  1.265,
286.00,  1.347,
285.00,  1.413,
284.00,  1.475,
283.00,  1.531,
282.00,  1.588,
281.00,  1.644,
280.00,  1.691,
279.00,  1.730,
278.00,  1.777,
277.00,  1.818,
276.00,  1.857,
275.00,  1.895,
274.00,  1.931,
273.00,  1.956,
272.00,  1.985,
271.00,  2.008,
270.00,  2.015,
269.00,  2.025,
268.00,  2.038,
267.00,  2.041,
266.00,  2.037,
265.00,  2.033,
264.00,  2.029,
263.00,  2.015,
262.00,  1.999,
261.00,  1.996,
260.00,  1.978,
259.00,  1.964,
258.00,  1.953,
257.00,  1.940,
256.00,  1.930,
255.00,  1.929,
254.00,  1.926,
253.00,  1.929,
252.00,  1.936,
251.00,  1.957,
250.00,  1.975,
249.00,  2.011,
248.00,  2.052,
247.00,  2.100,
246.00,  2.163,
245.00,  2.236,
244.00,  2.311,
243.00,  2.410,
242.00,  2.493,
241.00,  2.569,
240.00,  2.658,
239.00,  2.835,
238.00,  2.906,
237.00,  2.953,
236.00,  3.067,
235.00,  3.137,
234.00,  3.156,
233.00,  3.303,
232.00,  3.413,
231.00,  3.406,
230.00,  3.533,
229.00,  3.442,
228.00,  3.445,
227.00,  3.706,
226.00,  3.430,
225.00,  3.423,
224.00,  3.515,
223.00,  3.494,
222.00,  3.485,
221.00,  3.534,
220.00,  3.309,
219.00,  3.530,
218.00,  3.746,
217.00,  3.659,
216.00,  3.552,
215.00,  3.487,
214.00,  3.488,
213.00,  3.365,
212.00,  3.390,
211.00,  3.330,
210.00,  3.447,
209.00,  3.261,
208.00,  3.195,
207.00,  3.383,
206.00,  3.205,
205.00,  3.130,
204.00,  3.364,
203.00,  3.361,
202.00,  3.059,
201.00,  3.005,
200.00,  3.091,
199.00,  3.122,
198.00,  2.819,
197.00,  2.794,
196.00,  2.826,
195.00,  2.888,
194.00,  2.731,
193.00,  2.688,
192.00,  2.500,
191.00,  2.450,
190.00,  2.314,
