nm,Abs,
401.00,  0.076,
400.00,  0.077,
399.00,  0.079,
398.00,  0.079,
397.00,  0.079,
396.00,  0.080,
395.00,  0.081,
394.00,  0.082,
393.00,  0.082,
392.00,  0.084,
391.00,  0.084,
390.00,  0.086,
389.00,  0.087,
388.00,  0.088,
387.00,  0.089,
386.00,  0.090,
385.00,  0.092,
384.00,  0.093,
383.00,  0.094,
382.00,  0.096,
381.00,  0.097,
380.00,  0.098,
379.00,  0.100,
378.00,  0.102,
377.00,  0.103,
376.00,  0.105,
375.00,  0.107,
374.00,  0.109,
373.00,  0.111,
372.00,  0.114,
371.00,  0.117,
370.00,  0.120,
369.00,  0.123,
368.00,  0.126,
367.00,  0.129,
366.00,  0.132,
365.00,  0.139,
364.00,  0.142,
363.00,  0.148,
362.00,  0.152,
361.00,  0.158,
360.00,  0.166,
359.00,  0.170,
358.00,  0.177,
357.00,  0.183,
356.00,  0.184,
355.00,  0.187,
354.00,  0.194,
353.00,  0.203,
352.00,  0.208,
351.00,  0.222,
350.00,  0.222,
349.00,  0.227,
348.00,  0.240,
347.00,  0.249,
346.00,  0.258,
345.00,  0.271,
344.00,  0.282,
343.00,  0.287,
342.00,  0.297,
341.00,  0.302,
340.00,  0.317,
339.00,  0.332,
338.00,  0.341,
337.00,  0.353,
336.00,  0.367,
335.00,  0.369,
334.00,  0.381,
333.00,  0.395,
332.00,  0.401,
331.00,  0.412,
330.00,  0.423,
329.00,  0.426,
328.00,  0.434,
327.00,  0.445,
326.00,  0.451,
325.00,  0.461,
324.00,  0.461,
323.00,  0.471,
322.00,  0.485,
321.00,  0.488,
320.00,  0.499,
319.00,  0.504,
318.00,  0.509,
317.00,  0.516,
316.00,  0.519,
315.00,  0.532,
314.00,  0.546,
313.00,  0.552,
312.00,  0.564,
311.00,  0.568,
310.00,  0.577,
309.00,  0.588,
308.00,  0.597,
307.00,  0.599,
306.00,  0.602,
305.00,  0.615,
304.00,  0.626,
303.00,  0.631,
302.00,  0.641,
301.00,  0.659,
300.00,  0.662,
299.00,  0.683,
298.00,  0.704,
297.00,  0.701,
296.00,  0.734,
295.00,  0.801,
294.00,  0.836,
293.00,  0.877,
292.00,  0.916,
291.00,  0.962,
290.00,  1.024,
289.00,  1.093,
288.00,  1.162,
287.00,  1.230,
286.00,  1.310,
285.00,  1.374,
284.00,  1.432,
283.00,  1.488,
282.00,  1.544,
281.00,  1.596,
280.00,  1.642,
279.00,  1.684,
278.00,  1.730,
277.00,  1.770,
276.00,  1.809,
275.00,  1.844,
274.00,  1.879,
273.00,  1.905,
272.00,  1.929,
271.00,  1.950,
270.00,  1.968,
269.00,  1.977,
268.00,  1.983,
267.00,  1.989,
266.00,  1.982,
265.00,  1.980,
264.00,  1.976,
263.00,  1.966,
262.00,  1.951,
261.00,  1.941,
260.00,  1.931,
259.00,  1.914,
258.00,  1.898,
257.00,  1.892,
256.00,  1.885,
255.00,  1.875,
254.00,  1.878,
253.00,  1.881,
252.00,  1.886,
251.00,  1.903,
250.00,  1.924,
249.00,  1.954,
248.00,  1.997,
247.00,  2.044,
246.00,  2.103,
245.00,  2.177,
244.00,  2.255,
243.00,  2.329,
242.00,  2.435,
241.00,  2.497,
240.00,  2.620,
239.00,  2.715,
238.00,  2.770,
237.00,  2.921,
236.00,  2.956,
235.00,  3.019,
234.00,  3.090,
233.00,  3.110,
232.00,  3.235,
231.00,  3.261,
230.00,  3.201,
229.00,  3.289,
228.00,  3.559,
227.00,  3.266,
226.00,  3.530,
225.00,  3.342,
224.00,  3.374,
223.00,  3.387,
222.00,  3.434,
221.00,  3.283,
220.00,  3.393,
219.00,  3.290,
218.00,  3.218,
217.00,  3.407,
216.00,  3.320,
215.00,  3.285,
214.00,  3.457,
213.00,  3.160,
212.00,  3.255,
211.00,  3.331,
210.00,  3.128,
209.00,  3.163,
208.00,  3.242,
207.00,  3.073,
206.00,  3.134,
205.00,  3.108,
204.00,  2.988,
203.00,  3.071,
202.00,  2.971,
201.00,  2.953,
200.00,  2.752,
199.00,  2.889,
198.00,  2.875,
197.00,  2.760,
196.00,  2.724,
195.00,  2.648,
194.00,  2.626,
193.00,  2.455,
192.00,  2.432,
191.00,  2.288,
190.00,  2.127,
