nm,Abs,
201.00,  3.180,
200.00,  3.122,
199.00,  3.028,
198.00,  2.929,
197.00,  2.935,
196.00,  2.939,
195.00,  2.955,
194.00,  2.883,
193.00,  2.717,
192.00,  2.567,
191.00,  2.491,
190.00,  2.279,
