nm,Abs,
600.00,  0.033,
599.00,  0.034,
598.00,  0.034,
597.00,  0.035,
596.00,  0.035,
595.00,  0.036,
594.00,  0.036,
593.00,  0.037,
592.00,  0.038,
591.00,  0.038,
590.00,  0.039,
589.00,  0.040,
588.00,  0.041,
587.00,  0.041,
586.00,  0.042,
585.00,  0.043,
584.00,  0.044,
583.00,  0.044,
582.00,  0.045,
581.00,  0.046,
580.00,  0.046,
579.00,  0.047,
578.00,  0.048,
577.00,  0.048,
576.00,  0.049,
575.00,  0.050,
574.00,  0.050,
573.00,  0.051,
572.00,  0.052,
571.00,  0.052,
570.00,  0.053,
569.00,  0.054,
568.00,  0.055,
567.00,  0.055,
566.00,  0.056,
565.00,  0.057,
564.00,  0.058,
563.00,  0.059,
562.00,  0.059,
561.00,  0.060,
560.00,  0.061,
559.00,  0.062,
558.00,  0.062,
557.00,  0.063,
556.00,  0.064,
555.00,  0.065,
554.00,  0.066,
553.00,  0.066,
552.00,  0.067,
551.00,  0.068,
550.00,  0.069,
549.00,  0.070,
548.00,  0.071,
547.00,  0.071,
546.00,  0.072,
545.00,  0.073,
544.00,  0.074,
543.00,  0.075,
542.00,  0.076,
541.00,  0.077,
540.00,  0.078,
539.00,  0.079,
538.00,  0.080,
537.00,  0.080,
536.00,  0.082,
535.00,  0.083,
534.00,  0.084,
533.00,  0.085,
532.00,  0.086,
531.00,  0.086,
530.00,  0.087,
529.00,  0.088,
528.00,  0.089,
527.00,  0.090,
526.00,  0.091,
525.00,  0.092,
524.00,  0.092,
523.00,  0.093,
522.00,  0.094,
521.00,  0.094,
520.00,  0.095,
519.00,  0.095,
518.00,  0.096,
517.00,  0.097,
516.00,  0.097,
515.00,  0.098,
514.00,  0.098,
513.00,  0.099,
512.00,  0.099,
511.00,  0.099,
510.00,  0.100,
509.00,  0.100,
508.00,  0.101,
507.00,  0.101,
506.00,  0.101,
505.00,  0.101,
504.00,  0.101,
503.00,  0.102,
502.00,  0.102,
501.00,  0.102,
500.00,  0.102,
499.00,  0.102,
498.00,  0.102,
497.00,  0.103,
496.00,  0.103,
495.00,  0.103,
494.00,  0.103,
493.00,  0.103,
492.00,  0.103,
491.00,  0.103,
490.00,  0.103,
489.00,  0.103,
488.00,  0.104,
487.00,  0.104,
486.00,  0.104,
485.00,  0.104,
484.00,  0.104,
483.00,  0.104,
482.00,  0.104,
481.00,  0.105,
480.00,  0.105,
