nm,Abs,
465.00,  0.141,
464.00,  0.141,
463.00,  0.141,
462.00,  0.141,
461.00,  0.141,
460.00,  0.142,
459.00,  0.142,
458.00,  0.142,
457.00,  0.142,
456.00,  0.142,
455.00,  0.142,
454.00,  0.142,
453.00,  0.143,
452.00,  0.143,
451.00,  0.143,
450.00,  0.143,
449.00,  0.143,
448.00,  0.143,
447.00,  0.144,
446.00,  0.144,
445.00,  0.144,
444.00,  0.144,
443.00,  0.144,
442.00,  0.144,
441.00,  0.144,
440.00,  0.144,
439.00,  0.144,
438.00,  0.144,
437.00,  0.145,
436.00,  0.146,
435.00,  0.146,
434.00,  0.145,
433.00,  0.145,
432.00,  0.146,
431.00,  0.146,
430.00,  0.146,
429.00,  0.146,
428.00,  0.146,
427.00,  0.147,
426.00,  0.147,
425.00,  0.147,
424.00,  0.148,
423.00,  0.147,
422.00,  0.148,
421.00,  0.148,
420.00,  0.149,
419.00,  0.149,
418.00,  0.149,
417.00,  0.150,
416.00,  0.150,
415.00,  0.150,
414.00,  0.151,
413.00,  0.152,
412.00,  0.153,
411.00,  0.154,
410.00,  0.155,
409.00,  0.155,
408.00,  0.156,
407.00,  0.158,
406.00,  0.159,
405.00,  0.160,
404.00,  0.161,
403.00,  0.163,
402.00,  0.164,
401.00,  0.165,
400.00,  0.167,
399.00,  0.170,
398.00,  0.171,
397.00,  0.173,
396.00,  0.175,
395.00,  0.177,
394.00,  0.180,
393.00,  0.182,
392.00,  0.185,
391.00,  0.186,
390.00,  0.190,
389.00,  0.192,
388.00,  0.195,
387.00,  0.198,
386.00,  0.201,
385.00,  0.204,
384.00,  0.208,
383.00,  0.211,
382.00,  0.214,
381.00,  0.217,
380.00,  0.220,
379.00,  0.223,
378.00,  0.227,
377.00,  0.231,
376.00,  0.234,
375.00,  0.238,
374.00,  0.242,
373.00,  0.246,
372.00,  0.252,
371.00,  0.256,
370.00,  0.262,
369.00,  0.267,
368.00,  0.272,
367.00,  0.277,
366.00,  0.282,
365.00,  0.289,
364.00,  0.300,
363.00,  0.307,
362.00,  0.310,
361.00,  0.304,
360.00,  0.316,
359.00,  0.329,
358.00,  0.333,
357.00,  0.351,
356.00,  0.356,
355.00,  0.369,
354.00,  0.367,
353.00,  0.377,
352.00,  0.386,
351.00,  0.403,
350.00,  0.404,
349.00,  0.414,
348.00,  0.428,
347.00,  0.443,
346.00,  0.443,
345.00,  0.476,
344.00,  0.486,
343.00,  0.496,
342.00,  0.500,
341.00,  0.511,
340.00,  0.537,
339.00,  0.554,
338.00,  0.560,
337.00,  0.579,
336.00,  0.591,
335.00,  0.597,
334.00,  0.617,
333.00,  0.635,
332.00,  0.639,
331.00,  0.654,
330.00,  0.663,
329.00,  0.669,
328.00,  0.678,
327.00,  0.699,
326.00,  0.698,
325.00,  0.717,
324.00,  0.726,
323.00,  0.733,
322.00,  0.743,
321.00,  0.760,
320.00,  0.772,
319.00,  0.781,
318.00,  0.801,
317.00,  0.795,
316.00,  0.803,
315.00,  0.823,
314.00,  0.830,
313.00,  0.831,
312.00,  0.853,
311.00,  0.849,
310.00,  0.860,
309.00,  0.876,
308.00,  0.868,
307.00,  0.905,
306.00,  0.901,
305.00,  0.913,
304.00,  0.927,
303.00,  0.942,
302.00,  0.919,
301.00,  0.955,
300.00,  0.951,
299.00,  0.965,
298.00,  0.978,
297.00,  0.965,
296.00,  0.995,
295.00,  1.099,
294.00,  1.129,
293.00,  1.165,
292.00,  1.198,
291.00,  1.242,
290.00,  1.300,
289.00,  1.361,
288.00,  1.423,
287.00,  1.482,
286.00,  1.543,
285.00,  1.582,
284.00,  1.621,
283.00,  1.655,
282.00,  1.679,
281.00,  1.696,
280.00,  1.706,
279.00,  1.719,
278.00,  1.721,
277.00,  1.721,
276.00,  1.715,
275.00,  1.711,
274.00,  1.702,
273.00,  1.686,
272.00,  1.672,
271.00,  1.650,
270.00,  1.621,
269.00,  1.594,
268.00,  1.568,
267.00,  1.546,
266.00,  1.530,
265.00,  1.501,
264.00,  1.482,
263.00,  1.464,
262.00,  1.451,
261.00,  1.444,
260.00,  1.442,
259.00,  1.447,
258.00,  1.456,
257.00,  1.474,
256.00,  1.500,
255.00,  1.534,
254.00,  1.586,
253.00,  1.642,
252.00,  1.713,
251.00,  1.794,
250.00,  1.894,
249.00,  2.007,
248.00,  2.145,
247.00,  2.285,
246.00,  2.451,
245.00,  2.613,
244.00,  2.762,
243.00,  2.918,
242.00,  3.078,
241.00,  3.196,
240.00,  3.290,
239.00,  3.449,
238.00,  3.384,
237.00,  3.650,
236.00,  3.574,
235.00,  3.596,
234.00,  3.650,
233.00,  3.518,
232.00,  3.523,
231.00,  3.352,
230.00,  3.390,
229.00,  3.630,
228.00,  3.492,
227.00,  3.396,
226.00,  3.466,
225.00,  3.510,
224.00,  3.364,
223.00,  3.677,
222.00,  3.423,
221.00,  3.463,
220.00,  3.428,
219.00,  3.406,
218.00,  3.407,
217.00,  3.348,
216.00,  3.353,
215.00,  3.442,
214.00,  3.302,
213.00,  3.304,
212.00,  3.205,
211.00,  3.487,
210.00,  3.323,
209.00,  3.215,
208.00,  3.425,
207.00,  3.301,
206.00,  3.029,
205.00,  3.410,
204.00,  3.096,
203.00,  3.071,
202.00,  2.993,
201.00,  2.892,
200.00,  2.854,
199.00,  2.912,
198.00,  2.915,
197.00,  2.808,
196.00,  2.764,
195.00,  2.739,
194.00,  2.694,
193.00,  2.595,
192.00,  2.516,
191.00,  2.338,
190.00,  2.232,
