nm,Abs,
484.00,  0.147,
483.00,  0.147,
482.00,  0.147,
481.00,  0.148,
480.00,  0.148,
479.00,  0.148,
478.00,  0.148,
477.00,  0.148,
476.00,  0.148,
475.00,  0.148,
474.00,  0.149,
473.00,  0.148,
472.00,  0.149,
471.00,  0.149,
470.00,  0.149,
469.00,  0.149,
468.00,  0.149,
467.00,  0.149,
466.00,  0.149,
465.00,  0.150,
464.00,  0.149,
463.00,  0.150,
462.00,  0.150,
461.00,  0.150,
460.00,  0.150,
459.00,  0.150,
458.00,  0.151,
457.00,  0.150,
456.00,  0.150,
455.00,  0.150,
454.00,  0.151,
453.00,  0.151,
452.00,  0.151,
451.00,  0.151,
450.00,  0.151,
449.00,  0.152,
448.00,  0.151,
447.00,  0.151,
446.00,  0.152,
445.00,  0.152,
444.00,  0.152,
443.00,  0.152,
442.00,  0.152,
441.00,  0.152,
440.00,  0.152,
439.00,  0.152,
438.00,  0.152,
437.00,  0.153,
436.00,  0.153,
435.00,  0.153,
434.00,  0.153,
433.00,  0.153,
432.00,  0.153,
431.00,  0.153,
430.00,  0.154,
429.00,  0.154,
428.00,  0.154,
427.00,  0.154,
426.00,  0.154,
425.00,  0.155,
424.00,  0.155,
423.00,  0.155,
422.00,  0.155,
421.00,  0.156,
420.00,  0.156,
419.00,  0.156,
418.00,  0.157,
417.00,  0.158,
416.00,  0.158,
415.00,  0.158,
414.00,  0.159,
413.00,  0.159,
412.00,  0.161,
411.00,  0.162,
410.00,  0.162,
409.00,  0.163,
408.00,  0.164,
407.00,  0.166,
406.00,  0.167,
405.00,  0.168,
404.00,  0.170,
403.00,  0.171,
402.00,  0.172,
401.00,  0.173,
400.00,  0.175,
399.00,  0.178,
398.00,  0.180,
397.00,  0.182,
396.00,  0.184,
395.00,  0.187,
394.00,  0.189,
393.00,  0.191,
392.00,  0.194,
391.00,  0.196,
390.00,  0.199,
389.00,  0.203,
388.00,  0.205,
387.00,  0.209,
386.00,  0.211,
385.00,  0.215,
384.00,  0.219,
383.00,  0.222,
382.00,  0.225,
381.00,  0.228,
380.00,  0.231,
379.00,  0.235,
378.00,  0.238,
377.00,  0.242,
376.00,  0.246,
375.00,  0.250,
374.00,  0.254,
373.00,  0.258,
372.00,  0.264,
371.00,  0.269,
370.00,  0.274,
369.00,  0.280,
368.00,  0.286,
367.00,  0.291,
366.00,  0.296,
365.00,  0.303,
364.00,  0.311,
363.00,  0.318,
362.00,  0.323,
361.00,  0.322,
360.00,  0.331,
359.00,  0.341,
358.00,  0.360,
357.00,  0.372,
356.00,  0.373,
355.00,  0.378,
354.00,  0.385,
353.00,  0.394,
352.00,  0.410,
351.00,  0.415,
350.00,  0.423,
349.00,  0.431,
348.00,  0.447,
347.00,  0.461,
346.00,  0.465,
345.00,  0.491,
344.00,  0.502,
343.00,  0.513,
342.00,  0.521,
341.00,  0.540,
340.00,  0.551,
339.00,  0.569,
338.00,  0.584,
337.00,  0.598,
336.00,  0.611,
335.00,  0.627,
334.00,  0.644,
333.00,  0.650,
332.00,  0.654,
331.00,  0.674,
330.00,  0.678,
329.00,  0.695,
328.00,  0.711,
327.00,  0.722,
326.00,  0.721,
325.00,  0.746,
324.00,  0.747,
323.00,  0.760,
322.00,  0.771,
321.00,  0.774,
320.00,  0.781,
319.00,  0.813,
318.00,  0.809,
317.00,  0.822,
316.00,  0.836,
315.00,  0.833,
314.00,  0.845,
313.00,  0.865,
312.00,  0.875,
311.00,  0.869,
310.00,  0.894,
309.00,  0.898,
308.00,  0.892,
307.00,  0.917,
306.00,  0.919,
305.00,  0.938,
304.00,  0.941,
303.00,  0.936,
302.00,  0.941,
301.00,  0.969,
300.00,  0.963,
299.00,  0.996,
298.00,  1.001,
297.00,  0.992,
296.00,  1.033,
295.00,  1.123,
294.00,  1.155,
293.00,  1.191,
292.00,  1.227,
291.00,  1.272,
290.00,  1.332,
289.00,  1.394,
288.00,  1.458,
287.00,  1.518,
286.00,  1.584,
285.00,  1.627,
284.00,  1.659,
283.00,  1.696,
282.00,  1.722,
281.00,  1.740,
280.00,  1.756,
279.00,  1.759,
278.00,  1.768,
277.00,  1.767,
276.00,  1.761,
275.00,  1.757,
274.00,  1.750,
273.00,  1.731,
272.00,  1.712,
271.00,  1.694,
270.00,  1.666,
269.00,  1.637,
268.00,  1.611,
267.00,  1.587,
266.00,  1.574,
265.00,  1.542,
264.00,  1.521,
263.00,  1.504,
262.00,  1.492,
261.00,  1.485,
260.00,  1.482,
259.00,  1.488,
258.00,  1.500,
257.00,  1.517,
256.00,  1.542,
255.00,  1.579,
254.00,  1.633,
253.00,  1.691,
252.00,  1.765,
251.00,  1.853,
250.00,  1.954,
249.00,  2.067,
248.00,  2.208,
247.00,  2.354,
246.00,  2.516,
245.00,  2.692,
244.00,  2.863,
243.00,  2.978,
242.00,  3.083,
241.00,  3.193,
240.00,  3.363,
239.00,  3.276,
238.00,  3.438,
237.00,  3.444,
236.00,  3.402,
235.00,  3.543,
234.00,  3.400,
233.00,  3.732,
232.00,  3.590,
231.00,  3.492,
230.00,  3.521,
229.00,  3.454,
228.00,  3.355,
227.00,  3.567,
226.00,  3.431,
225.00,  3.413,
224.00,  3.609,
223.00,  3.420,
222.00,  3.411,
221.00,  3.567,
220.00,  3.329,
219.00,  3.500,
218.00,  3.432,
217.00,  3.231,
216.00,  3.389,
215.00,  3.296,
214.00,  3.385,
213.00,  3.504,
212.00,  3.215,
211.00,  3.372,
210.00,  3.271,
209.00,  3.288,
208.00,  3.114,
207.00,  3.333,
206.00,  3.290,
205.00,  3.087,
204.00,  3.085,
203.00,  3.144,
202.00,  3.022,
201.00,  2.953,
200.00,  2.953,
199.00,  2.910,
198.00,  2.824,
197.00,  2.744,
196.00,  2.807,
195.00,  2.854,
194.00,  2.609,
193.00,  2.544,
192.00,  2.512,
191.00,  2.337,
190.00,  2.249,
