nm,Abs,
600.00,  0.050,
599.00,  0.052,
598.00,  0.053,
597.00,  0.054,
596.00,  0.055,
595.00,  0.056,
594.00,  0.057,
593.00,  0.059,
592.00,  0.060,
591.00,  0.061,
590.00,  0.062,
589.00,  0.064,
588.00,  0.065,
587.00,  0.066,
586.00,  0.067,
585.00,  0.068,
584.00,  0.070,
583.00,  0.071,
582.00,  0.072,
581.00,  0.074,
580.00,  0.075,
579.00,  0.076,
578.00,  0.077,
577.00,  0.078,
576.00,  0.079,
575.00,  0.080,
574.00,  0.081,
573.00,  0.082,
572.00,  0.083,
571.00,  0.084,
570.00,  0.085,
569.00,  0.086,
568.00,  0.087,
567.00,  0.088,
566.00,  0.089,
565.00,  0.090,
564.00,  0.091,
563.00,  0.092,
562.00,  0.092,
561.00,  0.093,
560.00,  0.094,
559.00,  0.095,
558.00,  0.096,
557.00,  0.096,
556.00,  0.097,
555.00,  0.098,
554.00,  0.099,
553.00,  0.100,
552.00,  0.100,
551.00,  0.101,
550.00,  0.101,
549.00,  0.102,
548.00,  0.103,
547.00,  0.104,
546.00,  0.104,
545.00,  0.105,
544.00,  0.105,
543.00,  0.106,
542.00,  0.107,
541.00,  0.107,
540.00,  0.108,
539.00,  0.109,
538.00,  0.109,
537.00,  0.110,
536.00,  0.111,
535.00,  0.111,
534.00,  0.111,
533.00,  0.112,
532.00,  0.112,
531.00,  0.113,
530.00,  0.113,
529.00,  0.114,
528.00,  0.114,
527.00,  0.115,
526.00,  0.115,
525.00,  0.115,
524.00,  0.115,
523.00,  0.115,
522.00,  0.115,
521.00,  0.116,
520.00,  0.116,
519.00,  0.116,
518.00,  0.116,
517.00,  0.116,
516.00,  0.116,
515.00,  0.116,
514.00,  0.116,
513.00,  0.116,
512.00,  0.116,
511.00,  0.116,
510.00,  0.116,
509.00,  0.116,
508.00,  0.115,
507.00,  0.115,
506.00,  0.115,
505.00,  0.115,
504.00,  0.115,
503.00,  0.114,
502.00,  0.114,
501.00,  0.114,
500.00,  0.114,
499.00,  0.114,
498.00,  0.113,
497.00,  0.113,
496.00,  0.113,
495.00,  0.113,
494.00,  0.113,
493.00,  0.112,
492.00,  0.112,
491.00,  0.112,
490.00,  0.112,
489.00,  0.111,
488.00,  0.111,
487.00,  0.111,
486.00,  0.111,
485.00,  0.111,
484.00,  0.111,
483.00,  0.111,
482.00,  0.110,
481.00,  0.110,
480.00,  0.110,
479.00,  0.110,
478.00,  0.110,
477.00,  0.110,
476.00,  0.111,
475.00,  0.111,
474.00,  0.111,
473.00,  0.110,
472.00,  0.110,
471.00,  0.111,
470.00,  0.111,
469.00,  0.111,
468.00,  0.111,
467.00,  0.111,
466.00,  0.111,
465.00,  0.111,
464.00,  0.111,
463.00,  0.111,
462.00,  0.111,
461.00,  0.111,
460.00,  0.111,
459.00,  0.111,
458.00,  0.112,
457.00,  0.111,
456.00,  0.112,
455.00,  0.111,
454.00,  0.111,
453.00,  0.112,
452.00,  0.112,
451.00,  0.112,
450.00,  0.112,
449.00,  0.112,
448.00,  0.112,
447.00,  0.112,
446.00,  0.112,
445.00,  0.112,
444.00,  0.112,
443.00,  0.112,
442.00,  0.112,
441.00,  0.112,
440.00,  0.112,
439.00,  0.112,
438.00,  0.112,
437.00,  0.113,
436.00,  0.113,
435.00,  0.113,
434.00,  0.113,
433.00,  0.113,
432.00,  0.113,
431.00,  0.113,
430.00,  0.113,
429.00,  0.114,
428.00,  0.114,
427.00,  0.114,
426.00,  0.114,
425.00,  0.114,
424.00,  0.114,
423.00,  0.114,
422.00,  0.114,
421.00,  0.114,
420.00,  0.114,
419.00,  0.114,
418.00,  0.114,
417.00,  0.115,
416.00,  0.115,
415.00,  0.115,
414.00,  0.115,
413.00,  0.115,
412.00,  0.116,
411.00,  0.116,
410.00,  0.116,
409.00,  0.117,
408.00,  0.117,
407.00,  0.118,
406.00,  0.119,
405.00,  0.119,
404.00,  0.120,
403.00,  0.121,
402.00,  0.121,
401.00,  0.122,
400.00,  0.123,
399.00,  0.125,
398.00,  0.125,
397.00,  0.127,
396.00,  0.128,
395.00,  0.130,
394.00,  0.131,
393.00,  0.132,
392.00,  0.134,
391.00,  0.135,
390.00,  0.137,
389.00,  0.139,
388.00,  0.140,
387.00,  0.142,
386.00,  0.144,
385.00,  0.146,
384.00,  0.148,
383.00,  0.150,
382.00,  0.152,
381.00,  0.154,
380.00,  0.156,
379.00,  0.158,
378.00,  0.160,
377.00,  0.163,
376.00,  0.165,
375.00,  0.168,
374.00,  0.170,
373.00,  0.173,
372.00,  0.177,
371.00,  0.181,
370.00,  0.184,
369.00,  0.188,
368.00,  0.192,
367.00,  0.196,
366.00,  0.199,
365.00,  0.207,
364.00,  0.213,
363.00,  0.218,
362.00,  0.222,
361.00,  0.223,
360.00,  0.233,
359.00,  0.243,
358.00,  0.247,
357.00,  0.257,
356.00,  0.258,
355.00,  0.258,
354.00,  0.267,
353.00,  0.279,
352.00,  0.283,
351.00,  0.291,
350.00,  0.303,
349.00,  0.307,
348.00,  0.322,
347.00,  0.326,
346.00,  0.342,
