nm,Abs,
435.00,  0.109,
434.00,  0.109,
433.00,  0.109,
432.00,  0.109,
431.00,  0.109,
430.00,  0.109,
429.00,  0.110,
428.00,  0.109,
427.00,  0.110,
426.00,  0.110,
425.00,  0.110,
424.00,  0.110,
423.00,  0.110,
422.00,  0.110,
421.00,  0.110,
420.00,  0.110,
419.00,  0.110,
418.00,  0.110,
417.00,  0.110,
416.00,  0.110,
415.00,  0.110,
414.00,  0.111,
413.00,  0.111,
412.00,  0.112,
411.00,  0.112,
410.00,  0.112,
409.00,  0.112,
408.00,  0.113,
407.00,  0.114,
406.00,  0.114,
405.00,  0.115,
404.00,  0.115,
403.00,  0.116,
402.00,  0.117,
401.00,  0.117,
400.00,  0.119,
399.00,  0.120,
398.00,  0.121,
397.00,  0.122,
396.00,  0.124,
395.00,  0.124,
394.00,  0.126,
393.00,  0.127,
392.00,  0.129,
391.00,  0.130,
390.00,  0.132,
389.00,  0.133,
388.00,  0.135,
387.00,  0.137,
386.00,  0.139,
385.00,  0.141,
384.00,  0.143,
383.00,  0.145,
382.00,  0.147,
381.00,  0.149,
380.00,  0.151,
379.00,  0.153,
378.00,  0.155,
377.00,  0.157,
376.00,  0.160,
375.00,  0.162,
374.00,  0.165,
373.00,  0.168,
372.00,  0.172,
371.00,  0.175,
370.00,  0.178,
369.00,  0.183,
368.00,  0.186,
367.00,  0.190,
366.00,  0.194,
365.00,  0.202,
364.00,  0.207,
363.00,  0.213,
362.00,  0.215,
361.00,  0.211,
360.00,  0.216,
359.00,  0.231,
358.00,  0.236,
357.00,  0.239,
356.00,  0.244,
355.00,  0.251,
354.00,  0.259,
353.00,  0.267,
352.00,  0.276,
351.00,  0.284,
350.00,  0.292,
349.00,  0.296,
348.00,  0.308,
347.00,  0.318,
346.00,  0.326,
345.00,  0.344,
344.00,  0.351,
343.00,  0.364,
342.00,  0.366,
341.00,  0.380,
340.00,  0.390,
339.00,  0.409,
338.00,  0.420,
337.00,  0.429,
336.00,  0.434,
335.00,  0.445,
334.00,  0.455,
333.00,  0.463,
332.00,  0.477,
331.00,  0.486,
330.00,  0.502,
329.00,  0.514,
328.00,  0.517,
327.00,  0.535,
326.00,  0.539,
325.00,  0.547,
324.00,  0.556,
323.00,  0.557,
322.00,  0.582,
321.00,  0.591,
320.00,  0.586,
319.00,  0.611,
318.00,  0.619,
317.00,  0.626,
316.00,  0.634,
315.00,  0.644,
314.00,  0.655,
313.00,  0.663,
312.00,  0.673,
311.00,  0.687,
310.00,  0.699,
309.00,  0.708,
308.00,  0.713,
307.00,  0.730,
306.00,  0.730,
305.00,  0.747,
304.00,  0.752,
303.00,  0.755,
302.00,  0.766,
301.00,  0.783,
300.00,  0.791,
299.00,  0.796,
298.00,  0.817,
297.00,  0.832,
296.00,  0.852,
295.00,  0.899,
294.00,  0.927,
293.00,  0.962,
292.00,  0.993,
291.00,  1.033,
290.00,  1.089,
289.00,  1.149,
288.00,  1.209,
287.00,  1.265,
286.00,  1.323,
285.00,  1.366,
284.00,  1.402,
283.00,  1.429,
282.00,  1.455,
281.00,  1.475,
280.00,  1.491,
279.00,  1.496,
278.00,  1.499,
277.00,  1.499,
276.00,  1.496,
275.00,  1.492,
274.00,  1.479,
273.00,  1.464,
272.00,  1.449,
271.00,  1.428,
270.00,  1.405,
269.00,  1.377,
268.00,  1.349,
267.00,  1.327,
266.00,  1.314,
265.00,  1.286,
264.00,  1.265,
263.00,  1.249,
262.00,  1.238,
261.00,  1.230,
260.00,  1.226,
259.00,  1.228,
258.00,  1.237,
257.00,  1.250,
256.00,  1.271,
255.00,  1.298,
254.00,  1.344,
253.00,  1.391,
252.00,  1.450,
251.00,  1.522,
250.00,  1.608,
249.00,  1.706,
248.00,  1.822,
247.00,  1.960,
246.00,  2.106,
245.00,  2.265,
244.00,  2.430,
243.00,  2.602,
242.00,  2.738,
241.00,  2.853,
240.00,  2.992,
239.00,  3.129,
238.00,  3.255,
237.00,  3.239,
236.00,  3.513,
235.00,  3.424,
234.00,  3.576,
233.00,  3.402,
232.00,  3.476,
231.00,  3.613,
230.00,  3.496,
229.00,  3.454,
228.00,  3.329,
227.00,  3.416,
226.00,  3.590,
225.00,  3.470,
224.00,  3.627,
223.00,  3.522,
222.00,  3.472,
221.00,  3.940,
220.00,  3.300,
219.00,  3.564,
218.00,  3.720,
217.00,  3.394,
216.00,  3.786,
215.00,  3.306,
214.00,  3.523,
213.00,  3.407,
212.00,  3.405,
211.00,  3.387,
210.00,  3.336,
209.00,  3.660,
208.00,  3.531,
207.00,  3.232,
206.00,  3.560,
205.00,  3.279,
204.00,  3.074,
203.00,  3.200,
202.00,  2.914,
201.00,  3.014,
200.00,  3.043,
199.00,  2.984,
198.00,  2.862,
197.00,  2.935,
196.00,  2.842,
195.00,  2.667,
194.00,  2.731,
193.00,  2.581,
192.00,  2.577,
191.00,  2.394,
190.00,  2.201,
