nm,Abs,
600.00,  0.041,
599.00,  0.042,
598.00,  0.043,
597.00,  0.044,
596.00,  0.045,
595.00,  0.046,
594.00,  0.046,
593.00,  0.048,
592.00,  0.049,
591.00,  0.049,
590.00,  0.051,
589.00,  0.052,
588.00,  0.053,
587.00,  0.054,
586.00,  0.055,
585.00,  0.055,
584.00,  0.057,
583.00,  0.058,
582.00,  0.059,
581.00,  0.060,
580.00,  0.061,
579.00,  0.062,
578.00,  0.063,
577.00,  0.064,
576.00,  0.065,
575.00,  0.066,
574.00,  0.067,
573.00,  0.068,
572.00,  0.069,
571.00,  0.069,
570.00,  0.070,
569.00,  0.071,
568.00,  0.072,
567.00,  0.073,
566.00,  0.074,
565.00,  0.075,
564.00,  0.076,
563.00,  0.077,
562.00,  0.077,
561.00,  0.078,
560.00,  0.079,
559.00,  0.080,
558.00,  0.081,
557.00,  0.082,
556.00,  0.083,
555.00,  0.083,
554.00,  0.084,
553.00,  0.085,
552.00,  0.086,
551.00,  0.086,
550.00,  0.087,
549.00,  0.088,
548.00,  0.089,
547.00,  0.090,
546.00,  0.090,
545.00,  0.091,
544.00,  0.092,
543.00,  0.093,
542.00,  0.094,
541.00,  0.094,
540.00,  0.095,
539.00,  0.096,
538.00,  0.097,
537.00,  0.097,
536.00,  0.098,
535.00,  0.099,
534.00,  0.100,
533.00,  0.100,
532.00,  0.101,
531.00,  0.102,
530.00,  0.102,
529.00,  0.103,
528.00,  0.103,
527.00,  0.104,
526.00,  0.104,
525.00,  0.105,
524.00,  0.105,
523.00,  0.105,
522.00,  0.106,
521.00,  0.106,
520.00,  0.106,
519.00,  0.106,
518.00,  0.106,
517.00,  0.107,
516.00,  0.107,
515.00,  0.107,
514.00,  0.107,
513.00,  0.108,
512.00,  0.108,
511.00,  0.107,
510.00,  0.107,
509.00,  0.107,
508.00,  0.107,
507.00,  0.107,
506.00,  0.107,
505.00,  0.107,
504.00,  0.107,
503.00,  0.107,
502.00,  0.107,
501.00,  0.106,
500.00,  0.107,
499.00,  0.106,
498.00,  0.106,
497.00,  0.106,
496.00,  0.106,
495.00,  0.106,
494.00,  0.105,
493.00,  0.105,
492.00,  0.105,
491.00,  0.105,
490.00,  0.105,
489.00,  0.104,
488.00,  0.104,
487.00,  0.104,
486.00,  0.104,
485.00,  0.104,
484.00,  0.104,
483.00,  0.104,
482.00,  0.104,
481.00,  0.103,
480.00,  0.103,
479.00,  0.103,
478.00,  0.103,
477.00,  0.103,
476.00,  0.103,
475.00,  0.103,
474.00,  0.104,
473.00,  0.103,
472.00,  0.104,
471.00,  0.104,
470.00,  0.104,
469.00,  0.104,
468.00,  0.104,
467.00,  0.104,
466.00,  0.104,
465.00,  0.104,
464.00,  0.104,
463.00,  0.104,
462.00,  0.104,
461.00,  0.104,
460.00,  0.104,
459.00,  0.104,
458.00,  0.104,
457.00,  0.104,
456.00,  0.104,
455.00,  0.104,
454.00,  0.104,
453.00,  0.105,
452.00,  0.104,
451.00,  0.105,
450.00,  0.105,
449.00,  0.105,
448.00,  0.105,
447.00,  0.105,
446.00,  0.105,
445.00,  0.105,
444.00,  0.105,
443.00,  0.105,
442.00,  0.105,
441.00,  0.105,
440.00,  0.105,
439.00,  0.105,
438.00,  0.105,
437.00,  0.106,
436.00,  0.106,
435.00,  0.106,
434.00,  0.106,
433.00,  0.106,
432.00,  0.106,
431.00,  0.106,
430.00,  0.107,
429.00,  0.107,
428.00,  0.107,
427.00,  0.107,
426.00,  0.107,
425.00,  0.107,
424.00,  0.107,
423.00,  0.107,
422.00,  0.108,
421.00,  0.108,
420.00,  0.108,
419.00,  0.108,
418.00,  0.108,
417.00,  0.109,
416.00,  0.109,
415.00,  0.109,
414.00,  0.110,
413.00,  0.110,
412.00,  0.111,
411.00,  0.111,
410.00,  0.112,
409.00,  0.113,
408.00,  0.113,
407.00,  0.114,
406.00,  0.115,
405.00,  0.116,
404.00,  0.117,
403.00,  0.118,
402.00,  0.119,
401.00,  0.120,
400.00,  0.121,
399.00,  0.123,
398.00,  0.125,
397.00,  0.126,
396.00,  0.128,
395.00,  0.129,
394.00,  0.131,
393.00,  0.133,
392.00,  0.136,
391.00,  0.136,
390.00,  0.139,
389.00,  0.141,
388.00,  0.143,
387.00,  0.146,
386.00,  0.148,
385.00,  0.150,
384.00,  0.153,
383.00,  0.155,
382.00,  0.158,
381.00,  0.160,
380.00,  0.162,
379.00,  0.165,
378.00,  0.168,
377.00,  0.170,
376.00,  0.174,
375.00,  0.177,
374.00,  0.180,
373.00,  0.183,
372.00,  0.188,
371.00,  0.191,
370.00,  0.196,
369.00,  0.201,
368.00,  0.205,
367.00,  0.209,
366.00,  0.214,
365.00,  0.220,
364.00,  0.226,
363.00,  0.232,
362.00,  0.237,
361.00,  0.240,
360.00,  0.245,
359.00,  0.260,
358.00,  0.267,
357.00,  0.270,
356.00,  0.276,
355.00,  0.282,
354.00,  0.292,
353.00,  0.304,
352.00,  0.308,
351.00,  0.322,
350.00,  0.324,
349.00,  0.337,
348.00,  0.352,
347.00,  0.362,
346.00,  0.370,
345.00,  0.389,
344.00,  0.401,
343.00,  0.424,
342.00,  0.432,
341.00,  0.444,
340.00,  0.458,
339.00,  0.476,
338.00,  0.491,
337.00,  0.505,
336.00,  0.518,
335.00,  0.526,
334.00,  0.537,
333.00,  0.555,
332.00,  0.562,
331.00,  0.576,
330.00,  0.582,
329.00,  0.591,
328.00,  0.604,
327.00,  0.620,
326.00,  0.631,
325.00,  0.647,
324.00,  0.644,
323.00,  0.666,
322.00,  0.681,
321.00,  0.678,
320.00,  0.700,
319.00,  0.710,
318.00,  0.723,
317.00,  0.736,
316.00,  0.728,
315.00,  0.740,
314.00,  0.764,
313.00,  0.771,
312.00,  0.785,
311.00,  0.800,
310.00,  0.802,
309.00,  0.810,
308.00,  0.828,
307.00,  0.825,
306.00,  0.845,
305.00,  0.858,
304.00,  0.844,
303.00,  0.866,
302.00,  0.871,
301.00,  0.875,
300.00,  0.895,
299.00,  0.889,
298.00,  0.907,
297.00,  0.936,
296.00,  0.925,
295.00,  1.026,
294.00,  1.055,
293.00,  1.088,
292.00,  1.119,
291.00,  1.161,
290.00,  1.216,
289.00,  1.275,
288.00,  1.334,
287.00,  1.388,
286.00,  1.446,
285.00,  1.489,
284.00,  1.522,
283.00,  1.551,
282.00,  1.576,
281.00,  1.596,
280.00,  1.603,
279.00,  1.608,
278.00,  1.610,
277.00,  1.612,
276.00,  1.605,
275.00,  1.595,
274.00,  1.583,
273.00,  1.567,
272.00,  1.548,
271.00,  1.520,
270.00,  1.492,
269.00,  1.466,
268.00,  1.437,
267.00,  1.411,
266.00,  1.396,
265.00,  1.364,
264.00,  1.341,
263.00,  1.321,
262.00,  1.305,
261.00,  1.295,
260.00,  1.289,
259.00,  1.290,
258.00,  1.296,
257.00,  1.307,
256.00,  1.325,
255.00,  1.351,
254.00,  1.394,
253.00,  1.440,
252.00,  1.499,
251.00,  1.569,
250.00,  1.651,
249.00,  1.752,
248.00,  1.872,
247.00,  1.999,
246.00,  2.147,
245.00,  2.317,
244.00,  2.486,
243.00,  2.627,
242.00,  2.794,
241.00,  2.919,
240.00,  3.086,
239.00,  3.158,
238.00,  3.280,
237.00,  3.297,
236.00,  3.241,
235.00,  3.434,
234.00,  3.317,
233.00,  3.441,
232.00,  3.562,
231.00,  3.407,
230.00,  3.399,
229.00,  3.402,
228.00,  3.312,
227.00,  3.473,
226.00,  3.545,
225.00,  3.324,
224.00,  3.427,
223.00,  3.481,
222.00,  3.514,
221.00,  3.490,
220.00,  3.329,
219.00,  3.661,
218.00,  3.297,
217.00,  3.637,
216.00,  3.320,
215.00,  3.413,
214.00,  3.457,
213.00,  3.293,
212.00,  3.336,
211.00,  3.281,
210.00,  3.215,
209.00,  3.391,
208.00,  3.268,
207.00,  3.232,
206.00,  3.245,
205.00,  3.119,
204.00,  3.182,
203.00,  3.049,
202.00,  2.903,
201.00,  2.861,
200.00,  2.930,
199.00,  2.809,
198.00,  2.838,
197.00,  2.752,
196.00,  2.686,
195.00,  2.646,
194.00,  2.595,
193.00,  2.430,
192.00,  2.476,
191.00,  2.311,
190.00,  2.110,
