nm,Abs,
474.00,  0.116,
473.00,  0.116,
472.00,  0.116,
471.00,  0.116,
470.00,  0.117,
469.00,  0.117,
468.00,  0.117,
467.00,  0.117,
466.00,  0.117,
465.00,  0.117,
464.00,  0.117,
463.00,  0.117,
462.00,  0.116,
461.00,  0.117,
460.00,  0.117,
459.00,  0.116,
458.00,  0.117,
457.00,  0.117,
456.00,  0.117,
455.00,  0.117,
454.00,  0.117,
453.00,  0.117,
452.00,  0.117,
451.00,  0.117,
450.00,  0.117,
449.00,  0.117,
448.00,  0.117,
447.00,  0.117,
446.00,  0.117,
445.00,  0.117,
444.00,  0.117,
443.00,  0.117,
442.00,  0.117,
441.00,  0.117,
440.00,  0.117,
439.00,  0.117,
438.00,  0.117,
437.00,  0.117,
436.00,  0.118,
435.00,  0.117,
434.00,  0.117,
433.00,  0.117,
432.00,  0.117,
431.00,  0.117,
430.00,  0.118,
429.00,  0.118,
428.00,  0.118,
427.00,  0.117,
426.00,  0.118,
425.00,  0.118,
424.00,  0.118,
423.00,  0.117,
422.00,  0.118,
421.00,  0.118,
420.00,  0.118,
419.00,  0.118,
418.00,  0.118,
417.00,  0.118,
416.00,  0.118,
415.00,  0.118,
414.00,  0.118,
413.00,  0.118,
412.00,  0.119,
411.00,  0.120,
410.00,  0.120,
409.00,  0.120,
408.00,  0.121,
407.00,  0.121,
406.00,  0.122,
405.00,  0.122,
404.00,  0.123,
403.00,  0.124,
402.00,  0.124,
401.00,  0.125,
400.00,  0.126,
399.00,  0.128,
398.00,  0.129,
397.00,  0.130,
396.00,  0.131,
395.00,  0.133,
394.00,  0.134,
393.00,  0.136,
392.00,  0.137,
391.00,  0.138,
390.00,  0.140,
389.00,  0.142,
388.00,  0.143,
387.00,  0.145,
386.00,  0.147,
385.00,  0.149,
384.00,  0.152,
383.00,  0.154,
382.00,  0.155,
381.00,  0.157,
380.00,  0.159,
379.00,  0.162,
378.00,  0.164,
377.00,  0.166,
376.00,  0.169,
375.00,  0.171,
374.00,  0.174,
373.00,  0.177,
372.00,  0.181,
371.00,  0.184,
370.00,  0.188,
369.00,  0.192,
368.00,  0.196,
367.00,  0.200,
366.00,  0.203,
365.00,  0.211,
364.00,  0.219,
363.00,  0.222,
362.00,  0.227,
361.00,  0.229,
360.00,  0.242,
359.00,  0.251,
358.00,  0.254,
357.00,  0.263,
356.00,  0.261,
355.00,  0.269,
354.00,  0.273,
353.00,  0.280,
352.00,  0.291,
351.00,  0.297,
350.00,  0.305,
349.00,  0.308,
348.00,  0.326,
347.00,  0.334,
346.00,  0.339,
345.00,  0.361,
344.00,  0.366,
343.00,  0.382,
342.00,  0.389,
341.00,  0.398,
340.00,  0.414,
339.00,  0.425,
338.00,  0.434,
337.00,  0.448,
336.00,  0.459,
335.00,  0.462,
334.00,  0.482,
333.00,  0.489,
332.00,  0.500,
331.00,  0.512,
330.00,  0.525,
329.00,  0.532,
328.00,  0.537,
327.00,  0.548,
326.00,  0.561,
325.00,  0.570,
324.00,  0.577,
323.00,  0.586,
322.00,  0.609,
321.00,  0.608,
320.00,  0.624,
319.00,  0.638,
318.00,  0.632,
317.00,  0.658,
316.00,  0.651,
315.00,  0.673,
314.00,  0.686,
313.00,  0.688,
312.00,  0.703,
311.00,  0.706,
310.00,  0.721,
309.00,  0.729,
308.00,  0.742,
307.00,  0.754,
306.00,  0.768,
305.00,  0.763,
304.00,  0.784,
303.00,  0.775,
302.00,  0.790,
301.00,  0.806,
300.00,  0.819,
299.00,  0.834,
298.00,  0.832,
297.00,  0.866,
296.00,  0.882,
295.00,  0.925,
294.00,  0.954,
293.00,  0.989,
292.00,  1.021,
291.00,  1.063,
290.00,  1.121,
289.00,  1.182,
288.00,  1.244,
287.00,  1.298,
286.00,  1.359,
285.00,  1.404,
284.00,  1.440,
283.00,  1.470,
282.00,  1.495,
281.00,  1.514,
280.00,  1.530,
279.00,  1.539,
278.00,  1.541,
277.00,  1.541,
276.00,  1.538,
275.00,  1.531,
274.00,  1.521,
273.00,  1.505,
272.00,  1.488,
271.00,  1.467,
270.00,  1.443,
269.00,  1.414,
268.00,  1.387,
267.00,  1.365,
266.00,  1.353,
265.00,  1.324,
264.00,  1.301,
263.00,  1.285,
262.00,  1.272,
261.00,  1.266,
260.00,  1.263,
259.00,  1.264,
258.00,  1.273,
257.00,  1.288,
256.00,  1.309,
255.00,  1.337,
254.00,  1.383,
253.00,  1.432,
252.00,  1.494,
251.00,  1.567,
250.00,  1.653,
249.00,  1.758,
248.00,  1.881,
247.00,  2.014,
246.00,  2.167,
245.00,  2.332,
244.00,  2.501,
243.00,  2.678,
242.00,  2.816,
241.00,  2.977,
240.00,  3.148,
239.00,  3.129,
238.00,  3.329,
237.00,  3.453,
236.00,  3.587,
235.00,  3.764,
234.00,  3.501,
233.00,  3.518,
232.00,  3.454,
231.00,  3.436,
230.00,  3.730,
229.00,  3.422,
228.00,  3.480,
227.00,  3.511,
226.00,  3.350,
225.00,  3.583,
224.00,  3.645,
223.00,  3.601,
222.00,  3.712,
221.00,  3.584,
220.00,  3.557,
219.00,  3.500,
218.00,  3.628,
217.00,  3.683,
216.00,  3.517,
215.00,  3.557,
214.00,  3.426,
213.00,  3.561,
212.00,  3.545,
211.00,  3.645,
210.00,  3.336,
209.00,  3.359,
208.00,  3.406,
207.00,  3.258,
206.00,  3.180,
205.00,  3.669,
204.00,  3.064,
203.00,  3.431,
202.00,  3.113,
201.00,  3.006,
200.00,  3.095,
199.00,  3.171,
198.00,  2.918,
197.00,  2.935,
196.00,  2.973,
195.00,  2.808,
194.00,  2.683,
193.00,  2.636,
192.00,  2.693,
191.00,  2.464,
190.00,  2.256,
