nm,Abs,
286.00,  1.351,
285.00,  1.393,
284.00,  1.432,
283.00,  1.464,
282.00,  1.488,
281.00,  1.507,
280.00,  1.520,
279.00,  1.531,
278.00,  1.535,
277.00,  1.533,
276.00,  1.528,
275.00,  1.522,
274.00,  1.514,
273.00,  1.498,
272.00,  1.479,
271.00,  1.457,
270.00,  1.433,
269.00,  1.407,
268.00,  1.380,
267.00,  1.355,
266.00,  1.341,
265.00,  1.314,
264.00,  1.294,
263.00,  1.275,
262.00,  1.263,
261.00,  1.256,
260.00,  1.252,
259.00,  1.256,
258.00,  1.262,
257.00,  1.277,
256.00,  1.298,
255.00,  1.327,
254.00,  1.373,
253.00,  1.420,
252.00,  1.483,
251.00,  1.556,
250.00,  1.641,
249.00,  1.743,
248.00,  1.866,
247.00,  1.998,
246.00,  2.142,
245.00,  2.311,
244.00,  2.496,
243.00,  2.636,
242.00,  2.786,
241.00,  2.933,
240.00,  3.050,
239.00,  3.239,
238.00,  3.344,
237.00,  3.199,
236.00,  3.480,
235.00,  3.388,
234.00,  3.437,
233.00,  3.732,
232.00,  3.523,
231.00,  3.698,
230.00,  3.484,
229.00,  3.412,
228.00,  3.589,
227.00,  3.498,
226.00,  3.431,
225.00,  3.672,
224.00,  3.609,
223.00,  3.537,
222.00,  3.500,
221.00,  3.450,
220.00,  3.557,
219.00,  3.371,
218.00,  3.432,
217.00,  3.541,
216.00,  3.427,
215.00,  3.442,
214.00,  3.427,
213.00,  3.504,
212.00,  3.506,
211.00,  3.331,
210.00,  3.485,
209.00,  3.329,
208.00,  3.295,
207.00,  3.259,
206.00,  3.274,
205.00,  3.192,
204.00,  3.119,
203.00,  3.094,
202.00,  3.014,
201.00,  2.950,
200.00,  3.000,
199.00,  3.016,
198.00,  2.888,
197.00,  3.001,
196.00,  2.876,
195.00,  2.762,
194.00,  2.590,
193.00,  2.587,
192.00,  2.461,
191.00,  2.395,
190.00,  2.186,
