nm,Abs,
286.00,  1.355,
285.00,  1.397,
284.00,  1.434,
283.00,  1.467,
282.00,  1.490,
281.00,  1.508,
280.00,  1.524,
279.00,  1.534,
278.00,  1.538,
277.00,  1.535,
276.00,  1.531,
275.00,  1.526,
274.00,  1.515,
273.00,  1.499,
272.00,  1.481,
271.00,  1.461,
270.00,  1.437,
269.00,  1.410,
268.00,  1.381,
267.00,  1.359,
266.00,  1.344,
265.00,  1.317,
264.00,  1.296,
263.00,  1.278,
262.00,  1.266,
261.00,  1.259,
260.00,  1.255,
259.00,  1.258,
258.00,  1.266,
257.00,  1.280,
256.00,  1.302,
255.00,  1.330,
254.00,  1.376,
253.00,  1.425,
252.00,  1.486,
251.00,  1.559,
250.00,  1.643,
249.00,  1.748,
248.00,  1.870,
247.00,  2.000,
246.00,  2.151,
245.00,  2.318,
244.00,  2.485,
243.00,  2.649,
242.00,  2.794,
241.00,  2.933,
240.00,  3.086,
239.00,  3.143,
238.00,  3.410,
237.00,  3.372,
236.00,  3.273,
235.00,  3.406,
234.00,  3.382,
233.00,  3.556,
232.00,  3.705,
231.00,  3.516,
230.00,  3.547,
229.00,  3.554,
228.00,  3.492,
227.00,  3.614,
226.00,  3.359,
225.00,  3.784,
224.00,  3.530,
223.00,  3.259,
222.00,  3.845,
221.00,  3.477,
220.00,  3.495,
219.00,  3.758,
218.00,  3.553,
217.00,  3.347,
216.00,  3.441,
215.00,  3.597,
214.00,  3.473,
213.00,  3.365,
212.00,  3.567,
211.00,  3.358,
210.00,  3.350,
209.00,  3.391,
208.00,  3.268,
207.00,  3.245,
206.00,  3.218,
205.00,  3.263,
204.00,  3.733,
203.00,  3.282,
202.00,  3.048,
201.00,  3.050,
200.00,  2.994,
199.00,  2.930,
198.00,  3.057,
197.00,  2.994,
196.00,  2.919,
195.00,  2.729,
194.00,  2.799,
193.00,  2.648,
192.00,  2.545,
191.00,  2.329,
190.00,  2.348,
