nm,Abs,
600.00,  0.056,
599.00,  0.058,
598.00,  0.059,
597.00,  0.060,
596.00,  0.060,
595.00,  0.061,
594.00,  0.063,
593.00,  0.064,
592.00,  0.065,
591.00,  0.066,
590.00,  0.067,
589.00,  0.069,
588.00,  0.070,
587.00,  0.071,
586.00,  0.072,
585.00,  0.073,
584.00,  0.074,
583.00,  0.076,
582.00,  0.077,
581.00,  0.078,
580.00,  0.079,
579.00,  0.081,
578.00,  0.082,
577.00,  0.083,
576.00,  0.084,
575.00,  0.085,
574.00,  0.086,
573.00,  0.087,
572.00,  0.089,
571.00,  0.089,
570.00,  0.090,
569.00,  0.091,
568.00,  0.093,
567.00,  0.094,
566.00,  0.095,
565.00,  0.096,
564.00,  0.097,
563.00,  0.098,
562.00,  0.099,
561.00,  0.100,
560.00,  0.101,
559.00,  0.102,
558.00,  0.104,
557.00,  0.105,
556.00,  0.106,
555.00,  0.107,
554.00,  0.108,
553.00,  0.109,
552.00,  0.110,
551.00,  0.111,
550.00,  0.112,
549.00,  0.113,
548.00,  0.114,
547.00,  0.115,
546.00,  0.116,
545.00,  0.117,
544.00,  0.119,
543.00,  0.120,
542.00,  0.121,
541.00,  0.122,
540.00,  0.123,
539.00,  0.125,
538.00,  0.125,
537.00,  0.127,
536.00,  0.128,
535.00,  0.129,
534.00,  0.130,
533.00,  0.131,
532.00,  0.132,
531.00,  0.133,
530.00,  0.134,
529.00,  0.135,
528.00,  0.136,
527.00,  0.137,
526.00,  0.138,
525.00,  0.139,
524.00,  0.140,
523.00,  0.140,
522.00,  0.141,
521.00,  0.141,
520.00,  0.142,
519.00,  0.143,
518.00,  0.143,
517.00,  0.144,
516.00,  0.145,
515.00,  0.145,
514.00,  0.145,
513.00,  0.146,
512.00,  0.146,
511.00,  0.146,
510.00,  0.147,
509.00,  0.147,
508.00,  0.147,
507.00,  0.147,
506.00,  0.147,
505.00,  0.147,
504.00,  0.147,
503.00,  0.147,
502.00,  0.147,
501.00,  0.147,
500.00,  0.148,
499.00,  0.148,
498.00,  0.148,
497.00,  0.148,
496.00,  0.148,
495.00,  0.147,
494.00,  0.147,
493.00,  0.148,
492.00,  0.147,
491.00,  0.147,
490.00,  0.147,
489.00,  0.147,
488.00,  0.147,
487.00,  0.147,
486.00,  0.147,
485.00,  0.147,
484.00,  0.147,
483.00,  0.147,
482.00,  0.147,
481.00,  0.147,
480.00,  0.148,
479.00,  0.148,
478.00,  0.148,
477.00,  0.148,
476.00,  0.148,
475.00,  0.148,
474.00,  0.148,
473.00,  0.148,
472.00,  0.149,
471.00,  0.149,
470.00,  0.149,
469.00,  0.149,
468.00,  0.149,
467.00,  0.150,
466.00,  0.150,
465.00,  0.150,
464.00,  0.150,
463.00,  0.150,
462.00,  0.150,
461.00,  0.150,
460.00,  0.150,
459.00,  0.150,
458.00,  0.151,
457.00,  0.150,
456.00,  0.151,
455.00,  0.151,
454.00,  0.151,
453.00,  0.151,
452.00,  0.151,
451.00,  0.151,
450.00,  0.152,
449.00,  0.151,
448.00,  0.152,
447.00,  0.152,
446.00,  0.152,
445.00,  0.152,
444.00,  0.152,
443.00,  0.152,
442.00,  0.152,
441.00,  0.152,
440.00,  0.152,
439.00,  0.152,
438.00,  0.152,
437.00,  0.153,
436.00,  0.154,
435.00,  0.154,
434.00,  0.153,
433.00,  0.154,
432.00,  0.154,
431.00,  0.154,
430.00,  0.154,
429.00,  0.154,
428.00,  0.154,
427.00,  0.155,
426.00,  0.155,
425.00,  0.155,
424.00,  0.156,
423.00,  0.156,
422.00,  0.156,
421.00,  0.156,
420.00,  0.157,
419.00,  0.157,
418.00,  0.158,
417.00,  0.158,
416.00,  0.158,
415.00,  0.159,
414.00,  0.160,
413.00,  0.160,
412.00,  0.161,
411.00,  0.162,
410.00,  0.163,
409.00,  0.164,
408.00,  0.165,
407.00,  0.167,
406.00,  0.168,
405.00,  0.169,
404.00,  0.170,
403.00,  0.171,
402.00,  0.173,
401.00,  0.174,
400.00,  0.176,
399.00,  0.179,
398.00,  0.181,
397.00,  0.183,
396.00,  0.186,
395.00,  0.187,
394.00,  0.190,
393.00,  0.192,
392.00,  0.196,
391.00,  0.197,
390.00,  0.201,
389.00,  0.203,
388.00,  0.206,
387.00,  0.210,
386.00,  0.213,
385.00,  0.216,
384.00,  0.220,
383.00,  0.223,
382.00,  0.226,
381.00,  0.230,
380.00,  0.233,
379.00,  0.236,
378.00,  0.240,
377.00,  0.244,
376.00,  0.248,
375.00,  0.252,
374.00,  0.256,
373.00,  0.260,
372.00,  0.266,
371.00,  0.271,
370.00,  0.276,
369.00,  0.282,
368.00,  0.287,
367.00,  0.293,
366.00,  0.298,
365.00,  0.305,
364.00,  0.315,
363.00,  0.323,
362.00,  0.327,
361.00,  0.329,
360.00,  0.338,
359.00,  0.358,
358.00,  0.360,
357.00,  0.365,
356.00,  0.373,
355.00,  0.382,
354.00,  0.398,
353.00,  0.403,
352.00,  0.412,
351.00,  0.422,
350.00,  0.435,
349.00,  0.435,
348.00,  0.455,
347.00,  0.475,
346.00,  0.482,
345.00,  0.500,
344.00,  0.508,
343.00,  0.534,
342.00,  0.533,
341.00,  0.543,
340.00,  0.569,
339.00,  0.578,
338.00,  0.588,
337.00,  0.606,
336.00,  0.622,
335.00,  0.631,
334.00,  0.647,
333.00,  0.671,
332.00,  0.666,
331.00,  0.690,
330.00,  0.707,
329.00,  0.719,
328.00,  0.714,
327.00,  0.730,
326.00,  0.748,
325.00,  0.745,
324.00,  0.761,
323.00,  0.787,
322.00,  0.797,
321.00,  0.795,
320.00,  0.817,
319.00,  0.832,
318.00,  0.828,
317.00,  0.854,
316.00,  0.843,
315.00,  0.853,
314.00,  0.882,
313.00,  0.886,
312.00,  0.893,
311.00,  0.907,
310.00,  0.925,
309.00,  0.916,
308.00,  0.930,
307.00,  0.932,
306.00,  0.943,
305.00,  0.965,
304.00,  0.978,
303.00,  0.977,
302.00,  0.991,
301.00,  1.012,
300.00,  0.989,
299.00,  1.033,
298.00,  1.025,
297.00,  1.035,
296.00,  1.066,
295.00,  1.131,
294.00,  1.163,
293.00,  1.199,
292.00,  1.236,
291.00,  1.282,
290.00,  1.342,
289.00,  1.404,
288.00,  1.473,
287.00,  1.534,
286.00,  1.595,
285.00,  1.638,
284.00,  1.682,
283.00,  1.716,
282.00,  1.736,
281.00,  1.757,
280.00,  1.774,
279.00,  1.781,
278.00,  1.786,
277.00,  1.781,
276.00,  1.786,
275.00,  1.777,
274.00,  1.763,
273.00,  1.750,
272.00,  1.736,
271.00,  1.709,
270.00,  1.682,
269.00,  1.658,
268.00,  1.627,
267.00,  1.600,
266.00,  1.586,
265.00,  1.559,
264.00,  1.537,
263.00,  1.519,
262.00,  1.504,
261.00,  1.500,
260.00,  1.497,
259.00,  1.501,
258.00,  1.512,
257.00,  1.532,
256.00,  1.558,
255.00,  1.592,
254.00,  1.651,
253.00,  1.711,
252.00,  1.783,
251.00,  1.872,
250.00,  1.979,
249.00,  2.092,
248.00,  2.243,
247.00,  2.407,
246.00,  2.572,
245.00,  2.726,
244.00,  2.947,
243.00,  3.062,
242.00,  3.182,
241.00,  3.394,
240.00,  3.598,
239.00,  3.558,
238.00,  3.569,
237.00,  3.796,
236.00,  3.548,
235.00,  3.765,
234.00,  3.650,
233.00,  3.597,
232.00,  3.745,
231.00,  3.437,
230.00,  3.561,
229.00,  3.815,
228.00,  3.714,
227.00,  3.552,
226.00,  3.642,
225.00,  3.693,
224.00,  3.728,
223.00,  3.677,
222.00,  3.544,
221.00,  3.868,
220.00,  3.495,
219.00,  3.620,
218.00,  3.909,
217.00,  3.524,
216.00,  3.677,
215.00,  3.456,
214.00,  3.506,
213.00,  3.486,
212.00,  3.567,
211.00,  3.402,
210.00,  3.527,
209.00,  3.359,
208.00,  3.406,
207.00,  3.560,
206.00,  3.375,
205.00,  3.506,
204.00,  3.687,
203.00,  3.320,
202.00,  3.207,
201.00,  3.336,
200.00,  3.181,
199.00,  3.075,
198.00,  2.973,
197.00,  3.152,
196.00,  3.105,
195.00,  2.935,
194.00,  2.817,
193.00,  2.635,
192.00,  2.555,
191.00,  2.667,
190.00,  2.385,
