nm,Abs,
600.00,  0.056,
599.00,  0.058,
598.00,  0.059,
597.00,  0.060,
596.00,  0.061,
595.00,  0.062,
594.00,  0.063,
593.00,  0.064,
592.00,  0.065,
591.00,  0.067,
590.00,  0.068,
589.00,  0.069,
588.00,  0.071,
587.00,  0.072,
586.00,  0.073,
585.00,  0.074,
584.00,  0.075,
583.00,  0.077,
582.00,  0.078,
581.00,  0.079,
580.00,  0.080,
579.00,  0.081,
578.00,  0.083,
577.00,  0.084,
576.00,  0.085,
575.00,  0.086,
574.00,  0.087,
573.00,  0.088,
572.00,  0.089,
571.00,  0.090,
570.00,  0.091,
569.00,  0.092,
568.00,  0.094,
567.00,  0.095,
566.00,  0.096,
565.00,  0.097,
564.00,  0.098,
563.00,  0.099,
562.00,  0.100,
561.00,  0.101,
560.00,  0.102,
559.00,  0.104,
558.00,  0.105,
557.00,  0.106,
556.00,  0.107,
555.00,  0.108,
554.00,  0.109,
553.00,  0.110,
552.00,  0.111,
551.00,  0.112,
550.00,  0.113,
549.00,  0.114,
548.00,  0.116,
547.00,  0.116,
546.00,  0.118,
545.00,  0.119,
544.00,  0.120,
543.00,  0.121,
542.00,  0.122,
541.00,  0.124,
540.00,  0.125,
539.00,  0.126,
538.00,  0.127,
537.00,  0.128,
536.00,  0.129,
535.00,  0.130,
534.00,  0.132,
533.00,  0.133,
532.00,  0.134,
531.00,  0.135,
530.00,  0.136,
529.00,  0.137,
528.00,  0.138,
527.00,  0.139,
526.00,  0.140,
525.00,  0.141,
524.00,  0.141,
523.00,  0.142,
522.00,  0.143,
521.00,  0.143,
520.00,  0.144,
519.00,  0.144,
518.00,  0.145,
517.00,  0.146,
516.00,  0.146,
515.00,  0.147,
514.00,  0.147,
513.00,  0.147,
512.00,  0.148,
511.00,  0.148,
510.00,  0.148,
509.00,  0.149,
508.00,  0.149,
507.00,  0.149,
506.00,  0.149,
505.00,  0.149,
504.00,  0.150,
503.00,  0.149,
502.00,  0.150,
501.00,  0.150,
500.00,  0.150,
499.00,  0.150,
498.00,  0.150,
497.00,  0.150,
496.00,  0.150,
495.00,  0.150,
494.00,  0.150,
493.00,  0.150,
492.00,  0.150,
491.00,  0.150,
490.00,  0.150,
489.00,  0.150,
488.00,  0.150,
487.00,  0.150,
486.00,  0.150,
485.00,  0.150,
484.00,  0.150,
483.00,  0.150,
482.00,  0.150,
481.00,  0.150,
480.00,  0.150,
479.00,  0.151,
478.00,  0.151,
477.00,  0.151,
476.00,  0.151,
475.00,  0.151,
474.00,  0.151,
473.00,  0.151,
472.00,  0.152,
471.00,  0.152,
470.00,  0.152,
469.00,  0.152,
468.00,  0.152,
467.00,  0.152,
466.00,  0.153,
465.00,  0.153,
464.00,  0.153,
463.00,  0.153,
462.00,  0.153,
461.00,  0.153,
460.00,  0.153,
459.00,  0.153,
458.00,  0.154,
457.00,  0.154,
456.00,  0.154,
455.00,  0.154,
454.00,  0.154,
453.00,  0.154,
452.00,  0.155,
451.00,  0.154,
450.00,  0.155,
449.00,  0.155,
448.00,  0.155,
447.00,  0.155,
446.00,  0.155,
445.00,  0.155,
444.00,  0.155,
443.00,  0.155,
442.00,  0.155,
441.00,  0.155,
440.00,  0.155,
439.00,  0.155,
438.00,  0.155,
437.00,  0.156,
436.00,  0.157,
435.00,  0.157,
434.00,  0.157,
433.00,  0.157,
432.00,  0.157,
431.00,  0.157,
430.00,  0.157,
429.00,  0.157,
428.00,  0.157,
427.00,  0.158,
426.00,  0.158,
425.00,  0.158,
424.00,  0.159,
423.00,  0.159,
422.00,  0.159,
421.00,  0.159,
420.00,  0.160,
419.00,  0.160,
418.00,  0.160,
417.00,  0.161,
416.00,  0.161,
415.00,  0.162,
414.00,  0.163,
413.00,  0.163,
412.00,  0.165,
411.00,  0.165,
410.00,  0.166,
409.00,  0.167,
408.00,  0.168,
407.00,  0.170,
406.00,  0.171,
405.00,  0.172,
404.00,  0.174,
403.00,  0.175,
402.00,  0.176,
401.00,  0.178,
400.00,  0.179,
399.00,  0.183,
398.00,  0.184,
397.00,  0.186,
396.00,  0.189,
395.00,  0.191,
394.00,  0.194,
393.00,  0.196,
392.00,  0.199,
391.00,  0.200,
390.00,  0.204,
389.00,  0.208,
388.00,  0.210,
387.00,  0.214,
386.00,  0.217,
385.00,  0.220,
384.00,  0.224,
383.00,  0.227,
382.00,  0.230,
381.00,  0.234,
380.00,  0.237,
379.00,  0.240,
378.00,  0.245,
377.00,  0.248,
376.00,  0.252,
375.00,  0.256,
374.00,  0.260,
373.00,  0.265,
372.00,  0.271,
371.00,  0.276,
370.00,  0.282,
369.00,  0.287,
368.00,  0.293,
367.00,  0.298,
366.00,  0.303,
365.00,  0.310,
364.00,  0.317,
363.00,  0.328,
362.00,  0.334,
361.00,  0.343,
360.00,  0.348,
359.00,  0.366,
358.00,  0.363,
357.00,  0.372,
356.00,  0.386,
355.00,  0.385,
354.00,  0.391,
353.00,  0.403,
352.00,  0.412,
351.00,  0.423,
350.00,  0.428,
349.00,  0.444,
348.00,  0.464,
347.00,  0.468,
346.00,  0.476,
345.00,  0.508,
344.00,  0.517,
343.00,  0.528,
342.00,  0.541,
341.00,  0.550,
340.00,  0.559,
339.00,  0.585,
338.00,  0.604,
337.00,  0.614,
336.00,  0.629,
335.00,  0.645,
334.00,  0.656,
333.00,  0.673,
332.00,  0.686,
331.00,  0.701,
330.00,  0.708,
329.00,  0.722,
328.00,  0.729,
327.00,  0.742,
326.00,  0.765,
325.00,  0.753,
324.00,  0.779,
323.00,  0.778,
322.00,  0.799,
321.00,  0.802,
320.00,  0.817,
319.00,  0.832,
318.00,  0.838,
317.00,  0.849,
316.00,  0.851,
315.00,  0.881,
314.00,  0.888,
313.00,  0.882,
312.00,  0.917,
311.00,  0.914,
310.00,  0.918,
309.00,  0.940,
308.00,  0.949,
307.00,  0.954,
306.00,  0.971,
305.00,  0.983,
304.00,  0.977,
303.00,  0.983,
302.00,  0.996,
301.00,  1.003,
300.00,  1.017,
299.00,  1.013,
298.00,  1.057,
297.00,  1.065,
296.00,  1.060,
295.00,  1.148,
294.00,  1.181,
293.00,  1.219,
292.00,  1.254,
291.00,  1.301,
290.00,  1.362,
289.00,  1.425,
288.00,  1.492,
287.00,  1.553,
286.00,  1.619,
285.00,  1.664,
284.00,  1.704,
283.00,  1.739,
282.00,  1.764,
281.00,  1.783,
280.00,  1.793,
279.00,  1.804,
278.00,  1.811,
277.00,  1.809,
276.00,  1.804,
275.00,  1.798,
274.00,  1.791,
273.00,  1.771,
272.00,  1.750,
271.00,  1.730,
270.00,  1.708,
269.00,  1.678,
268.00,  1.643,
267.00,  1.623,
266.00,  1.608,
265.00,  1.577,
264.00,  1.553,
263.00,  1.536,
262.00,  1.523,
261.00,  1.517,
260.00,  1.513,
259.00,  1.518,
258.00,  1.531,
257.00,  1.548,
256.00,  1.575,
255.00,  1.610,
254.00,  1.671,
253.00,  1.728,
252.00,  1.801,
251.00,  1.891,
250.00,  1.997,
249.00,  2.114,
248.00,  2.261,
247.00,  2.423,
246.00,  2.577,
245.00,  2.751,
244.00,  2.959,
243.00,  3.070,
242.00,  3.194,
241.00,  3.366,
240.00,  3.490,
239.00,  3.611,
238.00,  3.758,
237.00,  3.484,
236.00,  3.513,
235.00,  3.568,
234.00,  3.537,
233.00,  3.819,
232.00,  3.549,
231.00,  3.541,
230.00,  3.691,
229.00,  3.477,
228.00,  3.806,
227.00,  3.631,
226.00,  3.624,
225.00,  3.810,
224.00,  3.463,
223.00,  3.386,
222.00,  3.559,
221.00,  3.477,
220.00,  3.630,
219.00,  3.515,
218.00,  3.519,
217.00,  3.708,
216.00,  3.702,
215.00,  3.317,
214.00,  3.603,
213.00,  3.486,
212.00,  3.525,
211.00,  3.317,
210.00,  3.396,
209.00,  3.551,
208.00,  3.268,
207.00,  3.383,
206.00,  3.218,
205.00,  3.108,
204.00,  3.408,
203.00,  3.340,
202.00,  3.033,
201.00,  3.023,
200.00,  3.168,
199.00,  2.972,
198.00,  2.963,
197.00,  2.948,
196.00,  2.947,
195.00,  2.714,
194.00,  2.668,
193.00,  2.573,
192.00,  2.491,
191.00,  2.588,
190.00,  2.236,
