11-20-2017,18:29:12
Wavenumber(cm-1),Intensity
 250 , 46761.6357228607 
 251 , 46804.0561354084 
 252 , 46845.0451727832 
 253 , 46882.218877772 
 254 , 46914.955098171 
 255 , 46942.7614407076 
 256 , 46964.7867919844 
 257 , 46979.9132233025 
 258 , 46988.4994706517 
 259 , 46998.9182221203 
 260 , 47022.2171132059 
 261 , 47064.5996823131 
 262 , 47121.1143368818 
 263 , 47185.369262236 
 264 , 47254.1230381442 
 265 , 47327.4636137816 
 266 , 47405.1912711044 
 267 , 47483.4639691758 
 268 , 47556.6656509856 
 269 , 47620.8146751946 
 270 , 47677.3897714571 
 271 , 47729.0440943156 
 272 , 47780.6694245121 
 273 , 47840.4187117536 
 274 , 47916.2700086642 
 275 , 48010.8958162612 
 276 , 48123.4083047101 
 277 , 48249.6164624084 
 278 , 48370.2132819836 
 279 , 48461.5988900909 
 280 , 48514.6462128304 
 281 , 48548.6128437444 
 282 , 48585.2329538911 
 283 , 48630.8241039946 
 284 , 48678.0218611378 
 285 , 48720.6594270404 
 286 , 48763.2451347472 
 287 , 48814.473065002 
 288 , 48878.2056315344 
 289 , 48945.7967889352 
 290 , 49006.8287603366 
 291 , 49057.3485609753 
 292 , 49100.7395949649 
 293 , 49140.7160354578 
 294 , 49180.4319570376 
 295 , 49222.7573749702 
 296 , 49268.0231267395 
 297 , 49308.1305558014 
 298 , 49333.3886180391 
 299 , 49341.4375836913 
 300 , 49340.2435742304 
 301 , 49338.5808679182 
 302 , 49345.5699620573 
 303 , 49370.5480816564 
 304 , 49419.1657236071 
 305 , 49481.7660456408 
 306 , 49544.8151770158 
 307 , 49601.9186671698 
 308 , 49658.8126725934 
 309 , 49722.073413149 
 310 , 49793.4382378585 
 311 , 49871.0325512299 
 312 , 49952.5414429939 
 313 , 50033.8801474291 
 314 , 50110.4457383025 
 315 , 50182.185158473 
 316 , 50258.1078498607 
 317 , 50347.4383327764 
 318 , 50444.1119198413 
 319 , 50528.9026717132 
 320 , 50586.1594961858 
 321 , 50623.5965894092 
 322 , 50657.36187251 
 323 , 50699.8236259217 
 324 , 50754.7595565593 
 325 , 50824.5481362974 
 326 , 50906.930017054 
 327 , 50995.186281662 
 328 , 51082.61617933 
 329 , 51163.8250209626 
 330 , 51233.9542873405 
 331 , 51291.4333772113 
 332 , 51342.9008637209 
 333 , 51396.0029975877 
 334 , 51452.1217565255 
 335 , 51506.1174381284 
 336 , 51553.1358655525 
 337 , 51592.5412044156 
 338 , 51625.5329548179 
 339 , 51652.7868941013 
 340 , 51673.5632060528 
 341 , 51687.1078521826 
 342 , 51698.6085287665 
 343 , 51719.7458495613 
 344 , 51758.9606750769 
 345 , 51797.9557900135 
 346 , 51806.3330346911 
 347 , 51771.136189516 
 348 , 51727.4978544413 
 349 , 51717.574353542 
 350 , 51750.8779182097 
 351 , 51800.6211316332 
 352 , 51841.6543968131 
 353 , 51875.5389002463 
 354 , 51916.0352244379 
 355 , 51972.4262518469 
 356 , 52041.5642071881 
 357 , 52118.3113637701 
 358 , 52200.7609580793 
 359 , 52290.5505844574 
 360 , 52389.2029369165 
 361 , 52496.0691135557 
 362 , 52609.5274549375 
 363 , 52725.0744108774 
 364 , 52830.6207754511 
 365 , 52913.3887432311 
 366 , 52974.3349697046 
