11-20-2017,18:08:57
Wavenumber(cm-1),Intensity
 250 , 50866.9655331462 
 251 , 50895.1532870851 
 252 , 50913.9263491118 
 253 , 50931.903205237 
 254 , 50949.0709144666 
 255 , 50964.6517649157 
 256 , 50977.7907645965 
 257 , 50987.5754407371 
 258 , 50994.2659507715 
 259 , 51004.4665469289 
 260 , 51026.9021611154 
 261 , 51067.2254364546 
 262 , 51124.0133282956 
 263 , 51194.9678022919 
 264 , 51280.7703698099 
 265 , 51385.2513569185 
 266 , 51510.05913731 
 267 , 51637.8430950712 
 268 , 51741.9994232929 
 269 , 51806.3250980414 
 270 , 51849.3194700189 
 271 , 51896.3721848983 
 272 , 51957.8224592681 
 273 , 52022.0844593195 
 274 , 52077.5106701988 
 275 , 52132.9379187627 
 276 , 52210.9492055329 
 277 , 52326.4889553786 
 278 , 52457.6484776884 
 279 , 52571.8947958936 
 280 , 52652.1482973032 
 281 , 52711.6385527971 
 282 , 52766.6140584748 
 283 , 52823.8720036093 
 284 , 52881.8216947221 
 285 , 52938.6894728196 
 286 , 52993.3922102702 
 287 , 53045.1204211174 
 288 , 53094.0792257197 
 289 , 53143.0933038474 
 290 , 53195.339413549 
 291 , 53252.086366875 
 292 , 53312.4377966144 
 293 , 53375.0056208226 
 294 , 53435.206495034 
 295 , 53486.8402866839 
 296 , 53527.8256547006 
 297 , 53569.8083372344 
 298 , 53626.9273164529 
 299 , 53696.6919501551 
 300 , 53753.189462131 
 301 , 53772.0927056603 
 302 , 53766.4485910162 
 303 , 53772.6996038257 
 304 , 53817.5342293188 
 305 , 53885.6896809037 
 306 , 53951.1940568565 
 307 , 54001.1166365419 
 308 , 54044.6850140155 
 309 , 54092.9601130339 
 310 , 54152.4345896003 
 311 , 54226.1911451661 
 312 , 54316.146649843 
 313 , 54418.7935543544 
 314 , 54528.9128046437 
 315 , 54638.847315472 
 316 , 54736.085210821 
 317 , 54808.3978945107 
 318 , 54858.8454683764 
 319 , 54903.6488474794 
 320 , 54956.8739364823 
 321 , 55017.505638639 
 322 , 55079.0937759644 
 323 , 55139.5450710005 
 324 , 55206.6555299886 
 325 , 55289.000729153 
 326 , 55382.6615701743 
 327 , 55471.7045029319 
 328 , 55542.2371309792 
 329 , 55596.9831444124 
 330 , 55645.3697820995 
 331 , 55694.2950223236 
 332 , 55744.2922851798 
 333 , 55794.9009369471 
 334 , 55845.2486688761 
 335 , 55894.0345809273 
 336 , 55940.2662740677 
 337 , 55985.2998857182 
 338 , 56031.5089748834 
 339 , 56078.509542322 
 340 , 56118.5588824935 
 341 , 56143.1302952985 
 342 , 56155.3173378324 
 343 , 56170.9117730283 
 344 , 56202.9152924021 
 345 , 56238.6012645338 
 346 , 56253.5925341088 
 347 , 56235.7230781078 
 348 , 56206.537374955 
 349 , 56192.7101882596 
 350 , 56203.8322036698 
 351 , 56230.4969171783 
 352 , 56263.8269095482 
 353 , 56306.444502592 
 354 , 56366.2168047913 
 355 , 56444.0665029618 
 356 , 56521.8302526831 
 357 , 56578.7502665242 
 358 , 56611.6301529327 
 359 , 56636.5383240653 
 360 , 56669.0355561394 
 361 , 56713.7369771377 
 362 , 56770.3764082017 
 363 , 56835.5495721603 
 364 , 56897.6383437184 
 365 , 56944.1847266044 
 366 , 56975.2351692354 
 367 , 57003.9563930396 
 368 , 57041.2202865022 
 369 , 57077.8856136468 
 370 , 57096.4388515966 
 371 , 57089.4506804158 
 372 , 57074.3163542127 
 373 , 57071.4806006669 
 374 , 57086.2636347553 
 375 , 57109.2682934842 
 376 , 57131.5755213659 
 377 , 57150.9973322428 
 378 , 57167.9258982029 
 379 , 57184.1707459028 
 380 , 57204.6662087842 
 381 , 57234.3308734956 
 382 , 57270.1350050851 
 383 , 57302.0944823613 
 384 , 57322.6574637382 
 385 , 57338.6662825188 
 386 , 57361.7343553053 
 387 , 57395.9320226086 
 388 , 57430.7346675816 
 389 , 57454.8479919029 
 390 , 57470.2289287603 
 391 , 57488.9366816721 
 392 , 57518.5899599212 
 393 , 57545.4495291676 
 394 , 57549.9405489498 
 395 , 57529.0181277342 
 396 , 57506.7723911951 
 397 , 57507.6609454697 
 398 , 57531.2339258393 
 399 , 57561.0293275264 
 400 , 57584.8050936658 
 401 , 57606.9417164757 
 402 , 57635.5064990471 
 403 , 57671.5501039825 
 404 , 57706.6179554945 
 405 , 57732.5288919676 
 406 , 57749.5310370921 
 407 , 57762.2831671079 
 408 , 57774.9223368666 
 409 , 57789.9466796307 
 410 , 57809.4090012612 
 411 , 57831.4062258149 
 412 , 57849.7350797322 
 413 , 57858.9271636344 
 414 , 57859.8651644941 
 415 , 57856.0326424285 
 416 , 57850.8587960199 
 417 , 57847.6329357112 
 418 , 57849.3727171923 
 419 , 57854.7150380715 
 420 , 57858.5874826768 
 421 , 57857.4971086701 
 422 , 57856.2891168627 
 423 , 57862.2860494508 
 424 , 57876.6567381175 
 425 , 57890.1570481801 
 426 , 57893.4653193725 
 427 , 57887.8835507145 
 428 , 57881.4863841442 
 429 , 57880.2836338799 
 430 , 57882.6362295073 
 431 , 57885.2811868853 
 432 , 57886.9869597731 
 433 , 57889.0527923862 
 434 , 57892.5918095225 
 435 , 57896.0876720342 
 436 , 57896.8174787734 
 437 , 57893.5931712076 
 438 , 57889.0129301029 
 439 , 57886.0941252775 
 440 , 57884.9788283541 
 441 , 57883.2381961115 
 442 , 57878.9733458204 
 443 , 57873.432850881 
