11-20-2017,19:36:57
Wavenumber(cm-1),Intensity
 250 , 17935.7219057548 
 251 , 17952.0356019365 
 252 , 17962.7265367818 
 253 , 17966.957081037 
 254 , 17966.8577075121 
 255 , 17964.9061534999 
 256 , 17964.8049113477 
 257 , 17971.1674437317 
 258 , 17987.3416558123 
 259 , 18009.7195048955 
 260 , 18032.3651437383 
 261 , 18052.0741826871 
 262 , 18071.9337238129 
 263 , 18095.7819895522 
 264 , 18124.1231560118 
 265 , 18153.9379446817 
 266 , 18182.2830655244 
 267 , 18208.2093873119 
 268 , 18231.7393357896 
 269 , 18253.4094213593 
 270 , 18275.439616854 
 271 , 18300.3683124506 
 272 , 18329.1951562455 
 273 , 18360.6781992701 
 274 , 18393.3228095394 
 275 , 18424.7054551115 
 276 , 18451.7792586465 
 277 , 18472.5952600143 
 278 , 18490.3847583364 
 279 , 18509.8729046406 
 280 , 18533.668917291 
 281 , 18560.2319583036 
 282 , 18587.614227738 
 283 , 18615.281893887 
 284 , 18643.9559991024 
 285 , 18673.9779418599 
 286 , 18702.9880231523 
 287 , 18727.56820909 
 288 , 18745.8787771101 
 289 , 18760.1641109743 
 290 , 18773.2662130251 
 291 , 18786.4753713803 
 292 , 18799.3209545807 
 293 , 18811.0624098706 
 294 , 18819.4689325459 
 295 , 18821.5558831693 
 296 , 18817.3893571649 
 297 , 18817.1914647822 
 298 , 18833.0659905607 
 299 , 18866.5526800841 
 300 , 18904.3122696079 
 301 , 18932.9010368318 
 302 , 18950.2083932272 
 303 , 18961.2181148191 
 304 , 18970.7073002986 
 305 , 18982.1441652759 
 306 , 18998.6467936625 
 307 , 19022.4928647011 
 308 , 19054.5321262771 
 309 , 19095.1581193694 
 310 , 19140.2274882175 
 311 , 19182.2103392034 
 312 , 19215.2198032603 
 313 , 19241.996689292 
 314 , 19267.9575135445 
 315 , 19296.2249831883 
 316 , 19325.3513625242 
 317 , 19353.3266020714 
 318 , 19377.7672583896 
 319 , 19395.9684631432 
 320 , 19406.5662995487 
 321 , 19416.082025838 
 322 , 19433.8710630889 
 323 , 19465.2814967214 
 324 , 19506.5722955548 
 325 , 19552.7033467542 
 326 , 19597.6186201671 
 327 , 19634.2852142865 
 328 , 19657.3962119724 
 329 , 19673.2518089346 
 330 , 19692.8245753666 
 331 , 19721.4147835549 
 332 , 19750.1212870092 
 333 , 19768.2940975456 
 334 , 19775.9810612099 
 335 , 19784.3674461833 
 336 , 19803.3714958411 
 337 , 19830.1355436791 
 338 , 19856.2461954779 
 339 , 19876.4883884976 
 340 , 19894.2299827 
 341 , 19914.0909551482 
 342 , 19936.3008257206 
 343 , 19956.291378057 
 344 , 19969.6691236699 
 345 , 19975.1733536034 
 346 , 19972.9678357952 
 347 , 19965.8124105158 
 348 , 19963.5804187015 
 349 , 19976.9842785945 
 350 , 20006.2965344896 
 351 , 20040.1807772568 
 352 , 20067.8691305752 
 353 , 20087.4741979249 
 354 , 20101.1669502883 
 355 , 20111.2978502369 
 356 , 20120.6516211174 
 357 , 20132.0906052985 
 358 , 20148.5857259146 
 359 , 20173.2270189066 
 360 , 20208.3682751386 
 361 , 20250.9160337819 
 362 , 20295.3545964973 
 363 , 20338.2773811724 
 364 , 20381.8672578355 
 365 , 20428.9923811538 
 366 , 20476.8693156211 
 367 , 20516.7847017831 
 368 , 20541.6005361255 
 369 , 20556.9177814194 
 370 , 20573.6705932591 
 371 , 20597.7322961373 
 372 , 20622.5082748364 
 373 , 20639.9422507873 
 374 , 20651.1057298159 
 375 , 20665.9522925372 
 376 , 20693.1566795419 
 377 , 20731.1991693046 
 378 , 20774.6617094104 
 379 , 20817.903000263 
 380 , 20854.8050745253 
 381 , 20879.7002607493 
 382 , 20896.3255849854 
 383 , 20916.6467160298 
 384 , 20949.9057816341 
 385 , 20989.1466549244 
 386 , 21022.0443982549 
 387 , 21044.7925330586 
 388 , 21070.0667610223 
 389 , 21111.3184590051 
 390 , 21165.6550404588 
 391 , 21217.723859067 
 392 , 21254.8703772496 
 393 , 21278.141232998 
 394 , 21292.4861389797 
 395 , 21303.4814333017 
 396 , 21317.7316318456 
 397 , 21341.3842858836 
 398 , 21374.195489167 
 399 , 21411.812487394 
 400 , 21450.700579562 
 401 , 21490.6088956874 
 402 , 21532.0078656496 
 403 , 21573.6804832879 
 404 , 21612.1238220142 
 405 , 21644.2518811299 
 406 , 21672.1233539418 
 407 , 21700.4882033694 
 408 , 21732.9626671157 
 409 , 21769.7780804826 
 410 , 21810.5164229648 
 411 , 21853.8523754095 
 412 , 21897.4743496908 
 413 , 21939.2272892171 
 414 , 21978.3325598023 
 415 , 22014.5715185646 
 416 , 22046.9055755103 
 417 , 22072.4483250446 
 418 , 22088.2935097098 
 419 , 22095.5669113183 
 420 , 22098.8083547627 
 421 , 22102.3794692672 
 422 , 22109.2364111302 
 423 , 22121.8892439661 
 424 , 22141.691310813 
 425 , 22168.0390227692 
 426 , 22199.9079078506 
 427 , 22233.6222355569 
 428 , 22263.8161842887 
 429 , 22287.0956808928 
 430 , 22307.0995309947 
 431 , 22328.9176108199 
 432 , 22354.2807567639 
 433 , 22380.7350718654 
 434 , 22405.977764392 
 435 , 22430.8593359083 
 436 , 22457.6774369098 
 437 , 22486.965036259 
 438 , 22514.9011000138 
 439 , 22537.2523123289 
 440 , 22554.4143263714 
 441 , 22570.9217347632 
 442 , 22590.6810478907 
 443 , 22613.673449438 
 444 , 22638.6212296482 
 445 , 22662.9120145157 
 446 , 22681.6759874365 
 447 , 22690.8464868934 
 448 , 22697.6118104688 
 449 , 22716.1372537285 
 450 , 22754.6743779836 
 451 , 22801.5723337478 
 452 , 22841.3891932188 
 453 , 22868.1819527384 
 454 , 22886.9131719094 
 455 , 22902.4928497565 
 456 , 22915.4681223436 
 457 , 22924.6269652937 
 458 , 22933.5599283493 
 459 , 22956.0622147428 
 460 , 23005.8281067441 
 461 , 23075.9693679668 
 462 , 23143.9693139687 
 463 , 23191.1352000011 
 464 , 23215.9432732555 
 465 , 23221.3605977604 
 466 , 23215.4372122881 
 467 , 23213.114756086 
 468 , 23227.2086750572 
 469 , 23249.560202646 
 470 , 23261.9656688098 
 471 , 23257.9100697664 
 472 , 23259.6209641548 
 473 , 23291.9320433222 
 474 , 23349.7804752567 
 475 , 23402.6288372049 
 476 , 23426.1828945675 
 477 , 23428.3311943782 
 478 , 23426.012505226 
 479 , 23429.9984649185 
 480 , 23441.9830582791 
 481 , 23462.5098952667 
 482 , 23488.4439217304 
 483 , 23514.7633105029 
 484 , 23538.6957794577 
 485 , 23563.3018996074 
 486 , 23592.3421943355 
 487 , 23625.4148058178 
 488 , 23658.4617221333 
 489 , 23688.9446578511 
 490 , 23721.9394408223 
 491 , 23764.5318746486 
 492 , 23813.799745247 
 493 , 23852.1411789995 
 494 , 23863.875177007 
 495 , 23859.5023377158 
 496 , 23862.6753390616 
 497 , 23886.9619570311 
 498 , 23920.7434800676 
 499 , 23949.2919615304 
 500 , 23969.9642229116 
 501 , 23990.1744697959 
 502 , 24015.8769872133 
 503 , 24045.4852753687 
 504 , 24075.4088769249 
 505 , 24102.3962280501 
 506 , 24123.6506979566 
 507 , 24136.6431337807 
 508 , 24140.595849823 
 509 , 24135.5283681415 
 510 , 24122.9689621612 
 511 , 24107.7114069991 
 512 , 24095.24274144 
 513 , 24094.6791726397 
 514 , 24117.7653728818 
 515 , 24169.845717561 
 516 , 24233.1730336557 
 517 , 24285.3589210554 
 518 , 24318.993511238 
 519 , 24343.5922487956 
 520 , 24368.5244397426 
 521 , 24396.9099311463 
 522 , 24429.5294888674 
 523 , 24463.3129440218 
 524 , 24488.4612146209 
 525 , 24495.7970076889 
 526 , 24489.1998769123 
 527 , 24480.0860320838 
 528 , 24478.5236921941 
 529 , 24490.6481368418 
 530 , 24521.2986228318 
 531 , 24563.7711047789 
 532 , 24601.2544108164 
 533 , 24621.3324854229 
 534 , 24632.0565122037 
 535 , 24646.7489409889 
 536 , 24668.7283382701 
 537 , 24688.2814079453 
 538 , 24697.3944366718 
 539 , 24705.6291745862 
 540 , 24729.8005044013 
 541 , 24775.9867082874 
 542 , 24829.4862391099 
 543 , 24874.6353221312 
 544 , 24911.343913365 
 545 , 24949.1960618588 
 546 , 24992.0220065586 
 547 , 25026.6456400313 
 548 , 25038.1772336013 
 549 , 25037.145090158 
 550 , 25056.890989335 
 551 , 25121.2604629099 
 552 , 25209.4960938332 
 553 , 25289.2892391734 
 554 , 25347.415135081 
 555 , 25394.9654009543 
 556 , 25442.2238533459 
 557 , 25484.0483737699 
 558 , 25509.2499755923 
 559 , 25514.8446411698 
 560 , 25512.6231142342 
 561 , 25514.965678638 
 562 , 25524.9411800675 
 563 , 25540.3499934249 
 564 , 25556.829923051 
 565 , 25564.6817869095 
 566 , 25554.3858569617 
 567 , 25531.923769407 
 568 , 25515.3847141403 
 569 , 25518.3182204831 
 570 , 25536.8013687256 
 571 , 25563.0914253891 
 572 , 25592.1056145304 
 573 , 25621.5765832612 
 574 , 25649.9389116037 
 575 , 25678.4935071506 
 576 , 25709.3538198453 
 577 , 25740.2648769697 
 578 , 25762.7811771588 
 579 , 25770.2089652776 
 580 , 25771.5860072178 
 581 , 25782.6432712686 
 582 , 25808.5726338285 
 583 , 25834.6542443106 
 584 , 25845.5293168393 
 585 , 25841.4613939513 
 586 , 25831.6847580374 
 587 , 25824.2427135534 
 588 , 25823.9357957185 
 589 , 25834.5157833571 
 590 , 25851.8556304958 
 591 , 25865.9431200363 
 592 , 25870.3470505468 
 593 , 25870.9328278085 
 594 , 25875.8437483966 
 595 , 25887.7680737857 
 596 , 25904.1890352387 
 597 , 25922.6257984034 
 598 , 25941.653585749 
 599 , 25960.1438304298 
 600 , 25977.2995226254 
 601 , 25992.7221036804 
 602 , 26005.8480936683 
 603 , 26015.054093922 
 604 , 26018.4790955948 
 605 , 26021.5136987653 
 606 , 26040.4052543456 
 607 , 26089.0948862305 
 608 , 26158.3941139016 
 609 , 26228.9918719694 
 610 , 26286.956245909 
 611 , 26328.3778148082 
 612 , 26351.8161844942 
 613 , 26368.6907292317 
 614 , 26397.354432191 
 615 , 26446.5699566312 
 616 , 26503.2417563003 
 617 , 26552.4128365648 
 618 , 26592.7415370777 
 619 , 26631.8196043499 
 620 , 26676.0528058834 
 621 , 26728.1593584777 
 622 , 26789.6692342888 
 623 , 26853.5481999028 
 624 , 26906.0773070925 
 625 , 26939.1781808102 
 626 , 26964.0088990197 
 627 , 26994.5681373793 
 628 , 27022.6033812361 
 629 , 27019.5049781133 
 630 , 26968.5377561816 
 631 , 26902.6086716338 
 632 , 26865.6523159449 
 633 , 26871.7085095155 
 634 , 26903.2020440139 
 635 , 26942.9358925625 
 636 , 26982.4521060536 
 637 , 27015.8126820732 
 638 , 27037.1709121596 
 639 , 27040.7899814988 
 640 , 27024.9151009583 
 641 , 27008.9891290725 
 642 , 27019.0005165301 
 643 , 27059.7221163112 
 644 , 27107.0650860448 
 645 , 27139.0083835962 
 646 , 27158.6765486905 
 647 , 27178.5311712807 
 648 , 27204.2476153246 
 649 , 27231.2001238993 
 650 , 27253.7317611827 
 651 , 27265.0003813387 
 652 , 27257.7961871928 
 653 , 27234.3827508469 
 654 , 27212.7986262137 
 655 , 27210.327778952 
 656 , 27227.1468771809 
 657 , 27255.5546448537 
 658 , 27286.769692323 
 659 , 27310.1331983938 
 660 , 27316.6376081363 
 661 , 27312.6919268285 
 662 , 27312.3151498301 
 663 , 27323.457117448 
 664 , 27342.199016211 
 665 , 27363.5277253503 
 666 , 27384.8213405259 
 667 , 27404.7353487152 
 668 , 27423.6945362825 
 669 , 27445.7272525807 
 670 , 27474.6856646193 
 671 , 27508.5106702348 
 672 , 27541.8763928176 
 673 , 27572.6782015301 
 674 , 27605.7796664335 
 675 , 27645.7464553046 
 676 , 27685.180091147 
 677 , 27709.8329071513 
 678 , 27712.8232958651 
 679 , 27703.6790474087 
 680 , 27694.6089128836 
 681 , 27702.8877607539 
 682 , 27748.6814467844 
 683 , 27833.2750163189 
 684 , 27915.6347355161 
 685 , 27953.5066297939 
 686 , 27951.615062535 
 687 , 27942.4775717818 
 688 , 27947.3978983798 
 689 , 27961.7464110066 
 690 , 27977.5518729361 
 691 , 27988.7284743135 
 692 , 27990.3253344265 
 693 , 27982.1808696012 
 694 , 27974.6933618508 
 695 , 27978.7648795407 
 696 , 27996.1321142126 
 697 , 28023.236719416 
 698 , 28057.677798857 
 699 , 28099.686149701 
 700 , 28148.5958539983 
 701 , 28191.7799869679 
 702 , 28209.9957439927 
 703 , 28196.5228373674 
 704 , 28170.6984502586 
 705 , 28153.2045353161 
 706 , 28147.5472401903 
 707 , 28148.0614975764 
 708 , 28150.5871129694 
 709 , 28154.0842641582 
 710 , 28157.8529455348 
 711 , 28160.9997663014 
 712 , 28162.5539544672 
 713 , 28163.5267994532 
 714 , 28168.5659247998 
 715 , 28181.6712667393 
 716 , 28198.7987967854 
 717 , 28212.1958619993 
 718 , 28218.0144027551 
 719 , 28219.0554016701 
