11-20-2017,19:25:21
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 , 50.359375 
 256 , 26.650390625 
 257 , 4.099609375 
 258 , 1.927734375 
 259 , 14.15625 
 260 , 24.78125 
 261 , 19.41796875 
 262 , 5.119140625 
 263 ,-11.849609375 
 264 ,-25.029296875 
 265 ,-26.935546875 
 266 ,-13.435546875 
 267 , 9.75390625 
 268 , 31.375 
 269 , 42.041015625 
 270 , 44.12890625 
 271 , 43.234375 
 272 , 43.658203125 
 273 , 44.478515625 
 274 , 42.044921875 
 275 , 40.4921875 
 276 , 48.876953125 
 277 , 72.4375 
 278 , 98.958984375 
 279 , 111.203125 
 280 , 101.2265625 
 281 , 79.451171875 
 282 , 58.1953125 
 283 , 45.96875 
 284 , 47.890625 
 285 , 67.703125 
 286 , 99.546875 
 287 , 133.529296875 
 288 , 160.921875 
 289 , 178.607421875 
 290 , 184.896484375 
 291 , 182.90234375 
 292 , 179.904296875 
 293 , 182.00390625 
 294 , 185.419921875 
 295 , 181.681640625 
 296 , 165.806640625 
 297 , 142.853515625 
 298 , 119.625 
 299 , 98.80078125 
 300 , 77.9453125 
 301 , 54.736328125 
 302 , 32.552734375 
 303 , 18.55078125 
 304 , 17.775390625 
 305 , 24.609375 
 306 , 30.408203125 
 307 , 30.779296875 
 308 , 30.361328125 
 309 , 34.634765625 
 310 , 42.69140625 
 311 , 47.673828125 
 312 , 44.568359375 
 313 , 40.60546875 
 314 , 47.15625 
 315 , 68.0390625 
 316 , 91.037109375 
 317 , 102.50390625 
 318 , 99.35546875 
 319 , 87.966796875 
 320 , 74.728515625 
 321 , 64.974609375 
 322 , 63.83984375 
 323 , 75.169921875 
 324 , 98.626953125 
 325 , 132.83203125 
 326 , 171.619140625 
 327 , 204.677734375 
 328 , 223.2890625 
 329 , 229.849609375 
 330 , 231.19140625 
 331 , 232.029296875 
 332 , 231.998046875 
 333 , 230.08984375 
 334 , 227.5625 
 335 , 228.00390625 
