11-20-2017,18:32:11
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 , 50.1171875 
 256 , 10.140625 
 257 ,-1.9453125 
 258 , 17.421875 
 259 , 39.953125 
 260 , 33.734375 
 261 ,-6.7734375 
 262 ,-45.140625 
 263 ,-51.1640625 
 264 ,-21.609375 
 265 , 15.5 
 266 , 37.109375 
 267 , 49.09375 
 268 , 72.0625 
 269 , 119.3046875 
 270 , 177.3984375 
 271 , 227.171875 
 272 , 260.7421875 
 273 , 287.1015625 
 274 , 315.125 
 275 , 350.8984375 
 276 , 400.0625 
 277 , 466.4921875 
 278 , 548.015625 
 279 , 640.984375 
 280 , 735.9921875 
 281 , 812.546875 
 282 , 850.296875 
 283 , 856.4921875 
 284 , 862.7890625 
 285 , 898.15625 
 286 , 962.7265625 
 287 , 1044.015625 
 288 , 1126.796875 
 289 , 1199.8125 
 290 , 1254.3671875 
 291 , 1289.4296875 
 292 , 1307.1640625 
 293 , 1308.8125 
 294 , 1293.84375 
 295 , 1262.2578125 
 296 , 1219.2578125 
 297 , 1180.6015625 
 298 , 1162.8671875 
 299 , 1169.25 
 300 , 1187.0234375 
 301 , 1202.6640625 
 302 , 1208.1484375 
 303 , 1199.8125 
 304 , 1178.578125 
 305 , 1155.984375 
 306 , 1144.71875 
 307 , 1150.0859375 
 308 , 1172.7734375 
 309 , 1214.84375 
 310 , 1276.9296875 
 311 , 1353.3671875 
 312 , 1435.5703125 
 313 , 1511.4375 
 314 , 1569.6015625 
 315 , 1606.1171875 
 316 , 1627.0390625 
 317 , 1639.125 
 318 , 1653.453125 
 319 , 1686.5859375 
 320 , 1750 
 321 , 1826.609375 
 322 , 1889.9375 
 323 , 1930.3515625 
 324 , 1970.3125 
 325 , 2034.65625 
 326 , 2126.3515625 
 327 , 2229.421875 
 328 , 2328.9453125 
 329 , 2420.390625 
 330 , 2503.2890625 
 331 , 2576.4140625 
 332 , 2637.7109375 
 333 , 2685.21875 
