nm,Abs,
448.00,  0.101,
447.00,  0.101,
446.00,  0.101,
445.00,  0.101,
444.00,  0.101,
443.00,  0.101,
442.00,  0.101,
441.00,  0.102,
440.00,  0.101,
439.00,  0.101,
438.00,  0.102,
437.00,  0.102,
436.00,  0.102,
435.00,  0.102,
434.00,  0.102,
433.00,  0.102,
432.00,  0.102,
431.00,  0.102,
430.00,  0.102,
429.00,  0.102,
428.00,  0.102,
427.00,  0.102,
426.00,  0.103,
425.00,  0.103,
424.00,  0.103,
423.00,  0.102,
422.00,  0.103,
421.00,  0.103,
420.00,  0.104,
419.00,  0.103,
418.00,  0.104,
417.00,  0.104,
416.00,  0.105,
415.00,  0.105,
414.00,  0.105,
413.00,  0.106,
412.00,  0.107,
411.00,  0.107,
410.00,  0.107,
409.00,  0.108,
408.00,  0.109,
407.00,  0.110,
406.00,  0.110,
405.00,  0.111,
404.00,  0.112,
403.00,  0.112,
402.00,  0.113,
401.00,  0.115,
400.00,  0.116,
399.00,  0.117,
398.00,  0.118,
397.00,  0.120,
396.00,  0.121,
395.00,  0.123,
394.00,  0.124,
393.00,  0.126,
392.00,  0.128,
391.00,  0.129,
390.00,  0.132,
389.00,  0.133,
388.00,  0.135,
387.00,  0.138,
386.00,  0.140,
385.00,  0.142,
384.00,  0.144,
383.00,  0.146,
382.00,  0.149,
381.00,  0.151,
380.00,  0.153,
379.00,  0.156,
378.00,  0.158,
377.00,  0.161,
376.00,  0.164,
375.00,  0.167,
374.00,  0.169,
373.00,  0.174,
372.00,  0.177,
371.00,  0.181,
370.00,  0.185,
369.00,  0.189,
368.00,  0.195,
367.00,  0.199,
366.00,  0.202,
365.00,  0.204,
364.00,  0.214,
363.00,  0.217,
362.00,  0.224,
361.00,  0.226,
360.00,  0.242,
359.00,  0.246,
358.00,  0.257,
357.00,  0.263,
356.00,  0.266,
355.00,  0.279,
354.00,  0.274,
353.00,  0.288,
352.00,  0.310,
351.00,  0.313,
350.00,  0.322,
349.00,  0.339,
348.00,  0.344,
347.00,  0.366,
346.00,  0.372,
345.00,  0.383,
344.00,  0.391,
343.00,  0.417,
342.00,  0.419,
341.00,  0.441,
340.00,  0.451,
339.00,  0.469,
338.00,  0.477,
337.00,  0.499,
336.00,  0.506,
335.00,  0.527,
334.00,  0.535,
333.00,  0.545,
332.00,  0.551,
331.00,  0.565,
330.00,  0.571,
329.00,  0.592,
328.00,  0.605,
327.00,  0.613,
326.00,  0.622,
325.00,  0.634,
324.00,  0.650,
323.00,  0.650,
322.00,  0.674,
321.00,  0.672,
320.00,  0.681,
319.00,  0.707,
318.00,  0.719,
317.00,  0.715,
316.00,  0.730,
315.00,  0.741,
314.00,  0.750,
313.00,  0.762,
312.00,  0.791,
311.00,  0.779,
310.00,  0.787,
309.00,  0.806,
308.00,  0.819,
307.00,  0.810,
306.00,  0.833,
305.00,  0.836,
304.00,  0.832,
303.00,  0.859,
302.00,  0.876,
301.00,  0.858,
300.00,  0.864,
299.00,  0.890,
298.00,  0.889,
297.00,  0.927,
296.00,  0.923,
295.00,  0.999,
294.00,  1.024,
293.00,  1.055,
292.00,  1.083,
291.00,  1.119,
290.00,  1.166,
289.00,  1.216,
288.00,  1.267,
287.00,  1.310,
286.00,  1.359,
285.00,  1.394,
284.00,  1.422,
283.00,  1.446,
282.00,  1.465,
281.00,  1.482,
280.00,  1.492,
279.00,  1.498,
278.00,  1.500,
277.00,  1.499,
276.00,  1.492,
275.00,  1.485,
274.00,  1.477,
273.00,  1.463,
272.00,  1.449,
271.00,  1.428,
270.00,  1.408,
269.00,  1.384,
268.00,  1.361,
267.00,  1.340,
266.00,  1.328,
265.00,  1.303,
264.00,  1.285,
263.00,  1.268,
262.00,  1.256,
261.00,  1.248,
260.00,  1.245,
259.00,  1.246,
258.00,  1.253,
257.00,  1.265,
256.00,  1.283,
255.00,  1.308,
254.00,  1.349,
253.00,  1.390,
252.00,  1.445,
251.00,  1.508,
250.00,  1.584,
249.00,  1.674,
248.00,  1.780,
247.00,  1.897,
246.00,  2.032,
245.00,  2.183,
244.00,  2.338,
243.00,  2.491,
242.00,  2.632,
241.00,  2.773,
240.00,  2.886,
239.00,  3.019,
238.00,  3.138,
237.00,  3.168,
236.00,  3.242,
235.00,  3.228,
234.00,  3.269,
233.00,  3.304,
232.00,  3.362,
231.00,  3.318,
230.00,  3.408,
229.00,  3.456,
228.00,  3.432,
227.00,  3.333,
226.00,  3.351,
225.00,  3.524,
224.00,  3.445,
223.00,  3.449,
222.00,  3.299,
221.00,  3.296,
220.00,  3.277,
219.00,  3.222,
218.00,  3.268,
217.00,  3.208,
216.00,  3.333,
215.00,  3.283,
214.00,  3.267,
213.00,  3.238,
212.00,  3.265,
211.00,  3.186,
210.00,  3.140,
209.00,  3.080,
208.00,  3.093,
207.00,  3.004,
206.00,  3.044,
205.00,  2.967,
204.00,  2.896,
203.00,  2.930,
202.00,  3.062,
201.00,  2.819,
200.00,  2.879,
199.00,  2.771,
198.00,  2.767,
197.00,  2.762,
196.00,  2.785,
195.00,  2.699,
194.00,  2.662,
193.00,  2.515,
192.00,  2.458,
191.00,  2.230,
190.00,  2.252,
