nm,Abs,
495.00,  0.084,
494.00,  0.084,
493.00,  0.085,
492.00,  0.085,
491.00,  0.085,
490.00,  0.085,
489.00,  0.085,
488.00,  0.085,
487.00,  0.085,
486.00,  0.086,
485.00,  0.086,
484.00,  0.086,
483.00,  0.086,
482.00,  0.086,
481.00,  0.087,
480.00,  0.087,
479.00,  0.087,
478.00,  0.087,
477.00,  0.087,
476.00,  0.088,
475.00,  0.088,
474.00,  0.088,
473.00,  0.088,
472.00,  0.089,
471.00,  0.089,
470.00,  0.089,
469.00,  0.089,
468.00,  0.090,
467.00,  0.090,
466.00,  0.090,
465.00,  0.090,
464.00,  0.091,
463.00,  0.091,
462.00,  0.091,
461.00,  0.092,
460.00,  0.092,
459.00,  0.092,
458.00,  0.092,
457.00,  0.093,
456.00,  0.093,
455.00,  0.094,
454.00,  0.094,
453.00,  0.094,
452.00,  0.095,
451.00,  0.095,
450.00,  0.095,
449.00,  0.096,
448.00,  0.096,
447.00,  0.096,
446.00,  0.097,
445.00,  0.097,
444.00,  0.098,
443.00,  0.098,
442.00,  0.098,
441.00,  0.099,
440.00,  0.099,
439.00,  0.099,
438.00,  0.100,
437.00,  0.100,
436.00,  0.101,
435.00,  0.101,
434.00,  0.102,
433.00,  0.102,
432.00,  0.102,
431.00,  0.103,
430.00,  0.103,
429.00,  0.103,
428.00,  0.103,
427.00,  0.104,
426.00,  0.104,
425.00,  0.105,
424.00,  0.105,
423.00,  0.105,
422.00,  0.106,
421.00,  0.106,
420.00,  0.107,
419.00,  0.107,
418.00,  0.108,
417.00,  0.109,
416.00,  0.110,
415.00,  0.110,
414.00,  0.111,
413.00,  0.112,
412.00,  0.113,
411.00,  0.113,
410.00,  0.115,
409.00,  0.115,
408.00,  0.116,
407.00,  0.118,
406.00,  0.118,
405.00,  0.119,
404.00,  0.121,
403.00,  0.122,
402.00,  0.123,
401.00,  0.124,
400.00,  0.125,
399.00,  0.127,
398.00,  0.129,
397.00,  0.130,
396.00,  0.132,
395.00,  0.134,
394.00,  0.136,
393.00,  0.138,
392.00,  0.140,
391.00,  0.141,
390.00,  0.144,
389.00,  0.146,
388.00,  0.148,
387.00,  0.151,
386.00,  0.153,
385.00,  0.155,
384.00,  0.158,
383.00,  0.161,
382.00,  0.163,
381.00,  0.166,
380.00,  0.168,
379.00,  0.171,
378.00,  0.174,
377.00,  0.177,
376.00,  0.180,
375.00,  0.183,
374.00,  0.187,
373.00,  0.190,
372.00,  0.194,
371.00,  0.199,
370.00,  0.203,
369.00,  0.208,
368.00,  0.213,
367.00,  0.218,
366.00,  0.221,
365.00,  0.224,
364.00,  0.233,
363.00,  0.237,
362.00,  0.246,
361.00,  0.243,
360.00,  0.268,
359.00,  0.268,
358.00,  0.273,
357.00,  0.280,
356.00,  0.287,
355.00,  0.298,
354.00,  0.307,
353.00,  0.307,
352.00,  0.329,
351.00,  0.334,
350.00,  0.344,
349.00,  0.358,
348.00,  0.363,
347.00,  0.384,
346.00,  0.394,
345.00,  0.410,
344.00,  0.421,
343.00,  0.436,
342.00,  0.448,
341.00,  0.460,
340.00,  0.475,
339.00,  0.491,
338.00,  0.504,
337.00,  0.523,
336.00,  0.531,
335.00,  0.549,
334.00,  0.561,
333.00,  0.561,
332.00,  0.575,
331.00,  0.589,
330.00,  0.596,
329.00,  0.609,
328.00,  0.624,
327.00,  0.633,
326.00,  0.633,
325.00,  0.645,
324.00,  0.665,
323.00,  0.672,
322.00,  0.688,
321.00,  0.700,
320.00,  0.706,
319.00,  0.705,
318.00,  0.724,
317.00,  0.744,
316.00,  0.745,
315.00,  0.746,
314.00,  0.766,
313.00,  0.787,
312.00,  0.792,
311.00,  0.792,
310.00,  0.802,
309.00,  0.826,
308.00,  0.831,
307.00,  0.843,
306.00,  0.850,
305.00,  0.867,
304.00,  0.887,
303.00,  0.890,
302.00,  0.902,
301.00,  0.909,
300.00,  0.924,
299.00,  0.951,
298.00,  0.970,
297.00,  0.983,
296.00,  0.993,
295.00,  1.108,
294.00,  1.145,
293.00,  1.187,
292.00,  1.227,
291.00,  1.274,
290.00,  1.335,
289.00,  1.402,
288.00,  1.470,
287.00,  1.537,
286.00,  1.615,
285.00,  1.674,
284.00,  1.733,
283.00,  1.788,
282.00,  1.844,
281.00,  1.891,
280.00,  1.934,
279.00,  1.972,
278.00,  2.017,
277.00,  2.050,
276.00,  2.086,
275.00,  2.115,
274.00,  2.148,
273.00,  2.178,
272.00,  2.193,
271.00,  2.219,
270.00,  2.230,
269.00,  2.238,
268.00,  2.247,
267.00,  2.250,
266.00,  2.244,
265.00,  2.249,
264.00,  2.235,
263.00,  2.230,
262.00,  2.220,
261.00,  2.216,
260.00,  2.204,
259.00,  2.198,
258.00,  2.190,
257.00,  2.183,
256.00,  2.175,
255.00,  2.181,
254.00,  2.184,
253.00,  2.195,
252.00,  2.214,
251.00,  2.237,
250.00,  2.265,
249.00,  2.302,
248.00,  2.350,
247.00,  2.410,
246.00,  2.472,
245.00,  2.554,
244.00,  2.631,
243.00,  2.715,
242.00,  2.819,
241.00,  2.870,
240.00,  2.951,
239.00,  3.012,
238.00,  3.120,
237.00,  3.222,
236.00,  3.251,
235.00,  3.260,
234.00,  3.266,
233.00,  3.352,
232.00,  3.328,
231.00,  3.316,
230.00,  3.255,
229.00,  3.453,
228.00,  3.438,
227.00,  3.324,
226.00,  3.316,
225.00,  3.322,
224.00,  3.319,
223.00,  3.337,
222.00,  3.281,
221.00,  3.309,
220.00,  3.213,
219.00,  3.233,
218.00,  3.263,
217.00,  3.283,
216.00,  3.242,
215.00,  3.210,
214.00,  3.149,
213.00,  3.142,
212.00,  3.186,
211.00,  3.040,
210.00,  3.130,
209.00,  3.173,
208.00,  3.115,
207.00,  3.049,
206.00,  3.026,
205.00,  3.007,
204.00,  3.012,
203.00,  3.017,
202.00,  3.068,
201.00,  2.880,
200.00,  2.922,
199.00,  2.954,
198.00,  2.847,
197.00,  2.833,
196.00,  2.733,
195.00,  2.764,
194.00,  2.525,
193.00,  2.621,
192.00,  2.470,
191.00,  2.394,
190.00,  2.206,
