nm,Abs,
475.00,  0.098,
474.00,  0.099,
473.00,  0.098,
472.00,  0.098,
471.00,  0.098,
470.00,  0.098,
469.00,  0.099,
468.00,  0.099,
467.00,  0.099,
466.00,  0.098,
465.00,  0.099,
464.00,  0.098,
463.00,  0.098,
462.00,  0.099,
461.00,  0.099,
460.00,  0.099,
459.00,  0.099,
458.00,  0.099,
457.00,  0.099,
456.00,  0.099,
455.00,  0.099,
454.00,  0.099,
453.00,  0.099,
452.00,  0.099,
451.00,  0.099,
450.00,  0.100,
449.00,  0.100,
448.00,  0.100,
447.00,  0.100,
446.00,  0.100,
445.00,  0.100,
444.00,  0.100,
443.00,  0.100,
442.00,  0.100,
441.00,  0.101,
440.00,  0.101,
439.00,  0.101,
438.00,  0.101,
437.00,  0.101,
436.00,  0.102,
435.00,  0.101,
434.00,  0.101,
433.00,  0.102,
432.00,  0.102,
431.00,  0.102,
430.00,  0.102,
429.00,  0.102,
428.00,  0.102,
427.00,  0.102,
426.00,  0.102,
425.00,  0.102,
424.00,  0.102,
423.00,  0.102,
422.00,  0.103,
421.00,  0.103,
420.00,  0.103,
419.00,  0.103,
418.00,  0.103,
417.00,  0.104,
416.00,  0.104,
415.00,  0.104,
414.00,  0.105,
413.00,  0.105,
412.00,  0.106,
411.00,  0.106,
410.00,  0.106,
409.00,  0.107,
408.00,  0.107,
407.00,  0.108,
406.00,  0.109,
405.00,  0.109,
404.00,  0.110,
403.00,  0.110,
402.00,  0.111,
401.00,  0.112,
400.00,  0.113,
399.00,  0.114,
398.00,  0.115,
397.00,  0.116,
396.00,  0.118,
395.00,  0.118,
394.00,  0.120,
393.00,  0.122,
392.00,  0.123,
391.00,  0.124,
390.00,  0.126,
389.00,  0.128,
388.00,  0.129,
387.00,  0.131,
386.00,  0.133,
385.00,  0.135,
384.00,  0.137,
383.00,  0.138,
382.00,  0.140,
381.00,  0.142,
380.00,  0.144,
379.00,  0.146,
378.00,  0.148,
377.00,  0.151,
376.00,  0.153,
375.00,  0.156,
374.00,  0.158,
373.00,  0.161,
372.00,  0.164,
371.00,  0.168,
370.00,  0.172,
369.00,  0.175,
368.00,  0.180,
367.00,  0.184,
366.00,  0.187,
365.00,  0.189,
364.00,  0.196,
363.00,  0.202,
362.00,  0.208,
361.00,  0.215,
360.00,  0.219,
359.00,  0.224,
358.00,  0.231,
357.00,  0.230,
356.00,  0.246,
355.00,  0.247,
354.00,  0.256,
353.00,  0.265,
352.00,  0.268,
351.00,  0.284,
350.00,  0.293,
349.00,  0.303,
348.00,  0.312,
347.00,  0.320,
346.00,  0.329,
345.00,  0.342,
344.00,  0.359,
343.00,  0.372,
342.00,  0.379,
341.00,  0.391,
340.00,  0.403,
339.00,  0.413,
338.00,  0.427,
337.00,  0.444,
336.00,  0.461,
335.00,  0.468,
334.00,  0.481,
333.00,  0.489,
332.00,  0.500,
331.00,  0.504,
330.00,  0.523,
329.00,  0.528,
328.00,  0.539,
327.00,  0.551,
326.00,  0.556,
325.00,  0.574,
324.00,  0.578,
323.00,  0.589,
322.00,  0.605,
321.00,  0.619,
320.00,  0.616,
319.00,  0.634,
318.00,  0.642,
317.00,  0.652,
316.00,  0.661,
315.00,  0.674,
314.00,  0.693,
313.00,  0.690,
312.00,  0.709,
311.00,  0.715,
310.00,  0.726,
309.00,  0.743,
308.00,  0.744,
307.00,  0.763,
306.00,  0.766,
305.00,  0.781,
304.00,  0.791,
303.00,  0.788,
302.00,  0.816,
301.00,  0.817,
300.00,  0.833,
299.00,  0.854,
298.00,  0.851,
297.00,  0.901,
296.00,  0.901,
295.00,  0.956,
294.00,  0.988,
293.00,  1.028,
292.00,  1.066,
291.00,  1.113,
290.00,  1.178,
289.00,  1.245,
288.00,  1.312,
287.00,  1.373,
286.00,  1.436,
285.00,  1.480,
284.00,  1.519,
283.00,  1.550,
282.00,  1.576,
281.00,  1.597,
280.00,  1.611,
279.00,  1.619,
278.00,  1.624,
277.00,  1.624,
276.00,  1.618,
275.00,  1.609,
274.00,  1.594,
273.00,  1.577,
272.00,  1.556,
271.00,  1.531,
270.00,  1.503,
269.00,  1.472,
268.00,  1.442,
267.00,  1.417,
266.00,  1.401,
265.00,  1.368,
264.00,  1.344,
263.00,  1.321,
262.00,  1.304,
261.00,  1.292,
260.00,  1.284,
259.00,  1.281,
258.00,  1.283,
257.00,  1.292,
256.00,  1.308,
255.00,  1.333,
254.00,  1.373,
253.00,  1.418,
252.00,  1.476,
251.00,  1.544,
250.00,  1.630,
249.00,  1.728,
248.00,  1.847,
247.00,  1.985,
246.00,  2.137,
245.00,  2.308,
244.00,  2.489,
243.00,  2.657,
242.00,  2.804,
241.00,  2.910,
240.00,  3.059,
239.00,  3.192,
238.00,  3.317,
237.00,  3.461,
236.00,  3.407,
235.00,  3.486,
234.00,  3.426,
233.00,  3.416,
232.00,  3.467,
231.00,  3.631,
230.00,  3.697,
229.00,  3.699,
228.00,  3.492,
227.00,  3.447,
226.00,  3.473,
225.00,  3.575,
224.00,  3.535,
223.00,  3.687,
222.00,  3.611,
221.00,  3.394,
220.00,  3.320,
219.00,  3.367,
218.00,  3.478,
217.00,  3.561,
216.00,  3.398,
215.00,  3.377,
214.00,  3.418,
213.00,  3.299,
212.00,  3.282,
211.00,  3.294,
210.00,  3.426,
209.00,  3.304,
208.00,  3.436,
207.00,  3.328,
206.00,  3.200,
205.00,  3.127,
204.00,  3.073,
203.00,  3.200,
202.00,  3.190,
201.00,  2.951,
200.00,  3.141,
199.00,  2.975,
198.00,  2.862,
197.00,  2.903,
196.00,  2.854,
195.00,  2.852,
194.00,  2.725,
193.00,  2.646,
192.00,  2.620,
191.00,  2.328,
190.00,  2.458,
