nm,Abs,
493.00,  0.098,
492.00,  0.098,
491.00,  0.098,
490.00,  0.098,
489.00,  0.098,
488.00,  0.098,
487.00,  0.097,
486.00,  0.097,
485.00,  0.097,
484.00,  0.097,
483.00,  0.097,
482.00,  0.097,
481.00,  0.097,
480.00,  0.097,
479.00,  0.097,
478.00,  0.096,
477.00,  0.096,
476.00,  0.096,
475.00,  0.096,
474.00,  0.097,
473.00,  0.097,
472.00,  0.096,
471.00,  0.096,
470.00,  0.097,
469.00,  0.097,
468.00,  0.097,
467.00,  0.097,
466.00,  0.096,
465.00,  0.097,
464.00,  0.096,
463.00,  0.096,
462.00,  0.096,
461.00,  0.097,
460.00,  0.097,
459.00,  0.097,
458.00,  0.097,
457.00,  0.097,
456.00,  0.097,
455.00,  0.097,
454.00,  0.097,
453.00,  0.097,
452.00,  0.097,
451.00,  0.098,
450.00,  0.098,
449.00,  0.098,
448.00,  0.098,
447.00,  0.098,
446.00,  0.098,
445.00,  0.098,
444.00,  0.098,
443.00,  0.098,
442.00,  0.098,
441.00,  0.099,
440.00,  0.098,
439.00,  0.099,
438.00,  0.099,
437.00,  0.099,
436.00,  0.099,
435.00,  0.099,
434.00,  0.099,
433.00,  0.099,
432.00,  0.100,
431.00,  0.100,
430.00,  0.100,
429.00,  0.100,
428.00,  0.100,
427.00,  0.100,
426.00,  0.100,
425.00,  0.100,
424.00,  0.100,
423.00,  0.100,
422.00,  0.100,
421.00,  0.101,
420.00,  0.101,
419.00,  0.101,
418.00,  0.101,
417.00,  0.102,
416.00,  0.102,
415.00,  0.102,
414.00,  0.102,
413.00,  0.103,
412.00,  0.103,
411.00,  0.104,
410.00,  0.104,
409.00,  0.105,
408.00,  0.105,
407.00,  0.106,
406.00,  0.106,
405.00,  0.107,
404.00,  0.108,
403.00,  0.108,
402.00,  0.109,
401.00,  0.110,
400.00,  0.111,
399.00,  0.112,
398.00,  0.113,
397.00,  0.113,
396.00,  0.115,
395.00,  0.116,
394.00,  0.118,
393.00,  0.119,
392.00,  0.120,
391.00,  0.121,
390.00,  0.123,
389.00,  0.125,
388.00,  0.126,
387.00,  0.128,
386.00,  0.130,
385.00,  0.131,
384.00,  0.134,
383.00,  0.135,
382.00,  0.137,
381.00,  0.139,
380.00,  0.141,
379.00,  0.143,
378.00,  0.146,
377.00,  0.147,
376.00,  0.150,
375.00,  0.152,
374.00,  0.154,
373.00,  0.158,
372.00,  0.161,
371.00,  0.165,
370.00,  0.168,
369.00,  0.172,
368.00,  0.175,
367.00,  0.180,
366.00,  0.183,
365.00,  0.184,
364.00,  0.193,
363.00,  0.198,
362.00,  0.203,
361.00,  0.212,
360.00,  0.223,
359.00,  0.223,
358.00,  0.228,
357.00,  0.233,
356.00,  0.239,
355.00,  0.244,
354.00,  0.248,
353.00,  0.262,
352.00,  0.268,
351.00,  0.277,
350.00,  0.287,
349.00,  0.294,
348.00,  0.301,
347.00,  0.317,
346.00,  0.330,
345.00,  0.344,
344.00,  0.348,
343.00,  0.361,
342.00,  0.378,
341.00,  0.382,
340.00,  0.393,
339.00,  0.409,
338.00,  0.419,
337.00,  0.436,
336.00,  0.451,
335.00,  0.466,
334.00,  0.470,
333.00,  0.480,
332.00,  0.488,
331.00,  0.499,
330.00,  0.514,
329.00,  0.522,
328.00,  0.534,
327.00,  0.547,
326.00,  0.549,
325.00,  0.558,
324.00,  0.575,
323.00,  0.582,
322.00,  0.596,
321.00,  0.612,
320.00,  0.616,
319.00,  0.621,
318.00,  0.635,
317.00,  0.641,
316.00,  0.660,
315.00,  0.662,
314.00,  0.674,
313.00,  0.684,
312.00,  0.694,
311.00,  0.708,
310.00,  0.724,
309.00,  0.723,
308.00,  0.742,
307.00,  0.750,
306.00,  0.757,
305.00,  0.757,
304.00,  0.778,
303.00,  0.788,
302.00,  0.791,
301.00,  0.809,
300.00,  0.810,
299.00,  0.821,
298.00,  0.855,
297.00,  0.869,
296.00,  0.884,
295.00,  0.938,
294.00,  0.971,
293.00,  1.010,
292.00,  1.046,
291.00,  1.092,
290.00,  1.154,
289.00,  1.221,
288.00,  1.288,
287.00,  1.345,
286.00,  1.409,
285.00,  1.452,
284.00,  1.492,
283.00,  1.523,
282.00,  1.546,
281.00,  1.566,
280.00,  1.579,
279.00,  1.587,
278.00,  1.592,
277.00,  1.590,
276.00,  1.583,
275.00,  1.575,
274.00,  1.566,
273.00,  1.547,
272.00,  1.527,
271.00,  1.502,
270.00,  1.477,
269.00,  1.445,
268.00,  1.416,
267.00,  1.391,
266.00,  1.375,
265.00,  1.342,
264.00,  1.319,
263.00,  1.297,
262.00,  1.280,
261.00,  1.267,
260.00,  1.259,
259.00,  1.258,
258.00,  1.261,
257.00,  1.269,
256.00,  1.285,
255.00,  1.307,
254.00,  1.349,
253.00,  1.391,
252.00,  1.446,
251.00,  1.514,
250.00,  1.598,
249.00,  1.695,
248.00,  1.811,
247.00,  1.944,
246.00,  2.095,
245.00,  2.260,
244.00,  2.438,
243.00,  2.604,
242.00,  2.752,
241.00,  2.863,
240.00,  2.997,
239.00,  3.152,
238.00,  3.193,
237.00,  3.358,
236.00,  3.379,
235.00,  3.446,
234.00,  3.537,
233.00,  3.507,
232.00,  3.661,
231.00,  3.430,
230.00,  3.409,
229.00,  3.447,
228.00,  3.470,
227.00,  3.501,
226.00,  3.467,
225.00,  3.438,
224.00,  3.520,
223.00,  3.550,
222.00,  3.550,
221.00,  3.471,
220.00,  3.458,
219.00,  3.437,
218.00,  3.391,
217.00,  3.405,
216.00,  3.379,
215.00,  3.358,
214.00,  3.298,
213.00,  3.550,
212.00,  3.527,
211.00,  3.413,
210.00,  3.321,
209.00,  3.294,
208.00,  3.160,
207.00,  3.097,
206.00,  3.044,
205.00,  3.081,
204.00,  3.014,
203.00,  3.244,
202.00,  3.410,
201.00,  2.954,
200.00,  3.096,
199.00,  2.884,
198.00,  3.068,
197.00,  2.855,
196.00,  2.951,
195.00,  2.750,
194.00,  2.627,
193.00,  2.738,
192.00,  2.494,
191.00,  2.576,
190.00,  2.238,
