nm,Abs,
448.00,  0.101,
447.00,  0.101,
446.00,  0.101,
445.00,  0.101,
444.00,  0.101,
443.00,  0.101,
442.00,  0.101,
441.00,  0.101,
440.00,  0.101,
439.00,  0.101,
438.00,  0.101,
437.00,  0.102,
436.00,  0.102,
435.00,  0.102,
434.00,  0.102,
433.00,  0.102,
432.00,  0.102,
431.00,  0.102,
430.00,  0.102,
429.00,  0.102,
428.00,  0.102,
427.00,  0.102,
426.00,  0.103,
425.00,  0.102,
424.00,  0.102,
423.00,  0.102,
422.00,  0.103,
421.00,  0.103,
420.00,  0.103,
419.00,  0.103,
418.00,  0.104,
417.00,  0.104,
416.00,  0.104,
415.00,  0.105,
414.00,  0.105,
413.00,  0.105,
412.00,  0.106,
411.00,  0.107,
410.00,  0.107,
409.00,  0.108,
408.00,  0.108,
407.00,  0.109,
406.00,  0.110,
405.00,  0.111,
404.00,  0.112,
403.00,  0.112,
402.00,  0.113,
401.00,  0.114,
400.00,  0.115,
399.00,  0.117,
398.00,  0.118,
397.00,  0.119,
396.00,  0.121,
395.00,  0.122,
394.00,  0.124,
393.00,  0.126,
392.00,  0.128,
391.00,  0.129,
390.00,  0.131,
389.00,  0.133,
388.00,  0.134,
387.00,  0.137,
386.00,  0.139,
385.00,  0.141,
384.00,  0.144,
383.00,  0.146,
382.00,  0.148,
381.00,  0.150,
380.00,  0.153,
379.00,  0.155,
378.00,  0.158,
377.00,  0.161,
376.00,  0.163,
375.00,  0.167,
374.00,  0.169,
373.00,  0.173,
372.00,  0.176,
371.00,  0.180,
370.00,  0.184,
369.00,  0.189,
368.00,  0.193,
367.00,  0.198,
366.00,  0.201,
365.00,  0.205,
364.00,  0.213,
363.00,  0.217,
362.00,  0.224,
361.00,  0.225,
360.00,  0.241,
359.00,  0.251,
358.00,  0.249,
357.00,  0.257,
356.00,  0.268,
355.00,  0.269,
354.00,  0.280,
353.00,  0.291,
352.00,  0.297,
351.00,  0.311,
350.00,  0.322,
349.00,  0.325,
348.00,  0.344,
347.00,  0.354,
346.00,  0.361,
345.00,  0.384,
344.00,  0.398,
343.00,  0.407,
342.00,  0.425,
341.00,  0.431,
340.00,  0.443,
339.00,  0.458,
338.00,  0.473,
337.00,  0.491,
336.00,  0.506,
335.00,  0.522,
334.00,  0.531,
333.00,  0.546,
332.00,  0.549,
331.00,  0.563,
330.00,  0.576,
329.00,  0.581,
328.00,  0.603,
327.00,  0.610,
326.00,  0.616,
325.00,  0.623,
324.00,  0.641,
323.00,  0.648,
322.00,  0.657,
321.00,  0.671,
320.00,  0.688,
319.00,  0.699,
318.00,  0.698,
317.00,  0.714,
316.00,  0.718,
315.00,  0.730,
314.00,  0.738,
313.00,  0.750,
312.00,  0.756,
311.00,  0.768,
310.00,  0.785,
309.00,  0.785,
308.00,  0.801,
307.00,  0.803,
306.00,  0.814,
305.00,  0.831,
304.00,  0.832,
303.00,  0.836,
302.00,  0.851,
301.00,  0.857,
300.00,  0.869,
299.00,  0.881,
298.00,  0.896,
297.00,  0.905,
296.00,  0.908,
295.00,  0.991,
294.00,  1.016,
293.00,  1.047,
292.00,  1.075,
291.00,  1.110,
290.00,  1.157,
289.00,  1.207,
288.00,  1.257,
287.00,  1.301,
286.00,  1.349,
285.00,  1.383,
284.00,  1.411,
283.00,  1.436,
282.00,  1.453,
281.00,  1.469,
280.00,  1.481,
279.00,  1.484,
278.00,  1.487,
277.00,  1.487,
276.00,  1.482,
275.00,  1.475,
274.00,  1.464,
273.00,  1.454,
272.00,  1.438,
271.00,  1.419,
270.00,  1.397,
269.00,  1.375,
268.00,  1.350,
267.00,  1.330,
266.00,  1.319,
265.00,  1.293,
264.00,  1.276,
263.00,  1.259,
262.00,  1.248,
261.00,  1.240,
260.00,  1.237,
259.00,  1.238,
258.00,  1.246,
257.00,  1.257,
256.00,  1.276,
255.00,  1.300,
254.00,  1.342,
253.00,  1.383,
252.00,  1.437,
251.00,  1.501,
250.00,  1.577,
249.00,  1.666,
248.00,  1.772,
247.00,  1.891,
246.00,  2.025,
245.00,  2.166,
244.00,  2.320,
243.00,  2.474,
242.00,  2.643,
241.00,  2.748,
240.00,  2.884,
239.00,  3.008,
238.00,  3.111,
237.00,  3.164,
236.00,  3.248,
235.00,  3.267,
234.00,  3.377,
233.00,  3.319,
232.00,  3.347,
231.00,  3.337,
230.00,  3.316,
229.00,  3.359,
228.00,  3.509,
227.00,  3.430,
226.00,  3.425,
225.00,  3.567,
224.00,  3.543,
223.00,  3.567,
222.00,  3.378,
221.00,  3.406,
220.00,  3.396,
219.00,  3.391,
218.00,  3.332,
217.00,  3.260,
216.00,  3.284,
215.00,  3.270,
214.00,  3.356,
213.00,  3.203,
212.00,  3.216,
211.00,  3.141,
210.00,  3.235,
209.00,  3.098,
208.00,  3.185,
207.00,  3.082,
206.00,  3.187,
205.00,  3.318,
204.00,  3.067,
203.00,  3.083,
202.00,  3.101,
201.00,  2.876,
200.00,  2.899,
199.00,  2.884,
198.00,  2.902,
197.00,  2.791,
196.00,  2.806,
195.00,  2.728,
194.00,  2.648,
193.00,  2.497,
192.00,  2.500,
191.00,  2.330,
190.00,  2.316,
