nm,Abs,
493.00,  0.099,
492.00,  0.099,
491.00,  0.099,
490.00,  0.099,
489.00,  0.099,
488.00,  0.099,
487.00,  0.098,
486.00,  0.098,
485.00,  0.098,
484.00,  0.098,
483.00,  0.098,
482.00,  0.098,
481.00,  0.098,
480.00,  0.098,
479.00,  0.098,
478.00,  0.098,
477.00,  0.098,
476.00,  0.098,
475.00,  0.098,
474.00,  0.098,
473.00,  0.098,
472.00,  0.098,
471.00,  0.098,
470.00,  0.098,
469.00,  0.098,
468.00,  0.098,
467.00,  0.098,
466.00,  0.098,
465.00,  0.098,
464.00,  0.098,
463.00,  0.098,
462.00,  0.098,
461.00,  0.098,
460.00,  0.098,
459.00,  0.098,
458.00,  0.098,
457.00,  0.098,
456.00,  0.098,
455.00,  0.099,
454.00,  0.099,
453.00,  0.098,
452.00,  0.099,
451.00,  0.099,
450.00,  0.099,
449.00,  0.099,
448.00,  0.099,
447.00,  0.099,
446.00,  0.099,
445.00,  0.099,
444.00,  0.099,
443.00,  0.099,
442.00,  0.100,
441.00,  0.100,
440.00,  0.100,
439.00,  0.100,
438.00,  0.100,
437.00,  0.101,
436.00,  0.101,
435.00,  0.101,
434.00,  0.101,
433.00,  0.101,
432.00,  0.101,
431.00,  0.101,
430.00,  0.101,
429.00,  0.101,
428.00,  0.101,
427.00,  0.101,
426.00,  0.102,
425.00,  0.102,
424.00,  0.101,
423.00,  0.101,
422.00,  0.102,
421.00,  0.102,
420.00,  0.102,
419.00,  0.102,
418.00,  0.102,
417.00,  0.103,
416.00,  0.103,
415.00,  0.103,
414.00,  0.104,
413.00,  0.104,
412.00,  0.105,
411.00,  0.105,
410.00,  0.106,
409.00,  0.106,
408.00,  0.107,
407.00,  0.107,
406.00,  0.108,
405.00,  0.108,
404.00,  0.109,
403.00,  0.110,
402.00,  0.110,
401.00,  0.111,
400.00,  0.112,
399.00,  0.114,
398.00,  0.115,
397.00,  0.115,
396.00,  0.117,
395.00,  0.118,
394.00,  0.119,
393.00,  0.120,
392.00,  0.123,
391.00,  0.123,
390.00,  0.125,
389.00,  0.126,
388.00,  0.128,
387.00,  0.130,
386.00,  0.131,
385.00,  0.133,
384.00,  0.136,
383.00,  0.137,
382.00,  0.139,
381.00,  0.141,
380.00,  0.143,
379.00,  0.145,
378.00,  0.147,
377.00,  0.149,
376.00,  0.152,
375.00,  0.155,
374.00,  0.156,
373.00,  0.160,
372.00,  0.163,
371.00,  0.167,
370.00,  0.170,
369.00,  0.174,
368.00,  0.178,
367.00,  0.182,
366.00,  0.185,
365.00,  0.187,
364.00,  0.194,
363.00,  0.198,
362.00,  0.205,
361.00,  0.218,
360.00,  0.223,
359.00,  0.222,
358.00,  0.227,
357.00,  0.232,
356.00,  0.240,
355.00,  0.247,
354.00,  0.253,
353.00,  0.262,
352.00,  0.272,
351.00,  0.276,
350.00,  0.289,
349.00,  0.295,
348.00,  0.308,
347.00,  0.315,
346.00,  0.329,
345.00,  0.341,
344.00,  0.354,
343.00,  0.365,
342.00,  0.373,
341.00,  0.383,
340.00,  0.398,
339.00,  0.414,
338.00,  0.428,
337.00,  0.444,
336.00,  0.448,
335.00,  0.465,
334.00,  0.474,
333.00,  0.483,
332.00,  0.491,
331.00,  0.501,
330.00,  0.516,
329.00,  0.527,
328.00,  0.536,
327.00,  0.547,
326.00,  0.553,
325.00,  0.563,
324.00,  0.573,
323.00,  0.585,
322.00,  0.588,
321.00,  0.602,
320.00,  0.616,
319.00,  0.625,
318.00,  0.636,
317.00,  0.641,
316.00,  0.647,
315.00,  0.663,
314.00,  0.673,
313.00,  0.688,
312.00,  0.694,
311.00,  0.711,
310.00,  0.701,
309.00,  0.725,
308.00,  0.729,
307.00,  0.743,
306.00,  0.763,
305.00,  0.773,
304.00,  0.780,
303.00,  0.792,
302.00,  0.813,
301.00,  0.814,
300.00,  0.813,
299.00,  0.827,
298.00,  0.844,
297.00,  0.866,
296.00,  0.879,
295.00,  0.944,
294.00,  0.977,
293.00,  1.016,
292.00,  1.054,
291.00,  1.101,
290.00,  1.163,
289.00,  1.229,
288.00,  1.294,
287.00,  1.354,
286.00,  1.418,
285.00,  1.463,
284.00,  1.503,
283.00,  1.536,
282.00,  1.559,
281.00,  1.578,
280.00,  1.590,
279.00,  1.599,
278.00,  1.602,
277.00,  1.599,
276.00,  1.594,
275.00,  1.586,
274.00,  1.574,
273.00,  1.559,
272.00,  1.536,
271.00,  1.512,
270.00,  1.485,
269.00,  1.455,
268.00,  1.424,
267.00,  1.398,
266.00,  1.383,
265.00,  1.350,
264.00,  1.327,
263.00,  1.305,
262.00,  1.289,
261.00,  1.276,
260.00,  1.268,
259.00,  1.265,
258.00,  1.268,
257.00,  1.277,
256.00,  1.293,
255.00,  1.317,
254.00,  1.357,
253.00,  1.402,
252.00,  1.459,
251.00,  1.526,
250.00,  1.610,
249.00,  1.708,
248.00,  1.827,
247.00,  1.964,
246.00,  2.113,
245.00,  2.276,
244.00,  2.446,
243.00,  2.612,
242.00,  2.772,
241.00,  2.886,
240.00,  3.048,
239.00,  3.187,
238.00,  3.238,
237.00,  3.271,
236.00,  3.380,
235.00,  3.488,
234.00,  3.530,
233.00,  3.504,
232.00,  3.518,
231.00,  3.384,
230.00,  3.416,
229.00,  3.438,
228.00,  3.479,
227.00,  3.536,
226.00,  3.439,
225.00,  3.400,
224.00,  3.409,
223.00,  3.482,
222.00,  3.588,
221.00,  3.457,
220.00,  3.440,
219.00,  3.344,
218.00,  3.369,
217.00,  3.388,
216.00,  3.522,
215.00,  3.490,
214.00,  3.403,
213.00,  3.389,
212.00,  3.207,
211.00,  3.317,
210.00,  3.285,
209.00,  3.501,
208.00,  3.225,
207.00,  3.180,
206.00,  3.122,
205.00,  3.103,
204.00,  3.226,
203.00,  3.176,
202.00,  3.169,
201.00,  3.163,
200.00,  2.919,
199.00,  3.001,
198.00,  2.812,
197.00,  2.973,
196.00,  2.821,
195.00,  2.744,
194.00,  2.849,
193.00,  2.604,
192.00,  2.477,
191.00,  2.525,
190.00,  2.252,
