nm,Abs,
600.00,  0.038,
599.00,  0.040,
598.00,  0.040,
597.00,  0.041,
596.00,  0.042,
595.00,  0.042,
594.00,  0.043,
593.00,  0.044,
592.00,  0.045,
591.00,  0.046,
590.00,  0.047,
589.00,  0.048,
588.00,  0.049,
587.00,  0.050,
586.00,  0.050,
585.00,  0.051,
584.00,  0.052,
583.00,  0.053,
582.00,  0.054,
581.00,  0.055,
580.00,  0.056,
579.00,  0.057,
578.00,  0.058,
577.00,  0.059,
576.00,  0.060,
575.00,  0.061,
574.00,  0.061,
573.00,  0.062,
572.00,  0.063,
571.00,  0.064,
570.00,  0.064,
569.00,  0.065,
568.00,  0.066,
567.00,  0.067,
566.00,  0.068,
565.00,  0.069,
564.00,  0.069,
563.00,  0.070,
562.00,  0.071,
561.00,  0.071,
560.00,  0.073,
559.00,  0.073,
558.00,  0.074,
557.00,  0.075,
556.00,  0.076,
555.00,  0.076,
554.00,  0.077,
553.00,  0.078,
552.00,  0.079,
551.00,  0.079,
550.00,  0.080,
549.00,  0.081,
548.00,  0.082,
547.00,  0.082,
546.00,  0.083,
545.00,  0.084,
544.00,  0.085,
543.00,  0.085,
542.00,  0.086,
541.00,  0.087,
540.00,  0.088,
539.00,  0.089,
538.00,  0.089,
537.00,  0.090,
536.00,  0.091,
535.00,  0.091,
534.00,  0.092,
533.00,  0.093,
532.00,  0.094,
531.00,  0.094,
530.00,  0.095,
529.00,  0.095,
528.00,  0.096,
527.00,  0.097,
526.00,  0.097,
525.00,  0.098,
524.00,  0.098,
523.00,  0.098,
522.00,  0.099,
521.00,  0.099,
520.00,  0.100,
519.00,  0.100,
518.00,  0.101,
517.00,  0.101,
516.00,  0.101,
515.00,  0.101,
514.00,  0.102,
513.00,  0.102,
512.00,  0.102,
511.00,  0.102,
510.00,  0.102,
509.00,  0.103,
508.00,  0.102,
507.00,  0.103,
506.00,  0.102,
505.00,  0.103,
504.00,  0.103,
503.00,  0.102,
502.00,  0.102,
501.00,  0.103,
500.00,  0.102,
499.00,  0.102,
498.00,  0.102,
497.00,  0.102,
496.00,  0.102,
495.00,  0.102,
494.00,  0.101,
493.00,  0.101,
492.00,  0.101,
491.00,  0.101,
490.00,  0.101,
489.00,  0.101,
488.00,  0.101,
487.00,  0.101,
486.00,  0.101,
485.00,  0.100,
484.00,  0.100,
483.00,  0.100,
482.00,  0.100,
481.00,  0.100,
480.00,  0.100,
479.00,  0.100,
478.00,  0.100,
477.00,  0.100,
476.00,  0.100,
475.00,  0.100,
474.00,  0.100,
473.00,  0.100,
472.00,  0.100,
471.00,  0.100,
470.00,  0.100,
469.00,  0.100,
468.00,  0.100,
467.00,  0.100,
466.00,  0.100,
465.00,  0.100,
464.00,  0.100,
463.00,  0.100,
462.00,  0.100,
461.00,  0.100,
460.00,  0.100,
459.00,  0.100,
458.00,  0.100,
457.00,  0.100,
456.00,  0.100,
455.00,  0.101,
454.00,  0.101,
453.00,  0.100,
452.00,  0.101,
451.00,  0.101,
450.00,  0.101,
449.00,  0.101,
448.00,  0.101,
447.00,  0.101,
446.00,  0.102,
445.00,  0.102,
444.00,  0.102,
443.00,  0.102,
442.00,  0.102,
441.00,  0.102,
440.00,  0.102,
439.00,  0.102,
438.00,  0.102,
437.00,  0.103,
436.00,  0.103,
435.00,  0.103,
434.00,  0.103,
433.00,  0.103,
432.00,  0.103,
431.00,  0.103,
430.00,  0.103,
429.00,  0.103,
428.00,  0.103,
427.00,  0.104,
426.00,  0.104,
425.00,  0.104,
424.00,  0.104,
423.00,  0.104,
422.00,  0.104,
421.00,  0.104,
420.00,  0.105,
419.00,  0.105,
418.00,  0.105,
417.00,  0.105,
416.00,  0.106,
415.00,  0.106,
414.00,  0.106,
413.00,  0.107,
412.00,  0.107,
411.00,  0.107,
410.00,  0.108,
409.00,  0.108,
408.00,  0.109,
407.00,  0.110,
406.00,  0.110,
405.00,  0.111,
404.00,  0.112,
403.00,  0.112,
402.00,  0.113,
401.00,  0.114,
400.00,  0.115,
399.00,  0.116,
398.00,  0.117,
397.00,  0.118,
396.00,  0.119,
395.00,  0.121,
394.00,  0.122,
393.00,  0.123,
392.00,  0.125,
391.00,  0.126,
390.00,  0.128,
389.00,  0.129,
388.00,  0.131,
387.00,  0.133,
386.00,  0.135,
385.00,  0.136,
384.00,  0.139,
383.00,  0.140,
382.00,  0.142,
381.00,  0.144,
380.00,  0.146,
379.00,  0.149,
378.00,  0.151,
377.00,  0.153,
376.00,  0.155,
375.00,  0.158,
374.00,  0.160,
373.00,  0.164,
372.00,  0.167,
371.00,  0.170,
370.00,  0.174,
369.00,  0.178,
368.00,  0.182,
367.00,  0.186,
366.00,  0.189,
365.00,  0.193,
364.00,  0.199,
363.00,  0.203,
362.00,  0.210,
361.00,  0.223,
360.00,  0.225,
359.00,  0.228,
358.00,  0.237,
357.00,  0.240,
356.00,  0.248,
355.00,  0.253,
354.00,  0.257,
353.00,  0.266,
352.00,  0.275,
351.00,  0.288,
350.00,  0.293,
349.00,  0.303,
348.00,  0.315,
347.00,  0.329,
346.00,  0.343,
345.00,  0.351,
344.00,  0.365,
343.00,  0.375,
342.00,  0.383,
341.00,  0.397,
340.00,  0.413,
339.00,  0.420,
338.00,  0.434,
337.00,  0.451,
