nm,Abs,
600.00,  0.030,
599.00,  0.031,
598.00,  0.031,
597.00,  0.032,
596.00,  0.033,
595.00,  0.033,
594.00,  0.034,
593.00,  0.034,
592.00,  0.035,
591.00,  0.036,
590.00,  0.036,
589.00,  0.037,
588.00,  0.038,
587.00,  0.038,
586.00,  0.039,
585.00,  0.039,
584.00,  0.040,
583.00,  0.041,
582.00,  0.042,
581.00,  0.043,
580.00,  0.043,
579.00,  0.044,
578.00,  0.044,
577.00,  0.045,
576.00,  0.046,
575.00,  0.047,
574.00,  0.047,
573.00,  0.048,
572.00,  0.048,
571.00,  0.049,
570.00,  0.049,
569.00,  0.050,
568.00,  0.051,
567.00,  0.052,
566.00,  0.052,
565.00,  0.053,
564.00,  0.053,
563.00,  0.054,
562.00,  0.055,
561.00,  0.055,
560.00,  0.056,
559.00,  0.057,
558.00,  0.058,
557.00,  0.058,
556.00,  0.059,
555.00,  0.060,
554.00,  0.060,
553.00,  0.061,
552.00,  0.062,
551.00,  0.062,
550.00,  0.063,
549.00,  0.063,
548.00,  0.064,
547.00,  0.065,
546.00,  0.065,
545.00,  0.066,
544.00,  0.067,
543.00,  0.067,
542.00,  0.068,
541.00,  0.069,
540.00,  0.070,
539.00,  0.070,
538.00,  0.071,
537.00,  0.071,
536.00,  0.072,
535.00,  0.073,
534.00,  0.074,
533.00,  0.074,
532.00,  0.075,
531.00,  0.076,
530.00,  0.076,
529.00,  0.077,
528.00,  0.078,
527.00,  0.078,
526.00,  0.078,
525.00,  0.079,
524.00,  0.079,
523.00,  0.080,
522.00,  0.080,
521.00,  0.081,
520.00,  0.081,
519.00,  0.081,
518.00,  0.082,
517.00,  0.082,
516.00,  0.083,
515.00,  0.083,
514.00,  0.083,
513.00,  0.084,
512.00,  0.084,
511.00,  0.084,
510.00,  0.085,
509.00,  0.085,
508.00,  0.085,
507.00,  0.086,
506.00,  0.085,
505.00,  0.086,
504.00,  0.086,
503.00,  0.086,
502.00,  0.086,
501.00,  0.086,
500.00,  0.087,
499.00,  0.086,
498.00,  0.087,
497.00,  0.087,
496.00,  0.087,
