nm,Abs,
201.00,  2.919,
200.00,  2.867,
199.00,  2.882,
198.00,  2.919,
197.00,  2.787,
196.00,  2.896,
195.00,  2.709,
194.00,  2.639,
193.00,  2.619,
192.00,  2.461,
191.00,  2.316,
190.00,  2.128,
