nm,Abs,
475.00,  0.099,
474.00,  0.099,
473.00,  0.099,
472.00,  0.099,
471.00,  0.099,
470.00,  0.099,
469.00,  0.099,
468.00,  0.099,
467.00,  0.099,
466.00,  0.099,
465.00,  0.099,
464.00,  0.099,
463.00,  0.099,
462.00,  0.099,
461.00,  0.099,
460.00,  0.099,
459.00,  0.099,
458.00,  0.099,
457.00,  0.099,
456.00,  0.099,
455.00,  0.099,
454.00,  0.100,
453.00,  0.100,
452.00,  0.100,
451.00,  0.100,
450.00,  0.100,
449.00,  0.100,
448.00,  0.100,
447.00,  0.100,
446.00,  0.100,
445.00,  0.100,
444.00,  0.101,
443.00,  0.101,
442.00,  0.101,
441.00,  0.101,
440.00,  0.101,
439.00,  0.101,
438.00,  0.101,
437.00,  0.102,
436.00,  0.102,
435.00,  0.102,
434.00,  0.102,
433.00,  0.102,
432.00,  0.102,
431.00,  0.102,
430.00,  0.102,
429.00,  0.102,
428.00,  0.102,
427.00,  0.102,
426.00,  0.103,
425.00,  0.103,
424.00,  0.102,
423.00,  0.102,
422.00,  0.103,
421.00,  0.103,
420.00,  0.103,
419.00,  0.103,
418.00,  0.103,
417.00,  0.104,
416.00,  0.104,
415.00,  0.104,
414.00,  0.105,
413.00,  0.105,
412.00,  0.106,
411.00,  0.106,
410.00,  0.107,
409.00,  0.107,
408.00,  0.107,
407.00,  0.108,
406.00,  0.109,
405.00,  0.109,
404.00,  0.110,
403.00,  0.111,
402.00,  0.111,
401.00,  0.112,
400.00,  0.113,
399.00,  0.115,
398.00,  0.115,
397.00,  0.117,
396.00,  0.118,
395.00,  0.119,
394.00,  0.120,
393.00,  0.122,
392.00,  0.123,
391.00,  0.124,
390.00,  0.126,
389.00,  0.128,
388.00,  0.129,
387.00,  0.131,
386.00,  0.133,
385.00,  0.135,
384.00,  0.137,
383.00,  0.138,
382.00,  0.140,
381.00,  0.142,
380.00,  0.144,
379.00,  0.146,
378.00,  0.149,
377.00,  0.150,
376.00,  0.153,
375.00,  0.156,
374.00,  0.158,
373.00,  0.161,
372.00,  0.165,
371.00,  0.168,
370.00,  0.171,
369.00,  0.175,
368.00,  0.179,
367.00,  0.183,
366.00,  0.186,
365.00,  0.188,
364.00,  0.196,
363.00,  0.201,
362.00,  0.208,
361.00,  0.208,
360.00,  0.228,
359.00,  0.225,
358.00,  0.235,
357.00,  0.236,
356.00,  0.238,
355.00,  0.251,
354.00,  0.267,
353.00,  0.270,
352.00,  0.276,
351.00,  0.280,
350.00,  0.293,
349.00,  0.299,
348.00,  0.312,
347.00,  0.328,
346.00,  0.339,
345.00,  0.351,
344.00,  0.360,
343.00,  0.369,
342.00,  0.378,
341.00,  0.392,
340.00,  0.402,
339.00,  0.415,
338.00,  0.437,
337.00,  0.452,
336.00,  0.453,
335.00,  0.472,
334.00,  0.479,
333.00,  0.488,
332.00,  0.502,
331.00,  0.507,
330.00,  0.518,
329.00,  0.534,
328.00,  0.550,
327.00,  0.558,
326.00,  0.562,
325.00,  0.574,
324.00,  0.587,
323.00,  0.589,
322.00,  0.608,
321.00,  0.621,
320.00,  0.625,
319.00,  0.640,
318.00,  0.648,
317.00,  0.655,
316.00,  0.659,
315.00,  0.681,
314.00,  0.685,
313.00,  0.693,
312.00,  0.708,
311.00,  0.717,
310.00,  0.722,
309.00,  0.740,
308.00,  0.752,
307.00,  0.755,
306.00,  0.773,
305.00,  0.776,
304.00,  0.796,
303.00,  0.803,
302.00,  0.795,
301.00,  0.829,
300.00,  0.833,
299.00,  0.835,
298.00,  0.872,
297.00,  0.876,
296.00,  0.894,
295.00,  0.955,
294.00,  0.988,
293.00,  1.028,
292.00,  1.065,
291.00,  1.111,
290.00,  1.176,
289.00,  1.244,
288.00,  1.312,
287.00,  1.373,
286.00,  1.434,
285.00,  1.481,
284.00,  1.519,
283.00,  1.550,
282.00,  1.574,
281.00,  1.594,
280.00,  1.607,
279.00,  1.616,
278.00,  1.619,
277.00,  1.618,
276.00,  1.614,
275.00,  1.602,
274.00,  1.591,
273.00,  1.578,
272.00,  1.555,
271.00,  1.532,
270.00,  1.502,
269.00,  1.474,
268.00,  1.444,
267.00,  1.418,
266.00,  1.401,
265.00,  1.368,
264.00,  1.343,
263.00,  1.321,
262.00,  1.305,
261.00,  1.292,
260.00,  1.283,
259.00,  1.281,
258.00,  1.285,
257.00,  1.295,
256.00,  1.310,
255.00,  1.336,
254.00,  1.377,
253.00,  1.421,
252.00,  1.478,
251.00,  1.547,
250.00,  1.631,
249.00,  1.729,
248.00,  1.852,
247.00,  1.986,
246.00,  2.141,
245.00,  2.306,
244.00,  2.486,
243.00,  2.662,
242.00,  2.825,
241.00,  2.930,
240.00,  3.061,
239.00,  3.145,
238.00,  3.290,
237.00,  3.478,
236.00,  3.549,
235.00,  3.566,
234.00,  3.444,
233.00,  3.419,
232.00,  3.414,
231.00,  3.446,
230.00,  3.414,
229.00,  3.591,
228.00,  3.586,
227.00,  3.566,
226.00,  3.511,
225.00,  3.306,
224.00,  3.355,
223.00,  3.392,
222.00,  3.558,
221.00,  3.504,
220.00,  3.472,
219.00,  3.472,
218.00,  3.519,
217.00,  3.392,
216.00,  3.274,
215.00,  3.337,
214.00,  3.400,
213.00,  3.337,
212.00,  3.337,
211.00,  3.369,
210.00,  3.455,
209.00,  3.259,
208.00,  3.182,
207.00,  3.218,
206.00,  3.087,
205.00,  3.176,
204.00,  3.274,
203.00,  3.292,
202.00,  3.043,
201.00,  2.996,
200.00,  2.879,
199.00,  2.995,
198.00,  2.989,
197.00,  3.047,
196.00,  2.787,
195.00,  2.910,
194.00,  2.825,
193.00,  2.619,
192.00,  2.677,
191.00,  2.416,
190.00,  2.321,
