nm,Abs,
600.00,  0.040,
599.00,  0.042,
598.00,  0.042,
597.00,  0.043,
596.00,  0.044,
595.00,  0.044,
594.00,  0.045,
593.00,  0.046,
592.00,  0.047,
591.00,  0.048,
590.00,  0.049,
589.00,  0.050,
588.00,  0.051,
587.00,  0.052,
586.00,  0.053,
585.00,  0.053,
584.00,  0.054,
583.00,  0.056,
582.00,  0.056,
581.00,  0.058,
580.00,  0.058,
579.00,  0.059,
578.00,  0.060,
577.00,  0.061,
576.00,  0.062,
575.00,  0.063,
574.00,  0.064,
573.00,  0.064,
572.00,  0.065,
571.00,  0.066,
570.00,  0.067,
569.00,  0.068,
568.00,  0.068,
567.00,  0.069,
566.00,  0.070,
565.00,  0.071,
564.00,  0.072,
563.00,  0.072,
562.00,  0.073,
561.00,  0.074,
560.00,  0.075,
559.00,  0.076,
558.00,  0.076,
557.00,  0.077,
556.00,  0.078,
555.00,  0.079,
554.00,  0.080,
553.00,  0.080,
552.00,  0.081,
551.00,  0.081,
550.00,  0.082,
549.00,  0.083,
548.00,  0.084,
547.00,  0.084,
546.00,  0.085,
545.00,  0.086,
544.00,  0.087,
543.00,  0.088,
542.00,  0.088,
541.00,  0.089,
540.00,  0.090,
539.00,  0.091,
538.00,  0.092,
537.00,  0.092,
536.00,  0.093,
535.00,  0.094,
534.00,  0.095,
533.00,  0.095,
532.00,  0.096,
531.00,  0.097,
530.00,  0.098,
529.00,  0.097,
528.00,  0.098,
527.00,  0.098,
526.00,  0.099,
525.00,  0.099,
524.00,  0.100,
523.00,  0.100,
522.00,  0.101,
521.00,  0.101,
520.00,  0.102,
519.00,  0.102,
518.00,  0.102,
517.00,  0.103,
516.00,  0.103,
515.00,  0.103,
514.00,  0.103,
513.00,  0.103,
512.00,  0.104,
511.00,  0.104,
510.00,  0.104,
509.00,  0.104,
508.00,  0.104,
507.00,  0.104,
506.00,  0.104,
505.00,  0.104,
504.00,  0.103,
503.00,  0.103,
502.00,  0.104,
501.00,  0.103,
500.00,  0.103,
499.00,  0.103,
498.00,  0.103,
497.00,  0.103,
496.00,  0.103,
495.00,  0.102,
494.00,  0.102,
493.00,  0.102,
492.00,  0.102,
491.00,  0.102,
490.00,  0.102,
489.00,  0.101,
488.00,  0.101,
487.00,  0.101,
486.00,  0.101,
485.00,  0.101,
484.00,  0.101,
483.00,  0.100,
482.00,  0.101,
481.00,  0.100,
480.00,  0.100,
479.00,  0.100,
478.00,  0.100,
477.00,  0.100,
476.00,  0.100,
475.00,  0.100,
474.00,  0.100,
473.00,  0.100,
472.00,  0.100,
471.00,  0.100,
470.00,  0.100,
469.00,  0.100,
468.00,  0.100,
467.00,  0.100,
466.00,  0.100,
465.00,  0.100,
464.00,  0.100,
463.00,  0.099,
462.00,  0.099,
461.00,  0.100,
460.00,  0.100,
459.00,  0.099,
458.00,  0.100,
457.00,  0.099,
456.00,  0.099,
455.00,  0.100,
454.00,  0.100,
453.00,  0.100,
452.00,  0.100,
451.00,  0.100,
450.00,  0.100,
449.00,  0.100,
448.00,  0.100,
447.00,  0.100,
446.00,  0.100,
445.00,  0.101,
444.00,  0.100,
443.00,  0.100,
442.00,  0.101,
441.00,  0.101,
440.00,  0.101,
439.00,  0.101,
438.00,  0.101,
437.00,  0.101,
436.00,  0.102,
435.00,  0.101,
434.00,  0.101,
433.00,  0.101,
432.00,  0.101,
431.00,  0.101,
430.00,  0.102,
429.00,  0.101,
428.00,  0.102,
427.00,  0.102,
426.00,  0.102,
425.00,  0.102,
424.00,  0.102,
423.00,  0.102,
422.00,  0.102,
421.00,  0.102,
420.00,  0.103,
419.00,  0.103,
418.00,  0.103,
417.00,  0.104,
416.00,  0.104,
415.00,  0.104,
414.00,  0.104,
413.00,  0.105,
412.00,  0.106,
411.00,  0.106,
410.00,  0.106,
409.00,  0.107,
408.00,  0.108,
407.00,  0.108,
406.00,  0.109,
405.00,  0.110,
404.00,  0.111,
403.00,  0.111,
402.00,  0.112,
401.00,  0.113,
400.00,  0.114,
399.00,  0.116,
398.00,  0.116,
397.00,  0.118,
396.00,  0.119,
395.00,  0.121,
394.00,  0.123,
393.00,  0.124,
392.00,  0.126,
391.00,  0.128,
390.00,  0.130,
389.00,  0.132,
388.00,  0.133,
387.00,  0.135,
386.00,  0.137,
385.00,  0.140,
384.00,  0.142,
383.00,  0.144,
382.00,  0.147,
381.00,  0.149,
380.00,  0.151,
379.00,  0.153,
378.00,  0.157,
377.00,  0.159,
376.00,  0.162,
375.00,  0.165,
374.00,  0.167,
373.00,  0.171,
372.00,  0.175,
371.00,  0.178,
370.00,  0.183,
369.00,  0.187,
368.00,  0.192,
367.00,  0.196,
366.00,  0.199,
365.00,  0.203,
364.00,  0.210,
363.00,  0.215,
362.00,  0.222,
361.00,  0.226,
360.00,  0.237,
359.00,  0.239,
358.00,  0.240,
