nm,Abs,
600.00,  0.028,
599.00,  0.029,
598.00,  0.030,
597.00,  0.030,
596.00,  0.031,
595.00,  0.031,
594.00,  0.032,
593.00,  0.033,
592.00,  0.033,
591.00,  0.034,
590.00,  0.035,
589.00,  0.035,
588.00,  0.036,
587.00,  0.036,
586.00,  0.037,
585.00,  0.038,
584.00,  0.039,
583.00,  0.039,
582.00,  0.040,
581.00,  0.041,
580.00,  0.041,
579.00,  0.042,
578.00,  0.042,
577.00,  0.043,
576.00,  0.044,
575.00,  0.044,
574.00,  0.045,
573.00,  0.046,
572.00,  0.047,
571.00,  0.047,
570.00,  0.048,
569.00,  0.048,
568.00,  0.049,
567.00,  0.050,
566.00,  0.050,
565.00,  0.051,
564.00,  0.052,
563.00,  0.052,
562.00,  0.053,
561.00,  0.053,
560.00,  0.054,
559.00,  0.055,
558.00,  0.056,
557.00,  0.057,
556.00,  0.057,
555.00,  0.058,
554.00,  0.058,
553.00,  0.059,
552.00,  0.060,
551.00,  0.060,
550.00,  0.061,
549.00,  0.062,
548.00,  0.062,
547.00,  0.063,
546.00,  0.064,
545.00,  0.064,
544.00,  0.065,
543.00,  0.066,
542.00,  0.067,
541.00,  0.067,
540.00,  0.068,
539.00,  0.069,
538.00,  0.070,
537.00,  0.070,
536.00,  0.071,
535.00,  0.072,
534.00,  0.072,
533.00,  0.073,
532.00,  0.074,
531.00,  0.074,
530.00,  0.075,
529.00,  0.076,
528.00,  0.076,
527.00,  0.077,
526.00,  0.077,
525.00,  0.078,
524.00,  0.078,
523.00,  0.079,
522.00,  0.079,
521.00,  0.080,
520.00,  0.080,
519.00,  0.080,
518.00,  0.081,
517.00,  0.081,
516.00,  0.082,
515.00,  0.082,
514.00,  0.082,
513.00,  0.083,
512.00,  0.083,
511.00,  0.083,
510.00,  0.084,
509.00,  0.084,
508.00,  0.084,
507.00,  0.084,
506.00,  0.085,
505.00,  0.085,
504.00,  0.085,
503.00,  0.085,
502.00,  0.086,
501.00,  0.085,
500.00,  0.086,
499.00,  0.086,
498.00,  0.086,
497.00,  0.086,
496.00,  0.087,
495.00,  0.086,
494.00,  0.087,
493.00,  0.087,
492.00,  0.087,
491.00,  0.087,
490.00,  0.087,
489.00,  0.087,
488.00,  0.088,
487.00,  0.088,
486.00,  0.088,
485.00,  0.088,
484.00,  0.088,
483.00,  0.089,
482.00,  0.089,
481.00,  0.089,
480.00,  0.089,
479.00,  0.090,
478.00,  0.090,
477.00,  0.090,
476.00,  0.090,
475.00,  0.091,
474.00,  0.091,
473.00,  0.091,
472.00,  0.092,
471.00,  0.092,
470.00,  0.092,
469.00,  0.093,
468.00,  0.093,
467.00,  0.093,
466.00,  0.094,
465.00,  0.094,
464.00,  0.094,
463.00,  0.095,
462.00,  0.095,
461.00,  0.095,
460.00,  0.096,
459.00,  0.096,
458.00,  0.097,
457.00,  0.097,
456.00,  0.097,
455.00,  0.097,
454.00,  0.097,
453.00,  0.098,
452.00,  0.098,
451.00,  0.099,
450.00,  0.099,
449.00,  0.099,
448.00,  0.100,
447.00,  0.100,
446.00,  0.100,
445.00,  0.101,
444.00,  0.101,
443.00,  0.101,
442.00,  0.102,
441.00,  0.102,
440.00,  0.102,
439.00,  0.103,
438.00,  0.103,
437.00,  0.104,
436.00,  0.104,
435.00,  0.105,
434.00,  0.105,
433.00,  0.105,
432.00,  0.106,
431.00,  0.106,
430.00,  0.106,
429.00,  0.107,
428.00,  0.107,
427.00,  0.107,
426.00,  0.108,
425.00,  0.108,
424.00,  0.109,
423.00,  0.109,
422.00,  0.110,
421.00,  0.110,
420.00,  0.111,
419.00,  0.111,
418.00,  0.112,
417.00,  0.113,
416.00,  0.113,
415.00,  0.113,
414.00,  0.114,
413.00,  0.115,
412.00,  0.117,
411.00,  0.117,
410.00,  0.118,
409.00,  0.119,
408.00,  0.120,
407.00,  0.121,
406.00,  0.122,
405.00,  0.123,
404.00,  0.124,
403.00,  0.126,
402.00,  0.126,
401.00,  0.128,
400.00,  0.129,
399.00,  0.132,
398.00,  0.133,
397.00,  0.135,
396.00,  0.137,
395.00,  0.138,
394.00,  0.140,
393.00,  0.142,
392.00,  0.145,
391.00,  0.146,
390.00,  0.148,
389.00,  0.150,
388.00,  0.153,
387.00,  0.156,
386.00,  0.158,
385.00,  0.161,
384.00,  0.164,
383.00,  0.166,
382.00,  0.169,
381.00,  0.171,
380.00,  0.173,
379.00,  0.176,
378.00,  0.179,
377.00,  0.182,
376.00,  0.185,
375.00,  0.189,
374.00,  0.192,
373.00,  0.196,
372.00,  0.201,
371.00,  0.205,
370.00,  0.210,
369.00,  0.214,
368.00,  0.220,
367.00,  0.224,
366.00,  0.229,
365.00,  0.233,
364.00,  0.244,
363.00,  0.252,
362.00,  0.254,
361.00,  0.253,
360.00,  0.273,
359.00,  0.278,
358.00,  0.281,
357.00,  0.289,
356.00,  0.305,
355.00,  0.301,
354.00,  0.318,
353.00,  0.323,
352.00,  0.335,
351.00,  0.348,
350.00,  0.355,
349.00,  0.364,
348.00,  0.382,
347.00,  0.395,
346.00,  0.398,
345.00,  0.422,
344.00,  0.436,
343.00,  0.454,
342.00,  0.468,
341.00,  0.471,
340.00,  0.486,
339.00,  0.504,
338.00,  0.518,
337.00,  0.534,
336.00,  0.549,
335.00,  0.564,
334.00,  0.576,
333.00,  0.586,
332.00,  0.592,
331.00,  0.608,
330.00,  0.611,
329.00,  0.626,
328.00,  0.635,
327.00,  0.648,
326.00,  0.664,
325.00,  0.670,
324.00,  0.697,
323.00,  0.698,
322.00,  0.710,
321.00,  0.718,
320.00,  0.727,
319.00,  0.733,
318.00,  0.747,
317.00,  0.759,
316.00,  0.767,
315.00,  0.791,
314.00,  0.800,
313.00,  0.810,
312.00,  0.813,
311.00,  0.821,
310.00,  0.838,
309.00,  0.841,
308.00,  0.848,
307.00,  0.861,
306.00,  0.880,
305.00,  0.899,
304.00,  0.902,
303.00,  0.919,
302.00,  0.921,
301.00,  0.955,
300.00,  0.935,
299.00,  0.967,
298.00,  0.975,
297.00,  0.993,
296.00,  1.021,
295.00,  1.134,
294.00,  1.172,
293.00,  1.216,
292.00,  1.257,
291.00,  1.305,
290.00,  1.369,
289.00,  1.436,
288.00,  1.508,
287.00,  1.577,
286.00,  1.652,
285.00,  1.717,
284.00,  1.773,
283.00,  1.832,
282.00,  1.878,
281.00,  1.922,
280.00,  1.974,
279.00,  2.011,
278.00,  2.054,
277.00,  2.090,
276.00,  2.131,
275.00,  2.159,
274.00,  2.187,
273.00,  2.225,
272.00,  2.230,
271.00,  2.257,
270.00,  2.278,
269.00,  2.289,
268.00,  2.284,
267.00,  2.285,
266.00,  2.291,
265.00,  2.284,
264.00,  2.278,
263.00,  2.276,
262.00,  2.267,
261.00,  2.262,
260.00,  2.240,
259.00,  2.229,
258.00,  2.224,
257.00,  2.217,
256.00,  2.225,
255.00,  2.216,
254.00,  2.231,
253.00,  2.237,
252.00,  2.260,
251.00,  2.274,
250.00,  2.307,
249.00,  2.349,
248.00,  2.397,
247.00,  2.450,
246.00,  2.519,
245.00,  2.595,
244.00,  2.681,
243.00,  2.775,
242.00,  2.851,
241.00,  2.923,
240.00,  3.068,
239.00,  3.128,
238.00,  3.169,
237.00,  3.238,
236.00,  3.419,
235.00,  3.472,
234.00,  3.316,
233.00,  3.382,
232.00,  3.422,
231.00,  3.553,
230.00,  3.438,
229.00,  3.420,
228.00,  3.401,
227.00,  3.596,
226.00,  3.528,
225.00,  3.410,
224.00,  3.372,
223.00,  3.479,
222.00,  3.574,
221.00,  3.532,
220.00,  3.336,
219.00,  3.391,
218.00,  3.368,
217.00,  3.302,
216.00,  3.240,
215.00,  3.348,
214.00,  3.220,
213.00,  3.313,
212.00,  3.320,
211.00,  3.290,
210.00,  3.362,
209.00,  3.180,
208.00,  3.130,
207.00,  3.020,
206.00,  3.215,
205.00,  3.139,
204.00,  3.012,
203.00,  3.016,
202.00,  2.985,
