11-20-2017,17:12:19
Wavenumber(cm-1),Intensity
 250 , 24913.9343515575 
 251 , 24926.1831973487 
 252 , 24929.0364435474 
 253 , 24930.9659918725 
 254 , 24941.8849755246 
 255 , 24970.8489687935 
 256 , 25012.9196441963 
 257 , 25052.7500384493 
 258 , 25077.988488324 
 259 , 25093.8071519483 
 260 , 25111.2512418132 
 261 , 25136.6231173041 
 262 , 25165.2975560355 
 263 , 25191.3631730899 
 264 , 25215.1690387309 
 265 , 25243.6803369563 
 266 , 25282.8997160742 
 267 , 25328.4084322127 
 268 , 25370.7116733425 
 269 , 25403.7055494725 
 270 , 25432.6458477493 
 271 , 25465.035491137 
 272 , 25503.0232718816 
 273 , 25540.9582321235 
 274 , 25573.3939748329 
 275 , 25604.9506703016 
 276 , 25647.0037355647 
 277 , 25707.583889278 
 278 , 25778.5214402213 
 279 , 25846.9457767164 
 280 , 25902.9498198016 
 281 , 25942.4395769183 
 282 , 25962.5640874393 
 283 , 25971.0923274645 
 284 , 25985.2182960804 
 285 , 26019.3807181978 
 286 , 26068.3446458652 
 287 , 26119.1499869537 
 288 , 26162.6561981762 
 289 , 26199.6381914825 
 290 , 26232.3933908015 
 291 , 26261.5441086754 
 292 , 26285.8117042436 
 293 , 26304.2947868215 
 294 , 26320.1848595038 
 295 , 26338.7451680471 
 296 , 26363.7507274976 
 297 , 26393.978191252 
 298 , 26427.1387291515 
 299 , 26459.5964291615 
 300 , 26485.8180704743 
 301 , 26500.7334402268 
 302 , 26506.0341210483 
 303 , 26507.6444738293 
 304 , 26511.3162988059 
 305 , 26521.8161675453 
 306 , 26543.5942332247 
 307 , 26576.3485406757 
 308 , 26611.702823785 
 309 , 26641.3588215359 
 310 , 26669.3448539648 
 311 , 26708.8903395207 
 312 , 26769.5821987833 
 313 , 26841.6770740679 
 314 , 26909.460977763 
 315 , 26965.5829597196 
 316 , 27019.35301895 
 317 , 27081.3566507579 
 318 , 27149.7474650716 
 319 , 27211.9774593398 
 320 , 27257.4849582388 
 321 , 27289.3365698538 
 322 , 27315.5227279509 
 323 , 27342.895401481 
 324 , 27375.7115896832 
