11-20-2017,17:19:42
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 , 8.625 
 256 , 19.93359375 
 257 , 60.8984375 
 258 , 114.42578125 
 259 , 144.0390625 
 260 , 112.69140625 
 261 , 22.34375 
 262 ,-70.890625 
 263 ,-113.046875 
 264 ,-87.5234375 
 265 ,-11.3046875 
 266 , 96.41015625 
 267 , 201.28515625 
 268 , 254.4140625 
 269 , 233.1796875 
 270 , 169.41796875 
 271 , 105.00390625 
 272 , 60.7109375 
 273 , 34.71484375 
 274 , 27.09765625 
 275 , 40.71484375 
 276 , 80.8125 
 277 , 147.2578125 
 278 , 217.85546875 
 279 , 265.06640625 
 280 , 274.1875 
 281 , 255.625 
 282 , 222.85546875 
 283 , 192.4140625 
 284 , 183.53515625 
 285 , 212.875 
 286 , 276.83203125 
 287 , 363.14453125 
 288 , 452.64453125 
 289 , 514.12109375 
 290 , 516.5 
 291 , 463.234375 
 292 , 393.984375 
 293 , 345.390625 
 294 , 316.73828125 
 295 , 289.1171875 
 296 , 250.734375 
 297 , 210.0625 
 298 , 179.0078125 
 299 , 160.55859375 
 300 , 146.68359375 
 301 , 129.51171875 
 302 , 112.2734375 
 303 , 105.64453125 
 304 , 117.41796875 
 305 , 139 
 306 , 156.88671875 
 307 , 162.82421875 
 308 , 161.69921875 
 309 , 160.421875 
 310 , 162.765625 
 311 , 167.3125 
 312 , 172.16015625 
 313 , 179.21484375 
 314 , 192.484375 
 315 , 212.5859375 
 316 , 230.99609375 
 317 , 238.51171875 
 318 , 239.78125 
 319 , 252.2734375 
 320 , 288.94140625 
 321 , 335.30859375 
 322 , 367.49609375 
 323 , 373.84765625 
 324 , 367.12890625 
 325 , 362.7109375 
 326 , 371.7890625 
 327 , 402.62890625 
 328 , 460.43359375 
 329 , 530.3984375 
 330 , 589.5546875 
 331 , 622.171875 
 332 , 630.94140625 
 333 , 621.765625 
 334 , 607.78515625 
 335 , 609.63671875 
 336 , 643.8671875 
