11-20-2017,17:24:59
Wavenumber(cm-1),Intensity
 250 , 26220.1383599706 
 251 , 26253.545309209 
 252 , 26281.8470175709 
 253 , 26305.5451588216 
 254 , 26331.4644612856 
 255 , 26366.2321836733 
 256 , 26405.7602609393 
 257 , 26437.9905919267 
 258 , 26453.5448245694 
 259 , 26458.549837284 
 260 , 26464.3315902364 
 261 , 26478.6455920249 
 262 , 26501.0196563359 
 263 , 26529.8281469884 
 264 , 26563.4475460492 
 265 , 26600.2565741712 
 266 , 26639.0085671936 
 267 , 26681.5068698735 
 268 , 26731.040116627 
 269 , 26788.3787658562 
 270 , 26845.9081396828 
 271 , 26894.3945404082 
 272 , 26930.5830577905 
 273 , 26959.9285144174 
 274 , 26988.5297840381 
 275 , 27021.9505823428 
 276 , 27065.3955031272 
 277 , 27121.4503437184 
 278 , 27180.5041021865 
 279 , 27229.441698699 
 280 , 27261.7799828797 
 281 , 27284.0429794572 
 282 , 27304.1345650421 
 283 , 27327.480603733 
 284 , 27357.3077633909 
 285 , 27396.001647869 
 286 , 27441.0669811181 
 287 , 27488.0938784116 
 288 , 27534.5120817013 
 289 , 27582.5158275291 
 290 , 27634.8484179452 
 291 , 27688.115326268 
 292 , 27731.9566821967 
 293 , 27757.434313268 
 294 , 27770.9429539006 
 295 , 27786.638846593 
 296 , 27814.558187737 
 297 , 27850.8473178699 
 298 , 27888.8014672163 
 299 , 27923.1259080513 
 300 , 27950.511898211 
 301 , 27968.3841317926 
 302 , 27980.6853935228 
 303 , 27995.4386909554 
 304 , 28019.6619349196 
 305 , 28055.9439323881 
 306 , 28105.6574817215 
 307 , 28164.8999397878 
 308 , 28220.8051592871 
 309 , 28260.5661094754 
 310 , 28284.6671164114 
 311 , 28303.5137553191 
 312 , 28327.53787754 
 313 , 28366.112398925 
 314 , 28428.2088891957 
 315 , 28513.3968696515 
 316 , 28602.5196920565 
 317 , 28675.081728993 
 318 , 28726.2457035002 
 319 , 28764.6533559668 
 320 , 28798.714695445 
 321 , 28832.9197031372 
 322 , 28870.3370721497 
 323 , 28913.223938963 
 324 , 28962.0029311798 
 325 , 29016.6429965465 
 326 , 29072.7998007976 
 327 , 29121.9815051722 
 328 , 29157.4616042324 
 329 , 29185.2230600947 
 330 , 29216.3707418779 
 331 , 29257.9781751695 
