11-20-2017,16:53:51
Wavenumber(cm-1),Intensity
 250 , 22673.0566212271 
 251 , 22675.8538769719 
 252 , 22689.6288172331 
 253 , 22720.6052867591 
 254 , 22759.2870325623 
 255 , 22795.0490477575 
 256 , 22820.880059112 
 257 , 22832.4566811654 
 258 , 22827.8360893424 
 259 , 22817.5941906795 
 260 , 22816.4858314055 
 261 , 22831.7866666454 
 262 , 22853.5489635579 
 263 , 22869.9252857218 
 264 , 22882.1808071679 
 265 , 22905.4382441644 
 266 , 22952.9620401417 
 267 , 23017.4737861842 
 268 , 23081.6885282444 
 269 , 23132.5712791759 
 270 , 23171.4056310279 
 271 , 23202.4600412223 
 272 , 23231.0342032894 
 273 , 23263.9300871077 
 274 , 23307.2961953149 
 275 , 23357.807151006 
 276 , 23405.7800581867 
 277 , 23443.699441351 
 278 , 23474.7188991346 
 279 , 23505.0779574449 
 280 , 23537.8171430625 
 281 , 23569.7024778157 
 282 , 23597.1693094954 
 283 , 23624.119676632 
 284 , 23661.0821856599 
 285 , 23716.489204499 
 286 , 23783.9257246796 
 287 , 23851.1435717826 
 288 , 23907.3337384484 
 289 , 23945.4412710322 
 290 , 23959.4219761098 
 291 , 23955.2877746253 
 292 , 23952.7321324069 
 293 , 23969.4556477937 
 294 , 23999.8606102173 
 295 , 24026.5558570074 
 296 , 24039.0988802405 
 297 , 24050.4396074161 
 298 , 24078.0703817151 
 299 , 24124.9347595702 
 300 , 24173.4849366165 
 301 , 24206.1164271917 
 302 , 24221.8057964968 
 303 , 24229.9090883362 
 304 , 24237.5907868057 
 305 , 24242.2635788962 
 306 , 24238.9317043827 
 307 , 24231.938382056 
 308 , 24241.4947059999 
 309 , 24287.6414007472 
 310 , 24365.9506563174 
 311 , 24453.7302800029 
 312 , 24531.1250358943 
 313 , 24594.6666844836 
 314 , 24645.9980671298 
 315 , 24686.2516206006 
 316 , 24715.5398041246 
 317 , 24734.3751379295 
 318 , 24752.5482189039 
 319 , 24787.8363955817 
 320 , 24852.9718504433 
 321 , 24929.7285535703 
 322 , 24988.7481782621 
 323 , 25015.2654469308 
 324 , 25027.6163838232 
 325 , 25047.9049630939 
 326 , 25081.2708447949 
 327 , 25116.5413846125 
 328 , 25144.1958965653 
 329 , 25169.9146843709 
 330 , 25205.4984988738 
 331 , 25255.8389006062 
 332 , 25308.5263018118 
 333 , 25349.0130325883 
 334 , 25375.5980283387 
 335 , 25399.954713472 
 336 , 25432.6842313788 
 337 , 25472.2572298756 
 338 , 25511.8666946449 
 339 , 25546.2823108537 
 340 , 25574.5327781388 
 341 , 25596.4146208097 
 342 , 25613.5208394171 
 343 , 25629.4075601727 
 344 , 25647.1303331072 
 345 , 25665.24848807 
 346 , 25680.2831354314 
 347 , 25689.3564068237 
 348 , 25691.2696516962 
 349 , 25685.3380306042 
 350 , 25677.2746865946 
 351 , 25679.9072050078 
 352 , 25704.086384891 
 353 , 25742.9149195292 
 354 , 25781.3970584057 
 355 , 25812.6015014474 
 356 , 25851.7895347007 
 357 , 25917.1985805225 
 358 , 26005.5365480695 
 359 , 26089.8935288362 
 360 , 26146.5027977016 
 361 , 26183.5146126778 
 362 , 26223.2781461753 
 363 , 26279.1049323359 
 364 , 26340.3093419513 
 365 , 26392.794982282 
 366 , 26434.9575789632 
 367 , 26478.300197271 
 368 , 26531.9628814912 
 369 , 26584.6087464161 
 370 , 26616.3402903776 
 371 , 26619.5243820167 
 372 , 26616.7057640683 
 373 , 26634.0509238659 
 374 , 26677.4707818605 
 375 , 26733.1659485127 
 376 , 26788.0768298425 
 377 , 26838.7745025251 
 378 , 26885.505717691 
 379 , 26927.2853443859 
 380 , 26960.3860481573 
 381 , 26981.2408932791 
 382 , 26995.9391003845 
 383 , 27019.0185468531 
 384 , 27062.7546997466 
 385 , 27125.6735484071 
 386 , 27201.6616987777 
 387 , 27282.0397358957 
 388 , 27353.1722523177 
 389 , 27401.8830486904 
 390 , 27430.1215225922 
 391 , 27451.3682918514 
 392 , 27477.2308970281 
 393 , 27509.475397817 
 394 , 27547.0739780401 
 395 , 27589.2303450694 
 396 , 27635.5285766254 
 397 , 27685.1788582104 
 398 , 27732.6571000077 
 399 , 27769.3957552406 
 400 , 27790.4434375804 
 401 , 27804.4396033282 
 402 , 27823.0564454816 
 403 , 27853.0143555387 
 404 , 27894.3256638133 
 405 , 27946.2910098866 
 406 , 28006.1287878157 
 407 , 28069.9689608672 
 408 , 28135.347920256 
 409 , 28203.9435214046 
 410 , 28277.9173420257 
 411 , 28352.193470825 
 412 , 28413.8285640313 
 413 , 28452.6609351381 
 414 , 28479.7447802596 
 415 , 28514.7685971798 
 416 , 28565.3791968342 
 417 , 28612.0837158634 
 418 , 28632.9634360843 
 419 , 28628.2991214887 
 420 , 28617.1684731553 
 421 , 28617.9691944248 
 422 , 28642.8406263562 
 423 , 28701.8025195436 
 424 , 28789.4742608097 
 425 , 28874.4193053495 
 426 , 28925.7346500282 
 427 , 28947.4225943364 
 428 , 28965.7377618149 
 429 , 29000.094182473 
 430 , 29044.5762948705 
 431 , 29087.8533519407 
 432 , 29123.9912354438 
 433 , 29153.7790140658 
 434 , 29178.1552283227 
 435 , 29195.9835390144 
 436 , 29205.1835799491 
 437 , 29207.6496202833 
 438 , 29215.0522843354 
 439 , 29239.912624714 
 440 , 29282.9305751064 
 441 , 29334.2363515432 
 442 , 29385.0933297132 
 443 , 29434.4011328754 
 444 , 29483.4822895788 
 445 , 29534.2457951669 
 446 , 29589.5913528413 
 447 , 29651.6839088141 
 448 , 29713.5362359179 
 449 , 29762.487599674 
 450 , 29790.5215341248 
 451 , 29805.261247064 
 452 , 29817.4373091539 
 453 , 29834.1516800266 
 454 , 29858.3403688824 
 455 , 29892.2483016952 
 456 , 29935.0370567674 
 457 , 29984.597518611 
 458 , 30037.53059729 
 459 , 30087.7073957219 
 460 , 30129.0214185179 
 461 , 30160.8047609737 
 462 , 30186.5190777178 
 463 , 30210.2608980371 
 464 , 30238.2939968793 
 465 , 30277.2288135149 
 466 , 30324.8745281659 
 467 , 30367.1073926152 
 468 , 30390.9815145373 
 469 , 30399.8021498133 
 470 , 30404.6807261086 
 471 , 30415.4447633715 
 472 , 30438.6604558409 
 473 , 30479.8229926514 
 474 , 30534.234863983 
 475 , 30588.5134419735 
 476 , 30632.5139940477 
 477 , 30672.1225710637 
 478 , 30717.6587455601 
 479 , 30772.4647623733 
 480 , 30829.6132751598 
 481 , 30881.8922244972 
 482 , 30926.7638099496 
 483 , 30964.0914935632 
 484 , 30992.6188293601 
 485 , 31008.1545824726 
 486 , 31006.9380339495 
 487 , 31001.7107424805 
 488 , 31019.7095440944 
 489 , 31080.1400942762 
 490 , 31162.7304402351 
 491 , 31236.0577575887 
 492 , 31282.6983360145 
 493 , 31305.7634558416 
 494 , 31311.1017831403 
 495 , 31313.8829956772 
 496 , 31333.9421818919 
 497 , 31381.5062725136 
 498 , 31442.9543371192 
 499 , 31501.4132003696 
 500 , 31546.24997307 
 501 , 31572.0251593878 
 502 , 31576.6466949595 
 503 , 31571.6386451934 
 504 , 31571.9537938548 
 505 , 31583.9833530327 
 506 , 31602.6260288805 
 507 , 31622.714985746 
 508 , 31644.592985373 
 509 , 31671.0705936904 
 510 , 31702.2132975588 
 511 , 31732.1041309495 
 512 , 31754.6591700062 
 513 , 31772.2319938122 
 514 , 31793.2877331727 
 515 , 31824.0651854794 
 516 , 31862.3555921457 
 517 , 31904.0209009548 
 518 , 31943.6988668885 
 519 , 31974.6439420085 
 520 , 31991.9490207812 
 521 , 32002.0440679604 
 522 , 32015.4737772849 
 523 , 32038.8222411839 
 524 , 32071.73560293 
 525 , 32112.9938046213 
 526 , 32159.7043733862 
 527 , 32208.0113244294 
 528 , 32255.4609682338 
 529 , 32303.4634960059 
 530 , 32353.8537317682 
 531 , 32404.2667398311 
 532 , 32448.6603436332 
 533 , 32482.6918391069 
 534 , 32509.8989331208 
 535 , 32535.9058009437 
 536 , 32564.7106332327 
 537 , 32598.1934571181 
 538 , 32637.3521331208 
 539 , 32678.1320501211 
 540 , 32714.4235977209 
 541 , 32746.7687779992 
 542 , 32788.5674624237 
 543 , 32852.5824412497 
 544 , 32928.3132172388 
 545 , 32990.8085790421 
 546 , 33023.6910274444 
 547 , 33035.9256364239 
 548 , 33041.204233177 
 549 , 33056.7958371624 
 550 , 33103.1801095548 
 551 , 33192.7933425209 
 552 , 33302.7677339405 
 553 , 33401.1693584397 
 554 , 33474.0330097229 
 555 , 33530.2889065209 
 556 , 33579.7218234868 
 557 , 33628.0341307459 
 558 , 33679.2549182081 
 559 , 33732.8066995916 
 560 , 33779.8401734942 
 561 , 33811.5116974967 
 562 , 33827.4716614388 
