11-20-2017,17:28:36
Wavenumber(cm-1),Intensity
 250 , 26319.2663927028 
 251 , 26326.7140330776 
 252 , 26339.2502120941 
 253 , 26363.6306643712 
 254 , 26391.5960799985 
 255 , 26414.2711991714 
 256 , 26432.8029411444 
 257 , 26455.792701662 
 258 , 26489.4792348408 
 259 , 26526.37592131 
 260 , 26554.4126718723 
 261 , 26569.2936781776 
 262 , 26584.626476921 
 263 , 26616.0558868953 
 264 , 26667.1897239178 
 265 , 26728.9149746656 
 266 , 26791.7404917836 
 267 , 26848.0608917648 
 268 , 26891.1900127401 
 269 , 26917.2388190413 
 270 , 26931.5751189147 
 271 , 26941.4974634165 
 272 , 26955.0247827517 
 273 , 26981.2254356208 
 274 , 27028.3283990345 
 275 , 27093.2462052864 
 276 , 27165.2974001733 
 277 , 27234.0230599105 
 278 , 27290.6589126909 
 279 , 27327.0035869366 
 280 , 27343.4665914138 
 281 , 27357.344740139 
 282 , 27387.0479987796 
 283 , 27435.0688137534 
 284 , 27489.7730892325 
 285 , 27540.2979859003 
 286 , 27583.832918452 
 287 , 27620.7361040325 
 288 , 27653.0123783553 
 289 , 27686.9011034026 
 290 , 27729.0556275605 
 291 , 27778.5118975945 
 292 , 27825.6614646563 
 293 , 27861.4847483519 
 294 , 27885.9670190364 
 295 , 27903.6521083832 
 296 , 27918.2215879487 
 297 , 27930.374365569 
 298 , 27940.2335182036 
 299 , 27949.934581109 
 300 , 27964.4475533193 
 301 , 27988.9093417285 
 302 , 28027.9387489622 
 303 , 28085.8302524735 
 304 , 28161.0846882602 
 305 , 28228.1899428253 
 306 , 28255.7591018449 
 307 , 28239.7490918927 
 308 , 28222.5768031556 
 309 , 28248.0749835272 
 310 , 28315.7972721027 
 311 , 28392.2454474562 
 312 , 28450.3962243069 
 313 , 28499.5912721825 
 314 , 28560.422587341 
 315 , 28640.1549200616 
 316 , 28719.5011631428 
 317 , 28777.0553718239 
 318 , 28809.6895386401 
 319 , 28830.0096655672 
 320 , 28850.527478212 
 321 , 28880.2070600236 
 322 , 28926.7007680237 
 323 , 28991.1313811353 
 324 , 29059.8302359011 
 325 , 29117.6468470368 
 326 , 29161.343142149 
 327 , 29199.1356177491 
 328 , 29238.7124014847 
 329 , 29281.2400494063 
 330 , 29325.251052282 
 331 , 29369.1328917071 
 332 , 29410.9291813356 
 333 , 29448.701613299 
 334 , 29482.2668332247 
 335 , 29513.268553555 
 336 , 29543.1014387735 
 337 , 29570.7697908539 
 338 , 29594.2393563941 
 339 , 29612.5893307871 
 340 , 29627.877097285 
 341 , 29642.6187191548 
 342 , 29658.4636720616 
 343 , 29676.1144554065 
 344 , 29695.859965998 
 345 , 29715.2506904633 
 346 , 29730.597483353 
 347 , 29739.788515181 
 348 , 29745.0627280702 
 349 , 29749.5525898797 
 350 , 29760.6807095729 
 351 , 29790.6402564199 
 352 , 29849.3772816954 
 353 , 29927.9723206563 
 354 , 30008.8907980513 
 355 , 30078.5619225062 
 356 , 30134.3881104423 
 357 , 30175.8801903914 
 358 , 30209.3134660199 
 359 , 30248.3838518941 
 360 , 30305.0865494208 
 361 , 30376.1555336621 
 362 , 30451.5298898944 
 363 , 30522.5251631715 
 364 , 30584.1677243387 
 365 , 30632.3304905272 
 366 , 30668.9707319996 
 367 , 30702.429718962 
 368 , 30740.4502082771 
 369 , 30784.5930014203 
 370 , 30833.8191772718 
 371 , 30885.5715284723 
 372 , 30933.5878039664 
 373 , 30971.4361628905 
 374 , 31001.1978667756 
 375 , 31033.2381164843 
 376 , 31076.6341147675 
 377 , 31130.3651311673 
 378 , 31189.545174977 
 379 , 31248.2825081126 
 380 , 31298.4770877958 
 381 , 31332.3223338294 
 382 , 31352.7928112985 
 383 , 31372.2960514129 
 384 , 31401.9591711991 
 385 , 31444.2806446765 
 386 , 31498.8408159763 
 387 , 31562.8193939528 
 388 , 31628.7574860672 
 389 , 31689.1029677926 
 390 , 31742.7477285538 
 391 , 31793.4963461476 
 392 , 31845.1988028045 
 393 , 31901.3491880625 
 394 , 31965.2554936933 
 395 , 32034.2452796249 
 396 , 32095.8290884561 
 397 , 32137.4637415212 
 398 , 32156.5337625691 
 399 , 32156.8059329198 
 400 , 32146.0063511226 
 401 , 32146.1472381858 
 402 , 32182.0583196005 
 403 , 32257.5134619773 
 404 , 32347.7627735173 
 405 , 32428.5998652179 
 406 , 32498.6545278954 
 407 , 32568.5028355049 
 408 , 32644.0581758561 
 409 , 32717.2903215599 
 410 , 32777.9348387022 
 411 , 32823.8279296578 
 412 , 32861.6115039974 
 413 , 32899.1759859234 
 414 , 32949.7910431896 
 415 , 33028.8533883564 
 416 , 33135.0399357536 
 417 , 33229.4112049967 
 418 , 33270.3429174507 
 419 , 33258.7318686701 
 420 , 33231.4786650239 
 421 , 33222.0937768555 
 422 , 33241.8401204802 
 423 , 33295.0207761111 
 424 , 33375.4363432441 
 425 , 33459.1206928158 
 426 , 33522.1932458194 
 427 , 33561.3913221658 
 428 , 33586.5964998298 
 429 , 33607.0046374105 
 430 , 33628.6529181268 
 431 , 33656.8171996248 
 432 , 33694.396026546 
 433 , 33741.326257595 
 434 , 33795.5943545757 
 435 , 33841.7292308696 
 436 , 33858.1099794887 
 437 , 33839.662926637 
 438 , 33822.0444163307 
 439 , 33845.1964188909 
 440 , 33913.8887759892 
 441 , 34001.4425746014 
 442 , 34083.3445859439 
 443 , 34151.6856929624 
 444 , 34203.8596499342 
 445 , 34241.1942927507 
 446 , 34271.6704833709 
 447 , 34303.367507712 
 448 , 34338.3640381379 
 449 , 34375.0183563779 
 450 , 34412.1191286811 
 451 , 34450.0621522507 
 452 , 34489.6077813305 
 453 , 34532.4965575989 
 454 , 34581.5943602891 
 455 , 34638.6448938871 
 456 , 34697.482687265 
 457 , 34748.7154557922 
 458 , 34785.2179101467 
 459 , 34804.697095217 
 460 , 34806.6775337631 
 461 , 34808.2786335779 
 462 , 34839.9797197393 
 463 , 34920.3970487388 
 464 , 35018.4522572886 
 465 , 35091.0443817148 
 466 , 35122.2031712116 
 467 , 35132.7427581347 
 468 , 35143.9554338784 
 469 , 35159.9699242769 
 470 , 35176.6799178557 
 471 , 35194.4846748575 
 472 , 35224.9305227646 
 473 , 35280.2177147253 
 474 , 35354.700013156 
 475 , 35427.5243270842 
 476 , 35481.9580037985 
 477 , 35522.274471153 
 478 , 35558.6421444053 
 479 , 35596.5649958678 
 480 , 35634.6813148851 
 481 , 35670.6847798019 
 482 , 35698.8388969449 
 483 , 35711.6607610904 
 484 , 35709.5909676068 
 485 , 35713.5111789298 
 486 , 35746.3111692092 
 487 , 35808.1048731218 
 488 , 35879.0003742144 
 489 , 35941.7098392003 
 490 , 35994.1565534876 
 491 , 36038.6949980256 
 492 , 36079.2789615383 
 493 , 36122.2073796798 
 494 , 36173.1981098276 
 495 , 36231.4637848414 
 496 , 36292.9424495789 
 497 , 36353.6762000495 
 498 , 36410.0260546184 
 499 , 36458.307634307 
 500 , 36493.2530020447 
 501 , 36508.2763260539 
 502 , 36502.0938875787 
 503 , 36496.2300836251 
 504 , 36517.7810018415 
 505 , 36572.3087017026 
 506 , 36636.4693806506 
 507 , 36687.0248905788 
 508 , 36716.6061431287 
 509 , 36725.0152962852 
 510 , 36716.0164874576 
 511 , 36701.8958264396 
 512 , 36695.8443700513 
 513 , 36708.1575006826 
 514 , 36747.0328438148 
 515 , 36814.4879069962 
 516 , 36890.613373998 
 517 , 36951.2476365977 
 518 , 36990.9377611918 
 519 , 37025.371082436 
 520 , 37068.2591467533 
 521 , 37114.8784573121 
 522 , 37153.8238585773 
 523 , 37180.9172998763 
 524 , 37204.6385416877 
 525 , 37233.8328305812 
 526 , 37268.1984150693 
 527 , 37302.1544805215 
 528 , 37331.5699954478 
 529 , 37356.4503459198 
 530 , 37377.7293246583 
 531 , 37400.5214897233 
 532 , 37433.6020088845 
 533 , 37482.3820756847 
 534 , 37537.2025288174 
