11-20-2017,17:14:12
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 ,-64.73046875 
 256 ,-14.3984375 
 257 , 57.81640625 
 258 , 106.80859375 
 259 , 117 
 260 , 88.76171875 
 261 , 35.1015625 
 262 ,-16.09375 
 263 ,-48.87109375 
 264 ,-56.93359375 
 265 ,-33.90625 
 266 , 24.48046875 
 267 , 101.28515625 
 268 , 164.9609375 
 269 , 191.3828125 
 270 , 175.88671875 
 271 , 124.109375 
 272 , 55.4609375 
 273 , 0.30859375 
 274 ,-8.21875 
 275 , 23.55859375 
 276 , 64.0625 
 277 , 88.2734375 
 278 , 106.796875 
 279 , 139.4609375 
 280 , 194.0859375 
 281 , 251.8515625 
 282 , 287.44921875 
 283 , 299.53515625 
 284 , 306.26953125 
 285 , 323.61328125 
 286 , 345.5625 
 287 , 356.62890625 
 288 , 346.20703125 
 289 , 321.41796875 
 290 , 293.08984375 
 291 , 274.3828125 
 292 , 278.40625 
 293 , 313.734375 
 294 , 354.6484375 
 295 , 358.7890625 
 296 , 301.3828125 
 297 , 212.68359375 
 298 , 133.328125 
 299 , 84.20703125 
 300 , 60.00390625 
 301 , 53.27734375 
 302 , 55.26171875 
 303 , 56.87890625 
 304 , 52.92578125 
 305 , 50.546875 
 306 , 59.24609375 
 307 , 79.89453125 
 308 , 102.640625 
 309 , 118.296875 
 310 , 129.13671875 
 311 , 143.32421875 
 312 , 166.66015625 
 313 , 197.52734375 
 314 , 232.90234375 
 315 , 268.80859375 
 316 , 297.1796875 
 317 , 309.8984375 
 318 , 312.4296875 
 319 , 322.703125 
 320 , 354.203125 
 321 , 393.1796875 
 322 , 416.5 
 323 , 411.4140625 
 324 , 385.78125 
 325 , 349.84375 
 326 , 315.72265625 
 327 , 298.37890625 
 328 , 309.94140625 
 329 , 342.953125 
 330 , 381.96875 
 331 , 417.265625 
 332 , 453.78125 
 333 , 498.4296875 
 334 , 550.07421875 
 335 , 599.1171875 
 336 , 636.54296875 
