11-20-2017,17:18:04
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 , 68.62109375 
 256 , 71.12890625 
 257 , 75.35546875 
 258 , 83.0234375 
 259 , 82.55078125 
 260 , 58.83203125 
 261 , 7.65625 
 262 ,-43.21875 
 263 ,-72.84765625 
 264 ,-70.55078125 
 265 ,-33.43359375 
 266 , 38.56640625 
 267 , 118.0078125 
 268 , 163.3984375 
 269 , 150.3046875 
 270 , 104.70703125 
 271 , 63.828125 
 272 , 48.55078125 
 273 , 47.25390625 
 274 , 51.26171875 
 275 , 57.078125 
 276 , 65.38671875 
 277 , 76.08203125 
 278 , 87.12890625 
 279 , 96.515625 
 280 , 106.01171875 
 281 , 124.39453125 
 282 , 160.5078125 
 283 , 210.69140625 
 284 , 260.16015625 
 285 , 297.06640625 
 286 , 326.9140625 
 287 , 361.2421875 
 288 , 403.13671875 
 289 , 440.01953125 
 290 , 458.1875 
 291 , 456.55078125 
 292 , 445.26171875 
 293 , 433.24609375 
 294 , 418.54296875 
 295 , 394.4453125 
 296 , 356.6796875 
 297 , 305.30078125 
 298 , 240.859375 
 299 , 170.54296875 
 300 , 112.4765625 
 301 , 83.43359375 
 302 , 77.61328125 
 303 , 75.65625 
 304 , 64.27734375 
 305 , 51.6328125 
 306 , 50.4765625 
 307 , 63.26953125 
 308 , 79.53515625 
 309 , 89.4375 
 310 , 95.00390625 
 311 , 104.12109375 
 312 , 121.9140625 
 313 , 144.796875 
 314 , 167.54296875 
 315 , 189.2890625 
 316 , 215.21875 
 317 , 250.37890625 
 318 , 291.69921875 
 319 , 330.16015625 
 320 , 356.72265625 
 321 , 364.5625 
 322 , 348.1796875 
 323 , 312.296875 
 324 , 281.38671875 
 325 , 281.12890625 
 326 , 318.26171875 
 327 , 382.546875 
 328 , 462.89453125 
 329 , 546.1328125 
 330 , 618.15625 
 331 , 666.66015625 
 332 , 684.30859375 
 333 , 665.3125 
 334 , 621.65234375 
 335 , 583.734375 
