11-20-2017,16:38:12
Wavenumber(cm-1),Intensity
 250 , 34389.1296072943 
 251 , 34440.0439154397 
 252 , 34469.8768081489 
 253 , 34476.7134476516 
 254 , 34471.7671689089 
 255 , 34466.8466101655 
 256 , 34465.8045522821 
 257 , 34466.5762255077 
 258 , 34468.1087450058 
 259 , 34475.5778021801 
 260 , 34496.2402562265 
 261 , 34534.1166049695 
 262 , 34585.7740510772 
 263 , 34646.6826985898 
 264 , 34710.9852571591 
 265 , 34771.4216323294 
 266 , 34821.7072142191 
 267 , 34864.0493372561 
 268 , 34904.7917817098 
 269 , 34948.3727514361 
 270 , 34992.8181573532 
 271 , 35034.897899195 
 272 , 35075.0396269402 
 273 , 35118.9995003405 
 274 , 35172.3649187076 
 275 , 35233.4901698804 
 276 , 35295.8757071036 
 277 , 35353.8313474307 
 278 , 35405.8650665254 
 279 , 35451.7160209096 
 280 , 35491.9837753776 
 281 , 35528.9550214467 
 282 , 35565.1093335473 
 283 , 35602.8652327488 
 284 , 35644.5870562448 
 285 , 35692.2747663008 
 286 , 35745.6147001476 
 287 , 35803.3796539978 
 288 , 35862.4602074304 
 289 , 35914.8898441799 
 290 , 35952.2477595546 
 291 , 35975.4512997968 
 292 , 35996.0149510927 
 293 , 36024.5242684763 
 294 , 36058.7603051358 
 295 , 36090.0223220563 
 296 , 36112.2439476017 
 297 , 36128.2792275657 
 298 , 36142.7695275719 
 299 , 36157.3968640997 
 300 , 36169.6751334903 
 301 , 36177.3935707671 
 302 , 36184.9160830232 
 303 , 36200.7222192754 
 304 , 36230.5089585778 
 305 , 36268.1684821491 
 306 , 36304.6093396752 
 307 , 36336.7349951506 
 308 , 36371.6348859785 
 309 , 36416.830396093 
 310 , 36471.871881847 
 311 , 36530.3597765029 
 312 , 36587.4542951529 
 313 , 36646.8343737951 
 314 , 36714.7923836151 
 315 , 36791.5745446609 
 316 , 36865.3829858177 
 317 , 36923.6909239996 
 318 , 36966.3987459748 
 319 , 37004.1043917774 
 320 , 37045.9291061854 
 321 , 37090.3401312053 
 322 , 37131.9781843498 
 323 , 37171.5441596172 
 324 , 37223.4827286389 
 325 , 37302.8130440463 
 326 , 37396.2701847318 
 327 , 37463.3922314207 
 328 , 37471.0465133724 
 329 , 37441.521963401 
 330 , 37419.4479876173 
 331 , 37433.9856574077 
 332 , 37475.5019544062 
 333 , 37528.6343047285 
 334 , 37583.6690323855 
 335 , 37636.7734798362 
 336 , 37685.0427980708 
 337 , 37730.2417384667 
 338 , 37776.1614166205 
 339 , 37823.0327630849 
 340 , 37861.5783281103 
 341 , 37881.3141157533 
 342 , 37881.5198585831 
 343 , 37872.1447461624 
 344 , 37862.9357827523 
 345 , 37858.069380636 
 346 , 37859.1937290098 
 347 , 37866.6330833761 
 348 , 37877.1086083389 
 349 , 37886.755613475 
 350 , 37892.4824611753 
 351 , 37892.0571347563 
 352 , 37884.9384255819 
 353 , 37883.0233547409 
 354 , 37903.8811876422 
 355 , 37957.1853932794 
 356 , 38030.912751883 
 357 , 38109.6695335589 
 358 , 38186.5112912845 
 359 , 38263.7624184609 
 360 , 38343.6492730679 
 361 , 38424.2047954296 
 362 , 38501.597661439 
 363 , 38573.8447004055 
 364 , 38643.8574846138 
 365 , 38715.2025916547 
 366 , 38787.8763506539 
 367 , 38858.1290119826 
 368 , 38921.5173222936 
 369 , 38970.0552332104 
 370 , 38994.2930611269 
 371 , 38992.8706583564 
 372 , 38984.297810403 
 373 , 38989.5470610644 
 374 , 39017.9652616591 
 375 , 39067.5865214854 
 376 , 39134.1414876978 
 377 , 39201.9953778515 
 378 , 39251.2194992821 
 379 , 39272.2963356027 
 380 , 39278.7649534414 
 381 , 39286.8538122296 
 382 , 39305.4598819245 
 383 , 39337.0654436868 
 384 , 39382.9261811981 
 385 , 39438.8457311992 
 386 , 39498.8049785743 
 387 , 39557.7803562648 
 388 , 39612.6762703394 
 389 , 39661.0934858095 
 390 , 39707.6518533964 
 391 , 39762.3223265671 
 392 , 39830.6259644695 
 393 , 39897.2270789993 
 394 , 39941.10324939 
 395 , 39958.2141674819 
 396 , 39972.3967641154 
 397 , 40007.9132396827 
 398 , 40063.9893031417 
 399 , 40123.7555794839 
 400 , 40174.51205712 
 401 , 40219.9988390161 
 402 , 40267.6222099163 
 403 , 40318.6976385529 
 404 , 40366.2895427064 
 405 , 40404.5370122435 
 406 , 40442.3296313122 
 407 , 40496.2689728591 
 408 , 40574.8496349414 
 409 , 40662.6570304807 
 410 , 40740.4359911422 
 411 , 40802.5643190124 
 412 , 40858.2393860804 
 413 , 40915.4711731344 
 414 , 40969.3641786791 
 415 , 41009.769756397 
 416 , 41033.6540252492 
 417 , 41054.0194611895 
 418 , 41085.2387369542 
 419 , 41127.4710167196 
 420 , 41168.840480058 
 421 , 41199.872564329 
 422 , 41224.761416142 
 423 , 41251.8358030855 
 424 , 41284.9936229467 
 425 , 41320.6340548914 
 426 , 41354.8120382072 
 427 , 41387.9338465177 
 428 , 41423.1796594859 
 429 , 41461.5279757015 
 430 , 41496.0539461166 
 431 , 41518.331066751 
 432 , 41528.281743779 
 433 , 41536.2295588846 
 434 , 41550.875853461 
 435 , 41563.5773708396 
 436 , 41557.7483702791 
 437 , 41532.517628923 
 438 , 41525.7217460408 
 439 , 41578.4457225915 
 440 , 41682.7202643738 
 441 , 41786.7147428138 
 442 , 41848.1037425409 
 443 , 41880.6116844404 
 444 , 41915.4666050666 
 445 , 41966.6206136667 
 446 , 42018.7830410667 
 447 , 42055.5457425231 
 448 , 42079.3284786207 
 449 , 42104.2235994561 
 450 , 42139.5066151035 
 451 , 42177.9463062923 
 452 , 42209.118323745 
 453 , 42229.015016624 
 454 , 42240.9956431965 
 455 , 42249.6011681533 
 456 , 42264.5553331407 
 457 , 42297.6614337675 
 458 , 42353.2760788384 
 459 , 42419.9370865337 
 460 , 42484.6636885581 
 461 , 42541.8281926473 
 462 , 42591.3861477676 
 463 , 42634.4308606171 
 464 , 42676.1242152711 
 465 , 42722.4766337392 
 466 , 42771.455317751 
 467 , 42810.1223050194 
 468 , 42826.9220036203 
 469 , 42827.6024459446 
 470 , 42826.2173233908 
 471 , 42833.4232546037 
 472 , 42851.4396983098 
 473 , 42881.2102969193 
 474 , 42923.504095535 
 475 , 42978.9413662771 
 476 , 43045.9527369586 
 477 , 43113.006126422 
 478 , 43165.9773937937 
 479 , 43203.6315227174 
 480 , 43243.7037742288 
 481 , 43301.1081612491 
 482 , 43353.0349028629 
 483 , 43357.3312926215 
 484 , 43297.3799881904 
 485 , 43222.730427783 
 486 , 43191.1634070303 
 487 , 43218.6034725066 
 488 , 43284.209461732 
 489 , 43366.5186034118 
 490 , 43446.9798175871 
 491 , 43508.0534036379 
 492 , 43540.9799627568 
 493 , 43549.87854475 
 494 , 43542.0359987679 
 495 , 43542.8754557596 
 496 , 43586.8836390977 
 497 , 43684.8379246745 
 498 , 43788.7141447297 
 499 , 43844.5933024019 
 500 , 43849.7911060918 
 501 , 43844.2626515674 
 502 , 43860.2073221025 
 503 , 43891.1677294499 
 504 , 43920.6278863856 
 505 , 43942.7914166777 
 506 , 43966.2513382511 
 507 , 43998.0898508051 
 508 , 44026.6467498382 
 509 , 44031.8808729059 
 510 , 44005.7040400634 
 511 , 43966.05286117 
 512 , 43933.8996686818 
 513 , 43925.0958360846 
 514 , 43951.78298567 
 515 , 44017.3340857392 
 516 , 44094.0698389669 
 517 , 44148.0243947323 
 518 , 44164.0623693247 
 519 , 44148.3262691039 
 520 , 44112.0695853588 
 521 , 44090.0728066057 
 522 , 44125.2914745069 
 523 , 44221.4756970527 
 524 , 44313.784732687 
 525 , 44337.8703703308 
 526 , 44303.7825467317 
 527 , 44264.5041150501 
 528 , 44257.9174970191 
 529 , 44279.2203496005 
 530 , 44316.6416092806 
 531 , 44363.09477502 
 532 , 44415.5950720147 
 533 , 44470.3923101948 
 534 , 44519.8300028629 
 535 , 44555.4548988522 
 536 , 44578.9104044637 
 537 , 44604.9925506832 
 538 , 44646.7665650459 
 539 , 44699.4537147121 
 540 , 44750.8657041637 
 541 , 44794.3073837209 
 542 , 44833.7391014451 
 543 , 44873.958250216 
 544 , 44915.5756657429 
 545 , 44956.6012738318 
 546 , 44996.2839043638 
 547 , 45037.5566299653 
 548 , 45083.9453811578 
 549 , 45137.6971543819 
 550 , 45199.911062819 
 551 , 45270.0705091035 
 552 , 45340.8425624843 
 553 , 45403.3025513721 
 554 , 45457.9048779972 
 555 , 45517.0545280887 
 556 , 45591.2452475223 
 557 , 45673.5998674736 
 558 , 45750.3716538004 
 559 , 45811.4569309992 
 560 , 45853.3313403925 
 561 , 45873.8273481261 
 562 , 45877.3253166547 
 563 , 45871.8994233068 
 564 , 45862.5879872685 
 565 , 45846.6182901053 
 566 , 45820.7410869767 
 567 , 45793.088420082 
 568 , 45780.6817102204 
 569 , 45793.9869821346 
 570 , 45819.0603174428 
 571 , 45836.9359272598 
 572 , 45840.3973616311 
 573 , 45834.6642186419 
 574 , 45826.6867125317 
 575 , 45829.1462823149 
 576 , 45856.216416384 
 577 , 45907.0152382071 
 578 , 45959.3264894616 
 579 , 45992.2956507421 
 580 , 46006.178639785 
 581 , 46010.3260300205 
 582 , 46012.2297226389 
 583 , 46015.8110671335 
 584 , 46024.61437767 
 585 , 46042.3671279399 
 586 , 46072.8870994496 
 587 , 46114.3706448522 
 588 , 46150.9662239611 
 589 , 46165.824015727 
 590 , 46158.6866925318 
 591 , 46141.6919369538 
 592 , 46124.3493317813 
 593 , 46106.5030629835 
 594 , 46086.2054914853 
 595 , 46065.7680894252 
 596 , 46051.5662445957 
 597 , 46049.5189825733 
 598 , 46062.8639662748 
 599 , 46093.9516089181 
 600 , 46139.8513563098 
 601 , 46191.2861296515 
 602 , 46239.2477946653 
 603 , 46278.3548864218 
 604 , 46304.55188928 
 605 , 46317.0454798151 
 606 , 46319.9240934059 
 607 , 46318.5577414252 
 608 , 46324.6922553955 
 609 , 46352.777998667 
 610 , 46407.0472642992 
 611 , 46472.8261154128 
 612 , 46534.6292330956 
 613 , 46588.4076771771 
 614 , 46636.3172380572 
 615 , 46680.7116540803 
 616 , 46724.2534739877 
 617 , 46769.2040670668 
 618 , 46812.5458544765 
 619 , 46847.8054595778 
 620 , 46874.4563683804 
 621 , 46908.480820689 
 622 , 46967.5756382498 
 623 , 47052.6790334151 
 624 , 47151.6457613962 
 625 , 47250.9583328903 
 626 , 47333.7102818912 
 627 , 47382.6489803043 
 628 , 47387.480853913 
 629 , 47344.2790204703 
 630 , 47259.2002735949 
 631 , 47177.1307153119 
 632 , 47150.7413534026 
 633 , 47188.5136786416 
 634 , 47252.1968336486 
 635 , 47307.3896444886 
 636 , 47347.7821983107 
 637 , 47375.1841675491 
 638 , 47392.3401865508 
 639 , 47403.1223054685 
 640 , 47412.0756948368 
 641 , 47426.9760114875 
 642 , 47456.4460979825 
 643 , 47499.3805605024 
 644 , 47541.4416502893 
 645 , 47570.9599498485 
 646 , 47598.2616834553 
 647 , 47641.5803894315 
 648 , 47698.5497863984 
 649 , 47735.5900750317 
 650 , 47722.8871041341 
 651 , 47674.2457487667 
 652 , 47621.5804788176 
 653 , 47584.0622253095 
 654 , 47559.5414764725 
 655 , 47544.191524734 
 656 , 47536.7758652083 
 657 , 47537.2252211743 
 658 , 47543.2148681611 
 659 , 47548.3313318151 
 660 , 47547.4751733308 
 661 , 47550.0904658123 
