11-20-2017,17:42:11
Wavenumber(cm-1),Intensity
 250 , 17711.8680914849 
 251 , 17748.9065394803 
 252 , 17769.1031329134 
 253 , 17769.514631123 
 254 , 17761.0595077785 
 255 , 17755.4685065413 
 256 , 17758.6835865899 
 257 , 17772.3410209265 
 258 , 17796.6380063094 
 259 , 17824.548557381 
 260 , 17846.6379527248 
 261 , 17858.3928206592 
 262 , 17866.6322887427 
 263 , 17879.6021479354 
 264 , 17901.4194866284 
 265 , 17931.83813767 
 266 , 17969.7295148927 
 267 , 18008.4816761977 
 268 , 18038.8123780599 
 269 , 18055.8528214685 
 270 , 18069.431787824 
 271 , 18092.2453080836 
 272 , 18128.0109839155 
 273 , 18167.3668885868 
 274 , 18200.8795110386 
 275 , 18230.9085324544 
 276 , 18267.7275455756 
 277 , 18317.7976000619 
 278 , 18369.0948243753 
 279 , 18404.288021824 
 280 , 18416.5105041962 
 281 , 18419.4195282751 
 282 , 18428.3882730696 
 283 , 18446.2421637646 
 284 , 18464.6706959005 
 285 , 18477.1436150921 
 286 , 18490.960278097 
 287 , 18518.8388929934 
 288 , 18565.4995237729 
 289 , 18614.9655492031 
 290 , 18648.4916332885 
 291 , 18662.786475205 
 292 , 18672.0963545952 
 293 , 18690.0245069564 
 294 , 18716.6093012623 
 295 , 18745.0219082168 
 296 , 18768.7217081714 
 297 , 18782.3029609838 
 298 , 18780.797968257 
 299 , 18768.7546925544 
 300 , 18764.1235089802 
 301 , 18784.0330054244 
 302 , 18825.1805483928 
 303 , 18871.473879236 
 304 , 18909.5177938816 
 305 , 18937.919211538 
 306 , 18958.4095321128 
 307 , 18973.714248424 
 308 , 18988.2479083705 
 309 , 19006.1765258499 
 310 , 19025.7689119906 
 311 , 19040.8919482377 
 312 , 19047.9795713989 
 313 , 19056.8388797373 
 314 , 19081.3917692869 
 315 , 19127.6726169162 
 316 , 19186.0031879626 
 317 , 19245.1413079503 
 318 , 19299.1379492767 
 319 , 19346.6005297154 
 320 , 19386.8917211213 
 321 , 19422.9127392112 
 322 , 19458.8382563893 
 323 , 19497.4089687945 
 324 , 19538.1123373544 
 325 , 19579.9639496923 
 326 , 19621.4677791566 
 327 , 19660.6358483029 
 328 , 19696.0570179775 
 329 , 19730.2433723108 
 330 , 19767.281712073 
 331 , 19807.6262220102 
 332 , 19842.6461827548 
 333 , 19862.7090221089 
 334 , 19867.9201678124 
 335 , 19868.5231946111 
 336 , 19873.9771551833 
 337 , 19884.7481707538 
 338 , 19897.390573746 
 339 , 19910.0775792683 
 340 , 19925.3388353339 
 341 , 19946.2487924742 
 342 , 19971.1914590758 
 343 , 19993.4252943378 
 344 , 20007.160477919 
 345 , 20015.6852334939 
 346 , 20026.3998064187 
 347 , 20043.2469903326 
 348 , 20060.6136965957 
 349 , 20071.5512249437 
 350 , 20077.2844871043 
 351 , 20088.1273053998 
 352 , 20112.8367911288 
 353 , 20144.8168620885 
 354 , 20170.4672287518 
 355 , 20184.1408726639 
 356 , 20202.0635710984 
 357 , 20243.4390020889 
 358 , 20307.4721787108 
 359 , 20371.4296327501 
 360 , 20414.276983174 
 361 , 20435.6705463637 
 362 , 20444.4866156828 
 363 , 20451.7540237359 
 364 , 20474.0648261493 
 365 , 20528.0170150235 
 366 , 20607.5994796223 
 367 , 20683.0785362265 
 368 , 20728.0903393133 
 369 , 20747.1069812844 
 370 , 20757.5341200258 
 371 , 20772.7387443962 
 372 , 20796.0649130043 
 373 , 20829.1704095622 
 374 , 20869.8500987614 
 375 , 20912.1399116724 
 376 , 20950.6588161309 
 377 , 20984.599119806 
 378 , 21014.8961124946 
 379 , 21041.3906776692 
 380 , 21061.4942868379 
 381 , 21072.6039220759 
 382 , 21077.8071243112 
 383 , 21085.1703905553 
 384 , 21102.2204273344 
 385 , 21132.6637939317 
 386 , 21178.891509712 
 387 , 21239.4192061746 
