11-20-2017,17:54:49
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 , 8.83984375 
 256 ,-3.4375 
 257 ,-4.658203125 
 258 , 4.0732421875 
 259 , 13.1455078125 
 260 , 12.3388671875 
 261 , 0.533203125 
 262 ,-12.1904296875 
 263 ,-14.3916015625 
 264 ,-3.3525390625 
 265 , 14.1064453125 
 266 , 30.9677734375 
 267 , 42.1865234375 
 268 , 44.4833984375 
 269 , 37.4873046875 
 270 , 28.0771484375 
 271 , 23.9033203125 
 272 , 25.7919921875 
 273 , 27.970703125 
 274 , 24.55859375 
 275 , 17.1806640625 
 276 , 12.5751953125 
 277 , 16.2529296875 
 278 , 28.197265625 
 279 , 46.845703125 
 280 , 68.1826171875 
 281 , 83.40625 
 282 , 83.826171875 
 283 , 73.107421875 
 284 , 65.841796875 
 285 , 74.2724609375 
 286 , 92.701171875 
 287 , 108.2783203125 
 288 , 112.099609375 
 289 , 106.6240234375 
 290 , 96.326171875 
 291 , 86.435546875 
 292 , 82.4482421875 
 293 , 88.435546875 
 294 , 97.267578125 
 295 , 96.2978515625 
 296 , 78.9052734375 
 297 , 57.724609375 
 298 , 48.9736328125 
 299 , 57.2783203125 
 300 , 71.32421875 
 301 , 79.3984375 
 302 , 78.3955078125 
 303 , 70.6845703125 
 304 , 59.5888671875 
 305 , 51.23046875 
 306 , 52.197265625 
 307 , 62.19921875 
 308 , 70.1689453125 
 309 , 65.208984375 
 310 , 50.7060546875 
 311 , 40.08203125 
 312 , 43.7939453125 
 313 , 57.642578125 
 314 , 73.0986328125 
 315 , 85.166015625 
 316 , 95.345703125 
 317 , 105.623046875 
 318 , 114.3916015625 
 319 , 117.146484375 
 320 , 110.5595703125 
 321 , 98.9462890625 
 322 , 89.447265625 
 323 , 86.5986328125 
 324 , 88.4150390625 
 325 , 92.0244140625 
 326 , 97.04296875 
 327 , 105.6904296875 
 328 , 119.6259765625 
 329 , 136.015625 
 330 , 150.2158203125 
