11-20-2017,17:45:37
Wavenumber(cm-1),Intensity
 250 , 10 
 251 , 10 
 252 , 10 
 253 , 10 
 254 , 10 
 255 , 12.9765625 
 256 , 32.482421875 
 257 , 50.7734375 
 258 , 53.4140625 
 259 , 40.802734375 
 260 , 19.84375 
 261 ,-0.4296875 
 262 ,-14.8828125 
 263 ,-21.630859375 
 264 ,-18.73828125 
 265 ,-3.720703125 
 266 , 25.0078125 
 267 , 57.69921875 
 268 , 81.904296875 
 269 , 88.044921875 
 270 , 78.22265625 
 271 , 57.607421875 
 272 , 34.048828125 
 273 , 16.845703125 
 274 , 15.927734375 
 275 , 29.5703125 
 276 , 48.56640625 
 277 , 65.294921875 
 278 , 80.84765625 
 279 , 99.02734375 
 280 , 118.3046875 
 281 , 126.58203125 
 282 , 111.583984375 
 283 , 80.720703125 
 284 , 58.83203125 
 285 , 67.197265625 
 286 , 99.3828125 
 287 , 137.826171875 
 288 , 166.73828125 
 289 , 177.365234375 
 290 , 162.91015625 
 291 , 130.650390625 
 292 , 102.59765625 
 293 , 98.2421875 
 294 , 110.9296875 
 295 , 121.109375 
 296 , 115.224609375 
 297 , 98.30078125 
 298 , 78.91015625 
 299 , 62.51171875 
 300 , 50.833984375 
 301 , 45.056640625 
 302 , 43.298828125 
 303 , 41.9375 
 304 , 38.71875 
 305 , 35.373046875 
 306 , 34.623046875 
 307 , 35.646484375 
 308 , 33.9453125 
 309 , 26.2890625 
 310 , 15.349609375 
 311 , 7.03515625 
 312 , 5.6015625 
 313 , 9.501953125 
 314 , 15.857421875 
 315 , 23.01953125 
 316 , 30.7734375 
 317 , 38.6953125 
 318 , 48.75390625 
 319 , 65.208984375 
 320 , 89.78125 
 321 , 114.1328125 
 322 , 126.548828125 
 323 , 123.4140625 
 324 , 118 
 325 , 124.9765625 
 326 , 145.857421875 
 327 , 170.01171875 
 328 , 187.849609375 
 329 , 199.529296875 
 330 , 209.08984375 
 331 , 218.24609375 
 332 , 223.123046875 
 333 , 219.341796875 
 334 , 210.7578125 
