11-20-2017,16:29:02
Wavenumber(cm-1),Intensity
 250 , 31937.1913410748 
 251 , 31965.3110052597 
 252 , 31998.0864122321 
 253 , 32038.0558767674 
 254 , 32067.1972867634 
 255 , 32067.5163495676 
 256 , 32047.1284470569 
 257 , 32033.5692841511 
 258 , 32048.58077452 
 259 , 32080.1002457649 
 260 , 32104.7491440969 
 261 , 32111.6398717108 
 262 , 32118.6569775923 
 263 , 32147.1009571628 
 264 , 32202.5397158113 
 265 , 32273.9147951938 
 266 , 32349.7568815122 
 267 , 32421.740382195 
 268 , 32483.071646439 
 269 , 32529.3071879166 
 270 , 32563.7642846931 
 271 , 32591.3186495012 
 272 , 32614.3736686575 
 273 , 32631.7311114774 
 274 , 32642.6976574025 
 275 , 32656.2648371511 
 276 , 32687.9232747223 
 277 , 32748.3489820443 
 278 , 32825.1762878775 
 279 , 32899.3825453738 
 280 , 32959.8079405552 
 281 , 33010.714576722 
 282 , 33057.9918972753 
 283 , 33104.428835676 
 284 , 33150.0626726964 
 285 , 33194.5490556496 
 286 , 33235.7174706061 
 287 , 33270.6793006261 
 288 , 33296.4238746161 
 289 , 33309.6296190962 
 290 , 33307.391205362 
 291 , 33300.4126498781 
 292 , 33314.8421546147 
 293 , 33372.8942595259 
 294 , 33456.1232454215 
 295 , 33525.5014550481 
 296 , 33554.2284588223 
 297 , 33556.6620183766 
 298 , 33555.524319278 
 299 , 33565.4176217013 
 300 , 33589.5076087547 
 301 , 33629.2276070058 
 302 , 33676.2821245702 
 303 , 33716.2855813177 
 304 , 33738.691946967 
 305 , 33749.2702935647 
 306 , 33757.9759151994 
 307 , 33771.3585404888 
 308 , 33790.1814862295 
 309 , 33814.7373126835 
 310 , 33846.6258399779 
 311 , 33888.4226840932 
 312 , 33942.3915484558 
 313 , 34009.1183112855 
 314 , 34088.6247171612 
 315 , 34175.5649915323 
 316 , 34253.9030312035 
 317 , 34307.4454357263 
 318 , 34339.751678729 
 319 , 34371.3848979931 
 320 , 34419.7117602856 
