11-20-2017,17:32:39
Wavenumber(cm-1),Intensity
 250 , 25773.2906818071 
 251 , 25778.551704534 
 252 , 25788.5272431715 
 253 , 25808.8748356464 
 254 , 25833.5059764712 
 255 , 25855.7972247049 
 256 , 25876.2106312489 
 257 , 25900.4784214892 
 258 , 25932.7132541636 
 259 , 25967.5985955232 
 260 , 25996.6649928551 
 261 , 26015.7726510402 
 262 , 26030.7535504243 
 263 , 26048.7048806581 
 264 , 26073.3416302965 
 265 , 26104.8044428232 
 266 , 26142.9383680817 
 267 , 26186.5762975124 
 268 , 26234.05779335 
 269 , 26282.4676281987 
 270 , 26324.7397596592 
 271 , 26353.1693505069 
 272 , 26371.3141145571 
 273 , 26399.1387396569 
 274 , 26455.8443033256 
 275 , 26535.3666580077 
 276 , 26614.6872342546 
 277 , 26675.5779644335 
 278 , 26723.6425152148 
 279 , 26771.3751909223 
 280 , 26823.8158819939 
 281 , 26871.3834884643 
 282 , 26903.4315368521 
 283 , 26921.1924555056 
 284 , 26936.441007033 
 285 , 26959.4568670942 
 286 , 26988.6416682146 
 287 , 27017.7347950792 
 288 , 27043.6255320474 
 289 , 27071.3696960481 
 290 , 27107.1772441646 
 291 , 27152.961741057 
 292 , 27205.7611103626 
 293 , 27261.706774542 
 294 , 27311.446890775 
 295 , 27342.8550398516 
 296 , 27350.5255552048 
 297 , 27351.4551684269 
 298 , 27366.9649368747 
 299 , 27403.2293859497 
 300 , 27445.089781003 
 301 , 27477.1463310629 
 302 , 27499.2295882286 
 303 , 27520.7040612435 
 304 , 27548.1472275714 
 305 , 27575.9684047504 
 306 , 27595.5256477924 
 307 , 27606.2428320423 
 308 , 27621.2484848743 
 309 , 27654.0213672017 
 310 , 27704.0154885712 
 311 , 27760.2161716339 
 312 , 27813.702238256 
 313 , 27867.2840279505 
 314 , 27927.4045697983 
 315 , 27996.6425907253 
 316 , 28069.8777273354 
 317 , 28141.126428078 
 318 , 28205.2733145498 
 319 , 28257.9503489399 
 320 , 28296.712628058 
 321 , 28330.1936222795 
 322 , 28371.0006423045 
 323 , 28424.277773381 
 324 , 28478.245665331 
 325 , 28519.3321077281 
 326 , 28545.5034342187 
 327 , 28565.8210478828 
 328 , 28588.6566447075 
 329 , 28614.8953171248 
 330 , 28642.4058963894 
 331 , 28671.7464881944 
 332 , 28710.2137669209 
 333 , 28765.7296130088 
 334 , 28836.0740547922 
 335 , 28908.468526622 
 336 , 28970.4465122337 
 337 , 29015.297098776 
 338 , 29038.8240923312 
 339 , 29042.0413008079 
 340 , 29039.8170688235 
 341 , 29048.8160798916 
 342 , 29072.5155417974 
 343 , 29099.9818555374 
 344 , 29120.8819268809 
 345 , 29134.8594310483 
 346 , 29146.0812730692 
 347 , 29157.7820008973 
 348 , 29170.5726089609 
 349 , 29184.694826367 
 350 , 29202.5621551612 
 351 , 29229.0030701198 
 352 , 29268.0100507824 
 353 , 29316.304252471 
 354 , 29367.2864788781 
 355 , 29415.9972938609 
 356 , 29462.0132889291 
 357 , 29505.7223097361 
 358 , 29548.6598320253 
 359 , 29593.6202786405 
 360 , 29643.3569879688 
 361 , 29699.8499559106 
 362 , 29764.7299937412 
 363 , 29837.1519555727 
 364 , 29909.7476498115 
 365 , 29974.3808062718 
 366 , 30030.3061878774 
 367 , 30084.5335898343 
 368 , 30142.9762190777 
 369 , 30201.501373024 
 370 , 30251.7682124028 
 371 , 30288.6080113862 
 372 , 30314.6742103901 
 373 , 30334.1169574458 
 374 , 30358.0598429823 
 375 , 30404.4121826646 
 376 , 30485.8039566299 
 377 , 30580.4355716377 
 378 , 30653.4170868618 
 379 , 30684.507027134 
 380 , 30685.9357265853 
 381 , 30674.1837784272 
 382 , 30663.8684841969 
 383 , 30667.9768578531 
 384 , 30696.7548664705 
 385 , 30745.9512211334 
 386 , 30806.4656282733 
 387 , 30871.5804985836 
 388 , 30939.1932708586 
 389 , 31007.580448446 
 390 , 31072.8293006755 
 391 , 31129.3581022736 
 392 , 31173.1882167015 
 393 , 31207.8250925712 
 394 , 31238.8978111018 
 395 , 31271.7884571147 
 396 , 31311.4734223403 
 397 , 31362.0284024857 
 398 , 31417.5449479535 
 399 , 31465.6962073457 
 400 , 31499.4894091921 
 401 , 31532.0972299189 
 402 , 31581.0477457864 
 403 , 31650.3407455189 
 404 , 31725.6496409608 
 405 , 31792.708987599 
 406 , 31849.368276168 
 407 , 31899.8181270689 
 408 , 31949.7387577864 
 409 , 32009.0048203281 
 410 , 32087.6710621918 
 411 , 32180.1403198873 
 412 , 32263.8011929821 
 413 , 32318.7924694955 
 414 , 32349.3305822342 
 415 , 32369.4795797135 
 416 , 32390.3336504862 
 417 , 32416.2411603735 
 418 , 32450.4238761733 
 419 , 32492.5386739798 
 420 , 32539.2239348723 
 421 , 32587.2546775732 
 422 , 32634.5457785525 
 423 , 32679.3727115616 
 424 , 32720.8575023535 
 425 , 32759.5543523504 
 426 , 32796.371676031 
 427 , 32834.6865778585 
 428 , 32879.4498192765 
 429 , 32933.0190227729 
 430 , 32988.5393891349 
 431 , 33037.2779981478 
 432 , 33075.7048984862 
 433 , 33106.7720618039 
 434 , 33133.694950122 
 435 , 33158.5990122399 
 436 , 33183.1046622832 
 437 , 33207.7986832943 
 438 , 33230.7352626528 
 439 , 33249.9012392955 
 440 , 33269.2452486027 
 441 , 33298.0465977413 
 442 , 33343.1785303284 
 443 , 33398.3576771503 
 444 , 33453.1865577773 
 445 , 33500.9014370225 
 446 , 33540.8896680577 
 447 , 33573.7773656833 
 448 , 33607.2912233338 
 449 , 33653.5592169424 
 450 , 33719.1284456324 
 451 , 33791.8716468323 
 452 , 33856.0916461176 
 453 , 33904.6225889866 
 454 , 33940.0932932297 
